Time(s),Fret_Current(mA),Fret_Voltage(V),Damper_Current(mA),Damper_Voltage(V),Pick_Current(mA),Pick_Voltage(V)
0.003,,,,,,
0.019,1.25,10.12875,1.25,0.01125,,
0.030,1.25,10.13,1.25,0.01125,-1.25,0.0
0.043,1.25,10.13,-2.5,0.0,-1.25,0.0
0.058,1.25,10.12875,3.75,0.01625,-1.25,0.0
0.068,1.25,10.12875,-3.75,0.0,1.25,0.00375
0.078,0.0,10.12875,0.0,0.02,1.25,0.00375
0.090,1.25,10.1275,-1.25,0.0,1.25,0.00375
0.100,0.0,10.13,1.25,0.0,1.25,0.00375
0.111,0.0,10.1275,0.0,0.00875,1.25,0.00375
0.122,0.0,10.13,-2.5,0.01,0.0,0.0
0.132,1.25,10.13,-2.5,0.02375,0.0,0.0
0.142,1.25,10.133750000000001,-1.25,0.00125,0.0,0.0
0.152,0.0,10.1275,0.0,0.0,0.0,0.0
0.162,1.25,10.12875,0.0,0.0275,-1.25,0.005
0.173,0.0,10.12875,-2.5,0.0,-1.25,0.005
0.183,1.25,10.13125,-2.5,0.0175,-1.25,0.005
0.193,1.25,10.125,5.0,0.00375,-1.25,0.005
0.203,2.5,10.12625,0.0,0.0,-1.25,0.005
0.213,0.0,10.1275,-2.5,0.0125,0.0,0.005
0.224,1.25,10.12875,-2.5,0.0,0.0,0.005
0.234,0.0,10.13,-1.25,0.0175,0.0,0.005
0.244,1.25,10.133750000000001,1.25,0.00125,0.0,0.005
0.254,0.0,10.13,-1.25,0.0,0.0,0.005
0.264,0.0,10.13,1.25,0.02,0.0,0.00375
0.274,0.0,10.12875,-2.5,0.0,0.0,0.00375
0.285,2.5,10.12875,0.0,0.00625,0.0,0.00375
0.295,1.25,10.1325,2.5,0.01,0.0,0.00375
0.305,-1.25,10.12875,-2.5,0.0,0.0,0.00375
0.315,1.25,10.1275,-2.5,0.005,-1.25,0.0025
0.325,1.25,10.12625,-2.5,0.0,-1.25,0.0025
0.336,1.25,10.12875,-1.25,0.0,-1.25,0.0025
0.346,1.25,10.13125,2.5,0.01,-1.25,0.0025
0.356,1.25,10.13125,-1.25,0.0,-1.25,0.0025
0.366,1.25,10.13125,-5.0,0.0,0.0,0.00125
0.376,2.5,10.13,-1.25,0.01,0.0,0.00125
0.387,1.25,10.1325,1.25,0.0,0.0,0.00125
0.397,1.25,10.13,1.25,0.0125,0.0,0.00125
0.407,1.25,10.13,0.0,0.0,0.0,0.00125
0.417,0.0,10.13125,0.0,0.00125,-2.5,0.0025
0.428,1.25,10.1275,0.0,0.00375,-2.5,0.0025
0.438,0.0,10.13125,-3.75,0.0,-2.5,0.0025
0.448,1.25,10.13,1.25,0.0225,-2.5,0.0025
0.458,1.25,10.12875,2.5,0.0,0.0,0.00375
0.469,1.25,10.13125,-3.75,0.0,0.0,0.00375
0.479,1.25,10.13,-3.75,0.00125,0.0,0.00375
0.490,0.0,10.13125,-3.75,0.0,0.0,0.00375
0.500,1.25,10.13125,-2.5,0.02125,0.0,0.00375
0.510,1.25,10.125,2.5,0.0025,0.0,0.00375
0.521,1.25,10.13,2.5,0.01375,0.0,0.00375
0.531,1.25,10.13,1.25,0.0125,0.0,0.00375
0.541,-1.25,10.13125,-1.25,0.0,0.0,0.00375
0.551,0.0,10.13125,1.25,0.0,0.0,0.00375
0.561,1.25,10.13,1.25,0.0,0.0,0.00125
