Time(s),Fret_Current(mA),Fret_Voltage(V),Damper_Current(mA),Damper_Voltage(V),Pick_Current(mA),Pick_Voltage(V)
0.003,,,,,,
0.020,0.0,9.807500000000001,0.0,0.00125,-1.25,0.0
0.037,0.0,9.807500000000001,0.0,0.00375,-1.25,0.0
0.052,0.0,9.8025,0.0,0.00125,-1.25,0.0
0.062,1.25,9.80625,-1.25,0.00125,0.0,0.0
0.073,0.0,9.80625,-1.25,0.02,0.0,0.0
0.083,1.25,9.805,1.25,0.0,0.0,0.0
0.093,0.0,9.805,3.75,0.0025,0.0,0.0
0.104,2.5,9.80625,8.75,0.0,0.0,0.0
0.114,2.5,9.80625,0.0,0.01125,0.0,0.0
0.124,1.25,9.805,1.25,0.0025,0.0,0.0
0.135,2.5,9.80375,0.0,0.0,0.0,0.0
0.145,0.0,9.79875,1.25,0.0,0.0,0.0
0.155,0.0,9.8,5.0,0.00375,0.0,0.0
0.166,0.0,9.8,0.0,0.00375,0.0,0.0
0.176,1.25,9.80375,7.5,0.00125,0.0,0.0
0.187,2455.0,9.08375,2.5,0.0,0.0,0.0
0.197,3217.5,9.0275,20.0,0.00875,0.0,0.0
0.207,3150.0,9.0675,0.0,0.0025,0.0,0.0
0.217,3000.0,9.088750000000001,5.0,0.0725,-1.25,0.00125
0.228,3228.75,9.01,91.25,0.0,-1.25,0.00125
0.238,3343.75,9.01,51.25,0.0,-1.25,0.00125
0.248,3318.75,9.01125,40.0,0.0,-1.25,0.00125
0.258,3337.5,9.02375,1.25,0.0,-1.25,0.00125
0.269,3337.5,9.02375,3.75,0.005,0.0,0.00125
0.279,3321.25,9.01375,46.25,0.00125,0.0,0.00125
0.289,3325.0,9.01375,-1.25,0.00625,0.0,0.00125
0.300,3331.25,9.01875,3.75,0.015,0.0,0.00125
0.310,3315.0,9.02125,3.75,0.015,0.0,0.00125
0.320,3335.0,9.008750000000001,52.5,0.043750000000000004,0.0,0.0
0.331,3320.0,9.01875,23.75,0.00625,0.0,0.0
0.341,3338.75,9.01125,-3.75,0.00125,0.0,0.0
0.351,3322.5,9.015,1.25,0.0,0.0,0.0
0.362,3312.5,9.01,16.25,0.0,0.0,0.00375
0.372,3330.0,9.01375,2.5,0.00875,0.0,0.00375
0.382,3336.25,9.008750000000001,45.0,0.0,0.0,0.00375
0.392,3328.75,9.00625,30.0,0.00375,0.0,0.00375
0.403,3327.5,9.0025,0.0,0.01375,0.0,0.00375
0.413,3328.75,9.012500000000001,47.5,0.0,-1.25,0.00375
0.423,3327.5,9.01125,43.75,0.01125,-1.25,0.00375
0.433,3338.75,9.008750000000001,38.75,0.0,-1.25,0.00375
0.444,3311.25,9.00625,0.0,0.015,-1.25,0.00375
0.454,3320.0,9.012500000000001,0.0,0.0,-1.25,0.00375
0.464,3347.5,9.01,2.5,0.0,0.0,0.0025
0.474,3327.5,9.0025,33.75,0.02625,0.0,0.0025
0.485,3330.0,9.008750000000001,30.0,0.005,0.0,0.0025
0.496,3325.0,9.015,0.0,0.03125,0.0,0.0025
0.506,3325.0,9.015,6.25,0.0,0.0,0.0025
0.516,3335.0,9.012500000000001,6.25,0.0,1.25,0.0
0.527,3303.75,9.01375,11.25,0.03125,1.25,0.0
0.537,3323.75,9.005,2.5,0.01125,1.25,0.0
0.547,3337.5,9.015,10.0,0.035,1.25,0.0
0.558,3325.0,9.008750000000001,-7.5,0.02625,1.25,0.0
0.568,3327.5,9.01125,-7.5,0.02625,-1.25,0.0
0.578,3338.75,9.008750000000001,0.0,0.03125,-1.25,0.0
0.589,3312.5,9.008750000000001,5.0,0.08125,-1.25,0.0
0.599,3346.25,9.012500000000001,10.0,0.005,-1.25,0.0
0.609,3346.25,9.012500000000001,62.5,0.045,-1.25,0.0
0.619,3328.75,9.01875,6.25,0.0525,-1.25,0.0025
0.630,3336.25,9.01,0.0,0.0,-1.25,0.0025
0.640,3333.75,9.01,1.25,0.02375,-1.25,0.0025
0.650,3340.0,9.0075,7.5,0.03125,-1.25,0.0025
