Time(s),Fret_Current(mA),Fret_Voltage(V),Damper_Current(mA),Damper_Voltage(V),Pick_Current(mA),Pick_Voltage(V)
0.004,,,,,,
0.021,-1.25,10.045,1.25,10.83125,,
0.031,-1.25,10.045,1.25,10.83125,0.0,0.0
0.050,-1.25,10.045,1.25,10.29875,0.0,0.0
0.060,2.5,10.043750000000001,-1.25,10.81375,0.0,0.0
0.071,2.5,10.04625,-1.25,10.70875,0.0,0.00625
0.081,0.0,10.045,3096.25,10.01375,0.0,0.00625
0.091,-1.25,10.06,3652.5,9.9675,0.0,0.00625
0.101,1.25,10.03125,3731.25,9.99875,0.0,0.00625
0.112,1.25,10.03125,3686.25,9.97125,0.0,0.00625
0.122,1.25,10.0525,3942.5,9.91125,0.0,0.0025
0.132,-1.25,10.03,3920.0,9.94875,0.0,0.0025
0.143,0.0,10.03625,3430.0,9.94375,0.0,0.0025
0.153,2.5,10.05375,3945.0,9.92625,0.0,0.0025
0.163,2.5,10.04125,4013.75,9.90375,0.0,0.0025
0.174,1.25,10.03875,3796.25,9.901250000000001,1.25,0.0
0.184,1.25,10.0425,4093.75,9.8925,1.25,0.0
0.194,-1.25,10.045,4077.5,9.9025,1.25,0.0
0.205,2.5,10.03375,4106.25,10.34625,1.25,0.0
0.215,1.25,10.0425,4108.75,9.89,0.0,0.005
0.225,-1.25,10.04125,3622.5,9.89375,0.0,0.005
0.236,0.0,10.045,3832.5,9.9025,0.0,0.005
0.246,2.5,10.043750000000001,4106.25,9.91125,0.0,0.005
0.256,-1.25,10.043750000000001,4093.75,10.02375,0.0,0.005
0.266,0.0,10.0475,4093.75,9.89375,1.25,0.00625
0.277,1.25,10.0475,4095.0,9.8975,1.25,0.00625
0.287,0.0,10.045,4113.75,9.89125,1.25,0.00625
0.297,2.5,10.0425,4103.75,9.9,1.25,0.00625
0.307,2.5,10.04875,4103.75,9.9,1.25,0.00625
0.318,2.5,10.05125,4051.25,9.8925,-1.25,0.00375
0.328,-1.25,10.045,4125.0,9.89625,-1.25,0.00375
0.338,2.5,10.04625,4081.25,9.91,-1.25,0.00375
0.349,1.25,10.0425,4075.0,9.727500000000001,-1.25,0.00375
0.359,0.0,10.05,4075.0,9.727500000000001,-1.25,0.00375
0.369,2.5,10.04875,3877.5,9.89125,-1.25,0.00375
0.379,2.5,10.040000000000001,4088.75,10.03375,-1.25,0.00375
0.390,1.25,10.05,4100.0,9.91,-1.25,0.00375
0.400,1.25,10.04625,4087.5,10.2975,-1.25,0.00375
0.410,1.25,10.0425,4087.5,10.2975,-1.25,0.00375
0.421,0.0,10.05,4103.75,9.918750000000001,0.0,0.00375
0.431,2.5,10.045,4088.75,9.887500000000001,0.0,0.00375
0.441,2.5,10.04625,4092.5,9.901250000000001,0.0,0.00375
0.451,0.0,10.045,4061.25,9.852500000000001,0.0,0.00375
0.462,2.5,10.0425,4061.25,9.852500000000001,0.0,0.00375
0.472,1.25,10.0375,4093.75,9.887500000000001,1.25,0.005
0.482,2.5,10.04625,4106.25,9.895,1.25,0.005
0.492,-1.25,10.05125,3961.25,10.06375,1.25,0.005
0.503,1.25,10.03875,3976.25,9.89875,1.25,0.005
0.513,0.0,10.06375,3976.25,9.89875,0.0,0.00375
0.523,-1.25,10.04125,4083.75,9.8775,0.0,0.00375
0.534,-1.25,10.04625,4111.25,9.8925,0.0,0.00375
0.544,-1.25,10.0425,4021.25,9.89875,0.0,0.00375
0.554,1.25,10.04625,4087.5,9.88625,0.0,0.00375
0.564,1.25,10.03875,4087.5,9.88625,-1.25,0.00375
0.575,-2.5,10.0525,4125.0,10.0175,-1.25,0.00375
0.585,2.5,10.043750000000001,4123.75,9.89875,-1.25,0.00375
0.595,0.0,10.045,3997.5,9.775,-1.25,0.00375
0.606,0.0,10.045,3598.75,9.88875,-1.25,0.00375
0.616,-1.25,10.04875,4123.75,9.8925,0.0,0.00375
0.626,1.25,10.0425,4061.25,9.9025,0.0,0.00375
0.637,0.0,10.05,4095.0,10.20375,0.0,0.00375
0.647,1.25,10.0375,4045.0,9.89,0.0,0.00375
0.657,1.25,10.0375,4103.75,9.8975,0.0,0.00375
0.668,2.5,10.045,4082.5,9.89125,1.25,0.005
0.678,1.25,10.04875,4112.5,9.76375,1.25,0.005
0.688,1.25,10.03625,4108.75,9.81875,1.25,0.005
0.699,1.25,10.0425,3965.0,9.88875,1.25,0.005
0.709,0.0,10.03625,4098.75,9.87125,0.0,0.0
0.719,1.25,10.03125,4118.75,9.8925,0.0,0.0
0.729,1.25,10.04625,4093.75,9.895,0.0,0.0
0.740,1.25,10.04875,3932.5,9.425,0.0,0.0
0.750,1.25,10.0425,3681.25,9.86,0.0,0.0
0.760,2.5,10.040000000000001,4078.75,9.8925,0.0,0.0
0.770,-1.25,10.03625,3871.25,9.901250000000001,0.0,0.00375
0.781,0.0,10.0425,4071.25,9.89375,0.0,0.00375
0.791,1.25,10.04125,3980.0,9.88,0.0,0.00375
0.801,1.25,10.05125,4105.0,9.905,0.0,0.00375
0.811,1.25,10.05125,4100.0,9.87625,0.0,0.00375
0.822,0.0,10.0325,4111.25,9.89125,-1.25,0.0
0.832,1.25,10.043750000000001,3950.0,9.89625,-1.25,0.0
0.842,1.25,10.0525,3718.75,9.88875,-1.25,0.0
0.852,3.75,10.03875,4063.75,9.88875,-1.25,0.0
0.863,-1.25,10.043750000000001,4092.5,9.915000000000001,-1.25,0.0
0.873,1.25,10.043750000000001,3760.0,9.901250000000001,0.0,0.00375
0.883,1.25,10.04625,4008.75,9.89,0.0,0.00375
0.894,1.25,10.04875,4098.75,9.89875,0.0,0.00375
0.904,1.25,10.0475,4107.5,9.89125,0.0,0.00375
0.914,2.5,10.05,4098.75,9.89375,0.0,0.00375
0.924,0.0,10.0475,3700.0,9.89125,-1.25,0.0
0.936,1.25,10.04125,3460.0,9.901250000000001,-1.25,0.0
0.946,2.5,10.03875,4105.0,9.89625,-1.25,0.0
0.956,2.5,10.0375,4077.5,10.0175,-1.25,0.0
0.967,0.0,10.04875,4077.5,10.0175,0.0,0.00375
0.977,-1.25,10.035,4108.75,9.88875,0.0,0.00375
0.987,2.5,10.040000000000001,4083.75,9.895,0.0,0.00375
0.997,0.0,10.03875,4123.75,9.89125,0.0,0.00375
1.008,-2.5,10.05,4123.75,9.89125,0.0,0.00375
1.018,0.0,10.04125,4105.0,9.885,0.0,0.0
1.028,1.25,10.05,4093.75,9.9025,0.0,0.0
1.039,-1.25,10.04875,4080.0,9.90875,0.0,0.0
1.049,0.0,10.04125,4126.25,10.0525,0.0,0.0
1.059,1.25,10.04125,4126.25,10.0525,0.0,0.0
1.070,0.0,10.04625,3921.25,9.8925,0.0,0.0025
1.080,1.25,10.04625,4075.0,9.89125,0.0,0.0025
1.090,1.25,10.03625,4106.25,9.9,0.0,0.0025
1.100,3.75,10.0475,4080.0,10.0725,0.0,0.0025
1.111,1.25,10.043750000000001,4072.5,9.8975,0.0,0.0025
1.121,0.0,10.035,4098.75,9.885,0.0,0.00375
1.132,0.0,10.06625,4101.25,9.887500000000001,0.0,0.00375
1.142,1.25,10.04625,4103.75,9.89375,0.0,0.00375
1.152,0.0,10.0475,4038.75,9.65375,0.0,0.00375
1.162,0.0,10.0475,4052.5,9.89375,0.0,0.00375
1.173,3.75,10.04125,4052.5,9.89375,0.0,0.0025
1.183,0.0,10.05,4112.5,9.88875,0.0,0.0025
1.193,0.0,10.0475,4096.25,9.9725,0.0,0.0025
1.204,0.0,10.04125,4016.25,9.62875,0.0,0.0025
1.214,1.25,10.03125,4105.0,10.1675,0.0,0.0025
1.224,1.25,10.06375,4067.5,9.98625,0.0,0.0025
1.234,2.5,10.045,4102.5,9.9,0.0,0.0025
1.245,0.0,10.040000000000001,4010.0,9.89875,0.0,0.0025
1.255,1.25,10.043750000000001,3998.75,9.89,0.0,0.0025
1.265,1.25,10.0525,4102.5,9.8825,0.0,0.00125
1.276,0.0,10.043750000000001,4077.5,9.93625,0.0,0.00125
1.286,1.25,10.0475,4136.25,10.30875,0.0,0.00125
1.296,1.25,10.05125,4085.0,9.69,0.0,0.00125
1.306,-1.25,10.045,3797.5,9.901250000000001,0.0,0.00125
1.317,-1.25,10.045,4093.75,9.79625,-1.25,0.0
1.327,1.25,10.06375,4070.0,9.7825,-1.25,0.0
1.337,1.25,10.0525,4042.5,9.88875,-1.25,0.0
1.348,1.25,10.03875,3976.25,10.012500000000001,-1.25,0.0
1.358,1.25,10.03875,3931.25,9.88,-1.25,0.0
1.368,1.25,10.03875,4090.0,9.8925,0.0,0.00125
1.378,1.25,10.0275,4101.25,9.88,0.0,0.00125
1.389,1.25,10.0475,3850.0,9.606250000000001,0.0,0.00125
1.399,2.5,10.026250000000001,3868.75,9.89625,0.0,0.00125
1.409,2.5,10.04125,4056.25,9.8825,0.0,0.00125
1.419,2.5,10.04125,4118.75,9.89,-1.25,0.00125
1.430,0.0,10.045,4068.75,9.887500000000001,-1.25,0.00125
1.440,0.0,10.0425,4136.25,9.88625,-1.25,0.00125
1.450,-1.25,10.035,3776.25,9.8825,-1.25,0.00125
1.461,1.25,10.04625,4088.75,9.89,-1.25,0.00125
1.471,1.25,10.04625,4108.75,9.89875,0.0,0.0
1.481,1.25,10.02875,4051.25,9.88,0.0,0.0
1.492,1.25,10.057500000000001,3777.5,9.9,0.0,0.0
1.502,0.0,10.035,4095.0,9.8925,0.0,0.0
1.512,0.0,10.035,4088.75,9.8825,0.0,0.0
1.522,-1.25,10.05375,4098.75,9.8925,-1.25,0.0
1.533,-1.25,10.0375,4113.75,9.8825,-1.25,0.0
1.543,3.75,10.05125,4075.0,9.89375,-1.25,0.0
1.553,1.25,10.04625,4082.5,9.90875,-1.25,0.0
1.563,1.25,10.04625,4096.25,9.90875,-1.25,0.0
1.573,0.0,10.057500000000001,4116.25,9.89,0.0,0.0
1.584,-2.5,10.03875,4130.0,9.8925,0.0,0.0
1.594,1.25,10.0425,4131.25,9.895,0.0,0.0
1.604,3.75,10.05125,4106.25,10.16625,0.0,0.0
1.615,0.0,10.045,4100.0,9.901250000000001,0.0,0.005
1.625,1.25,10.0275,3786.25,9.55125,0.0,0.005
1.635,1.25,10.0275,3713.75,9.9025,0.0,0.005
1.645,3.75,10.040000000000001,4100.0,9.887500000000001,0.0,0.005
1.656,0.0,10.040000000000001,4130.0,9.915000000000001,0.0,0.005
1.666,0.0,10.035,4045.0,9.99875,0.0,0.005
1.676,1.25,10.04875,4105.0,9.92625,0.0,0.0
1.686,0.0,10.05375,4093.75,9.883750000000001,0.0,0.0
1.697,0.0,10.04875,4145.0,9.87625,0.0,0.0
1.707,0.0,10.04125,4102.5,9.90375,0.0,0.0
1.717,0.0,10.04125,4170.0,9.86875,0.0,0.0
1.727,1.25,10.04625,4090.0,9.85,0.0,0.0
1.738,2.5,10.045,4108.75,9.53375,0.0,0.0
1.748,0.0,10.04875,4116.25,9.8975,0.0,0.0
1.758,1.25,10.04125,4121.25,10.295,0.0,0.0
1.768,1.25,10.04125,4040.0,9.8925,0.0,0.0
1.779,2.5,10.043750000000001,4087.5,9.89625,-1.25,0.00125
1.789,0.0,10.0525,4095.0,9.9125,-1.25,0.00125
1.799,0.0,10.04125,4053.75,9.762500000000001,-1.25,0.00125
1.810,2.5,10.03125,4023.75,9.9,-1.25,0.00125
1.820,2.5,10.03125,3771.25,9.8825,-1.25,0.0
1.830,-1.25,10.04625,4097.5,9.870000000000001,-1.25,0.0
1.840,0.0,10.0725,4080.0,10.2325,-1.25,0.0
1.851,1.25,10.04625,3758.75,9.45125,-1.25,0.0
1.861,-1.25,10.02375,3758.75,9.45125,-1.25,0.0
1.871,2.5,10.03875,3535.0,9.8775,0.0,0.0
1.882,3.75,10.0425,4105.0,9.89625,0.0,0.0
1.892,0.0,10.045,4125.0,9.89125,0.0,0.0
1.902,3.75,10.043750000000001,4107.5,9.885,0.0,0.0
1.912,2.5,10.057500000000001,4107.5,9.885,0.0,0.0
1.923,0.0,10.03125,4125.0,9.95375,1.25,0.00125
1.933,0.0,10.0375,4106.25,9.59875,1.25,0.00125
1.943,1.25,10.0425,3862.5,9.88,1.25,0.00125
1.954,2.5,10.0625,3941.25,9.88625,1.25,0.00125
1.964,2.5,10.045,3941.25,9.88625,1.25,0.00125
1.974,1.25,10.05375,4115.0,9.481250000000001,0.0,0.0
1.985,0.0,10.0425,4145.0,9.9,0.0,0.0
1.995,-1.25,10.05125,4085.0,9.88875,0.0,0.0
2.005,0.0,10.04875,4131.25,9.9025,0.0,0.0
2.015,0.0,10.0425,4131.25,9.9025,0.0,0.0
2.026,1.25,10.035,4127.5,9.88875,0.0,0.0
