elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,1.25,10.25,495.00,0.00,926.25,5.21
0.067,0.00,10.06,811.25,0.00,31.25,5.17
0.117,1.25,10.02,710.00,0.00,30.00,5.20
0.164,1.25,9.96,385.00,0.00,1522.50,5.20
0.206,1.25,10.01,813.75,0.00,31.25,5.21
0.254,-1.25,10.25,810.00,0.00,1047.50,4.98
0.295,11.25,11.83,441.25,0.00,993.75,4.83
0.336,1.25,10.99,318.75,0.00,236.25,4.77
0.376,-1.25,10.44,687.50,0.00,30.00,4.68
0.415,1.25,9.62,211.25,0.82,33.75,5.20
0.453,-1.25,9.87,850.00,0.00,841.25,5.21
0.491,0.00,10.03,537.50,0.00,1490.00,5.21
0.530,0.00,11.78,686.25,0.00,1500.00,5.21
0.568,10.00,10.26,636.25,0.00,1430.00,5.21
0.610,0.00,10.33,493.75,0.00,805.00,5.21
0.651,0.00,9.65,645.00,0.00,167.50,5.21
0.691,0.00,9.78,441.25,1.11,1501.25,5.21
0.729,0.00,10.11,820.00,0.00,1532.50,5.21
0.766,0.00,10.25,908.75,0.00,1501.25,5.22
0.804,8.75,10.29,616.25,0.00,27.50,4.71
0.840,0.00,9.74,293.75,0.00,31.25,4.70
0.878,0.00,9.79,833.75,0.00,32.50,4.70
0.917,0.00,9.99,893.75,0.00,31.25,4.40
0.955,0.00,10.20,838.75,0.00,31.25,5.20
0.993,0.00,10.64,687.50,0.00,398.75,5.21
1.031,1.25,10.24,-28.75,0.00,1500.00,5.21
1.069,1.25,9.69,468.75,0.00,1500.00,5.21
1.112,1.25,9.90,636.25,0.00,31.25,4.44
1.156,0.00,9.82,382.50,0.00,32.50,5.14
1.195,2.50,10.12,830.00,0.00,31.25,4.90
1.234,-2.50,10.24,900.00,0.00,32.50,5.21
1.273,-1.25,10.25,145.00,0.00,30.00,4.39
1.316,0.00,10.51,681.25,0.00,437.50,5.02
1.366,-1.25,10.31,420.00,0.00,402.50,5.18
1.409,1.25,10.76,655.00,0.00,31.25,5.21
1.450,1.25,9.60,120.00,1.25,32.50,5.21
1.488,2.50,9.85,745.00,0.00,1210.00,5.21
1.526,2.50,10.02,896.25,0.00,32.50,5.21
1.565,-1.25,10.26,541.25,0.00,1136.25,5.21
1.603,2.50,11.29,378.75,0.00,608.75,5.21
1.643,-2.50,10.72,630.00,0.00,-8.75,5.21
1.682,1.25,9.66,598.75,0.00,28.75,5.20
1.718,1.25,9.95,891.25,0.00,31.25,5.21
1.756,0.00,10.28,667.50,0.00,31.25,5.00
1.794,16.25,10.29,581.25,0.00,31.25,5.21
1.832,0.00,10.25,388.75,0.02,31.25,5.21
1.870,0.00,9.59,45.00,0.00,32.50,5.21
1.909,1.25,9.86,887.50,0.07,33.75,5.21
1.947,-1.25,10.23,797.50,0.00,850.00,5.21
1.982,0.00,10.25,395.00,0.00,131.25,5.20
2.019,0.00,10.30,683.75,0.00,31.25,5.21
2.069,45.00,10.98,312.50,0.00,31.25,5.21
