Time(s),Fret_Current(mA),Fret_Voltage(V),Damper_Current(mA),Damper_Voltage(V),Pick_Current(mA),Pick_Voltage(V)
0.003,,,,,,
0.018,0.0,10.115,,,,
0.037,0.0,10.115,1.25,10.68125,-1.25,0.0
0.052,2.5,10.11875,3.75,11.025,-1.25,0.0
0.062,1.25,10.115,-6.25,10.99,-1.25,0.005
0.072,0.0,10.11875,1995.0,2.5925000000000002,-1.25,0.005
0.083,1.25,10.12125,1151.25,0.0,-1.25,0.005
0.093,2.5,10.11875,-41.25,10.585,-1.25,0.005
0.103,-2.5,10.11,3643.75,10.0725,-1.25,0.005
0.114,-2.5,10.11,3643.75,10.0725,-1.25,0.00375
0.124,0.0,10.11875,4095.0,10.106250000000001,-1.25,0.00375
0.134,3.75,10.11875,3812.5,10.10125,-1.25,0.00375
0.145,0.0,10.125,4077.5,10.04125,-1.25,0.00375
0.155,1.25,10.10875,4201.25,10.23,-1.25,0.00375
0.165,1.25,10.11375,4145.0,10.04125,-1.25,0.00375
0.175,0.0,10.11625,4350.0,10.0175,-3.75,0.00125
0.186,2.5,10.11875,1253.75,11.015,-3.75,0.00125
0.196,1.25,10.106250000000001,-1.25,10.97,-3.75,0.00125
0.206,0.0,10.1225,0.0,11.0,-3.75,0.00125
0.217,-1.25,10.120000000000001,-2.5,10.9175,-1.25,0.00125
0.227,0.0,10.12125,-1.25,10.63625,-1.25,0.00125
0.237,1.25,10.12125,-1.25,10.63625,-1.25,0.00125
0.248,0.0,10.1175,-1.25,10.99625,-1.25,0.00125
0.258,0.0,10.1225,-1.25,10.88875,-1.25,0.00125
0.268,1.25,10.12125,0.0,10.7075,-1.25,0.0025
0.279,1.25,10.12125,-2.5,10.9925,-1.25,0.0025
0.289,0.0,10.120000000000001,-1.25,10.86375,-1.25,0.0025
0.299,2.5,10.120000000000001,0.0,10.68625,-1.25,0.0025
0.309,1.25,10.11625,0.0,10.68625,-1.25,0.0025
0.320,2.5,10.12125,0.0,10.985,-1.25,0.005
0.330,1.25,10.120000000000001,0.0,10.883750000000001,-1.25,0.005
0.340,1.25,10.120000000000001,-1.25,10.70625,-1.25,0.005
0.351,1.25,10.11625,0.0,11.0025,-1.25,0.005
0.361,1.25,10.12125,-2.5,10.89625,-1.25,0.005
0.371,1.25,10.125,-2.5,10.71625,-1.25,0.0
0.382,0.0,10.11875,-3.75,10.9875,-1.25,0.0
0.392,1.25,10.11875,-2.5,10.99,-1.25,0.0
0.402,1.25,10.12125,-1.25,10.915000000000001,-1.25,0.0
0.413,1.25,10.12125,-1.25,10.73,0.0,0.005
0.423,0.0,10.120000000000001,-166.25,11.01125,0.0,0.005
0.433,1.25,10.1175,0.0,10.98,0.0,0.005
0.443,0.0,10.120000000000001,-1.25,10.83125,0.0,0.005
0.454,0.0,10.12375,-1.25,10.68625,0.0,0.005
0.464,0.0,10.12375,-2.5,10.99875,0.0,0.005
0.474,-2.5,10.12125,-1.25,10.88,-1.25,0.00125
0.484,0.0,10.11875,3.75,10.77375,-1.25,0.00125
0.495,-1.25,10.120000000000001,-1.25,10.595,-1.25,0.00125
0.505,0.0,10.1175,-5.0,10.975,-1.25,0.00125
0.515,0.0,10.1175,1.25,10.86125,0.0,0.005
0.525,0.0,10.1225,0.0,10.68125,0.0,0.005
0.536,1.25,10.11875,-1.25,11.02125,0.0,0.005
0.546,0.0,10.11875,-8.75,10.9925,0.0,0.005
0.557,1.25,10.11625,-1.25,10.80375,0.0,0.005
0.567,1.25,10.11625,1.25,10.63,0.0,0.0
0.577,1.25,10.1225,-3.75,10.98,0.0,0.0
0.587,0.0,10.115,0.0,10.77,0.0,0.0
0.598,0.0,10.11875,0.0,10.64375,0.0,0.0
0.608,0.0,10.11625,0.0,10.64375,0.0,0.0
0.618,0.0,10.11625,-1.25,10.9975,-1.25,0.00375
0.628,2.5,10.11625,-1.25,10.8375,-1.25,0.00375
0.639,0.0,10.12375,-2.5,11.0275,-1.25,0.00375
0.649,0.0,10.120000000000001,0.0,10.98875,-1.25,0.00375
0.659,-1.25,10.11625,0.0,10.98875,-1.25,0.00375
0.669,1.25,10.120000000000001,-1.25,11.005,-1.25,0.00375
0.680,1.25,10.12375,-3.75,10.805,-1.25,0.00375
0.690,-1.25,10.11625,1.25,10.3975,-1.25,0.00375
0.700,-1.25,10.1175,-2.5,10.9975,-1.25,0.00375
0.711,1.25,10.1175,2.5,10.99625,0.0,0.0025
0.721,1.25,10.115,5.0,10.98875,0.0,0.0025
0.731,1.25,10.1175,0.0,10.9225,0.0,0.0025
0.741,1.25,10.1175,-2.5,10.6875,0.0,0.0025
0.752,2.5,10.120000000000001,0.0,10.338750000000001,0.0,0.0025
0.762,1.25,10.12375,0.0,10.338750000000001,0.0,0.0025
0.772,0.0,10.11625,-2.5,10.985,0.0,0.00375
0.783,2.5,10.1175,0.0,10.97625,0.0,0.00375
0.793,1.25,10.12375,-1.25,10.84,0.0,0.00375
0.803,0.0,10.1175,0.0,10.606250000000001,0.0,0.00375
0.813,1.25,10.1225,0.0,10.606250000000001,-1.25,0.00125
0.824,0.0,10.12625,-1.25,10.995000000000001,-1.25,0.00125
0.834,0.0,10.11625,0.0,10.9925,-1.25,0.00125
0.844,1.25,10.11625,-6.25,10.98625,-1.25,0.00125
0.854,1.25,10.11375,-3.75,10.80875,-1.25,0.00125
0.865,0.0,10.125,-3.75,10.80875,-1.25,0.00125
0.875,0.0,10.11625,0.0,10.352500000000001,-1.25,0.0
0.885,2.5,10.11375,3355.0,10.06625,-1.25,0.0
0.896,0.0,10.125,3355.0,10.06625,-1.25,0.0
0.906,2.5,10.11625,4052.5,10.106250000000001,-1.25,0.0
0.916,0.0,10.1275,3866.25,10.106250000000001,-1.25,0.0
0.927,0.0,10.1275,3763.75,10.07,0.0,0.0
0.937,0.0,10.120000000000001,4121.25,10.03125,0.0,0.0
0.948,0.0,10.115,4236.25,10.445,0.0,0.0
0.958,1.25,10.12125,1.25,10.99375,0.0,0.0
0.968,1.25,10.11875,-3.75,11.01,-2.5,0.005
