elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,0.00,9.88,583.75,0.00,972.50,5.21
0.054,0.00,11.71,672.50,0.04,32.50,5.21
0.082,0.00,10.13,811.25,0.00,31.25,5.21
0.118,0.00,10.24,352.50,0.00,30.00,5.21
0.156,5.00,10.28,111.25,0.00,32.50,5.21
0.177,0.00,10.06,786.25,0.00,30.00,5.21
0.198,1.25,9.59,92.50,0.00,31.25,5.21
0.219,0.00,11.35,897.50,0.00,32.50,5.21
0.240,0.00,9.71,756.25,0.00,31.25,5.21
0.260,0.00,11.88,660.00,0.00,31.25,5.21
0.280,0.00,9.87,830.00,0.00,32.50,5.21
0.301,1.25,11.18,685.00,0.00,28.75,5.21
0.322,0.00,9.99,791.25,0.00,31.25,5.21
0.342,1.25,10.96,656.25,0.00,31.25,5.21
0.363,3.75,10.16,807.50,0.00,31.25,5.21
0.384,-1.25,9.68,788.75,0.00,31.25,5.21
0.404,12.50,10.24,787.50,0.00,31.25,5.21
0.426,1.25,9.87,843.75,1.22,25.00,5.21
0.448,-12.50,10.25,86.25,0.00,25.00,5.21
0.468,2.50,10.02,886.25,0.00,31.25,5.21
0.489,26.25,10.25,596.25,0.00,32.50,5.21
0.509,1.25,10.04,905.00,0.00,32.50,5.21
0.530,0.00,10.25,120.00,0.00,31.25,5.21
0.551,1.25,10.19,905.00,0.00,32.50,5.21
0.572,-2.50,9.63,597.50,0.00,30.00,5.21
0.593,2.50,11.45,807.50,0.00,31.25,5.21
0.617,1.25,9.70,752.50,0.00,31.25,5.21
0.639,0.00,10.34,600.00,0.00,31.25,5.21
0.661,0.00,9.88,835.00,0.00,31.25,5.21
0.683,1.25,11.94,688.75,0.00,31.25,5.21
0.705,1.25,9.77,760.00,0.00,30.00,5.21
0.726,0.00,11.44,668.75,0.00,28.75,5.21
0.746,2.50,9.92,832.50,0.00,27.50,5.21
0.767,1.25,11.81,678.75,0.00,31.25,5.21
0.789,0.00,10.05,795.00,0.00,31.25,5.21
0.809,1.25,9.63,675.00,0.00,31.25,5.21
0.830,2.50,10.24,803.75,0.00,31.25,5.21
0.850,2.50,9.62,577.50,0.00,31.25,5.21
0.874,5.00,10.31,615.00,0.00,31.25,5.21
0.894,0.00,9.73,841.25,0.00,32.50,5.21
0.915,1.25,10.27,86.25,0.00,31.25,5.21
0.935,2.50,10.07,895.00,0.00,31.25,5.21
0.955,-5.00,10.25,597.50,0.00,30.00,5.21
0.977,1.25,10.17,887.50,0.00,31.25,5.21
0.998,-1.25,10.22,70.00,0.00,31.25,5.21
1.019,1.25,10.20,820.00,0.00,31.25,5.21
1.040,1.25,9.66,282.50,0.00,32.50,5.21
1.060,0.00,11.09,663.75,0.00,31.25,5.21
1.081,0.00,9.78,781.25,0.00,31.25,5.21
1.103,0.00,10.25,536.25,1.39,26.25,5.21
1.126,0.00,9.86,897.50,0.00,25.00,5.21
1.147,7.50,10.25,310.00,0.00,25.00,5.21
1.167,1.25,10.04,898.75,0.00,25.00,5.21
1.188,-167.50,10.24,605.00,0.00,23.75,5.21
1.208,1.25,10.14,903.75,0.00,27.50,5.21
1.229,1.25,9.58,410.00,0.96,32.50,5.21
1.250,1.25,11.10,198.75,0.00,31.25,5.21
1.270,1.25,9.74,888.75,0.00,32.50,5.21
1.291,1.25,10.35,673.75,0.00,31.25,5.21
1.311,0.00,10.06,767.50,0.00,32.50,5.21
1.332,0.00,10.48,-17.50,0.00,31.25,5.21
1.352,1.25,10.17,892.50,0.00,31.25,5.21
1.375,1.25,10.31,505.00,0.00,32.50,5.21
1.395,-2.50,10.17,818.75,0.00,30.00,5.21
1.415,1.25,9.66,527.50,0.00,31.25,5.21
1.436,1.25,10.24,672.50,0.00,31.25,5.21
1.464,0.00,10.05,11.25,0.00,27.50,5.21
1.486,1.25,11.69,770.00,0.00,26.25,5.21
1.506,-1.25,9.71,382.50,0.00,23.75,5.21
1.527,0.00,10.88,662.50,0.00,26.25,5.21
1.548,2.50,9.84,757.50,0.00,25.00,5.21
1.568,1.25,11.89,677.50,0.00,25.00,5.21
1.589,-1.25,10.01,837.50,0.00,28.75,5.21
1.609,1.25,11.39,671.25,0.40,30.00,5.21
1.631,1.25,10.09,800.00,0.00,32.50,5.21
1.651,1.25,9.76,675.00,0.00,31.25,5.21
1.672,1.25,10.24,603.75,0.00,32.50,5.21
1.692,0.00,9.76,887.50,0.00,30.00,5.21
1.712,1.25,10.24,92.50,2.03,30.00,5.21
1.733,-1.25,9.93,891.25,0.00,31.25,5.21
1.753,12.50,10.25,518.75,0.91,32.50,5.21
1.773,1.25,10.05,445.00,0.00,33.75,5.21
1.796,0.00,10.27,76.25,0.00,32.50,5.21
1.816,0.00,10.16,903.75,0.00,32.50,5.21
1.836,0.00,9.66,743.75,1.26,32.50,5.21
1.856,3.75,10.32,21.25,0.00,31.25,5.21
1.880,0.00,9.70,807.50,0.00,31.25,5.21
1.901,1.25,11.68,662.50,0.00,28.75,5.21
1.921,0.00,9.89,800.00,0.00,33.75,5.21
1.942,0.00,11.17,660.00,0.00,30.00,5.21
1.962,-1.25,10.00,792.50,0.00,30.00,5.21
1.982,0.00,10.67,353.75,0.00,31.25,5.21
2.003,1.25,10.78,833.75,0.00,32.50,5.21
2.024,0.00,9.69,676.25,0.00,31.25,5.21
2.044,0.00,10.24,565.00,0.00,30.00,5.21
2.065,1.25,9.80,466.25,0.00,32.50,5.21
2.085,0.00,11.41,640.00,0.44,30.00,5.21
2.106,0.00,9.92,751.25,0.00,27.50,5.21
2.128,8.75,10.25,31.25,0.00,30.00,5.21
2.151,2.50,10.07,895.00,0.00,31.25,5.21
2.172,1.25,10.27,42.50,0.00,32.50,5.21
2.193,0.00,10.27,901.25,0.00,32.50,5.21
2.214,0.00,9.60,245.00,0.00,32.50,5.21
2.238,0.00,10.11,436.25,0.00,32.50,5.21
2.262,1.25,9.93,76.25,0.00,31.25,5.21
2.284,0.00,10.10,900.00,0.00,27.50,5.21
2.310,1.25,10.48,678.75,0.45,31.25,5.21
2.332,0.00,10.19,600.00,0.00,32.50,5.21
2.353,0.00,9.63,766.25,1.69,30.00,5.21
2.375,-1.25,10.70,905.00,0.00,30.00,5.21
2.397,1.25,9.68,710.00,0.00,32.50,5.21
2.418,0.00,10.24,570.00,0.00,32.50,5.21
2.440,0.00,9.79,348.75,0.00,31.25,5.21
2.464,1.25,10.26,-67.50,0.00,30.00,5.21
2.487,1.25,9.73,626.25,0.00,31.25,5.21
2.515,1.25,10.33,902.50,0.00,32.50,5.21
2.544,1.25,10.90,348.75,0.00,31.25,5.21
2.566,0.00,10.16,605.00,0.00,25.00,5.21
2.587,0.00,9.60,598.75,0.00,31.25,5.21
2.609,1.25,10.31,905.00,0.00,33.75,5.21
2.630,0.00,9.70,718.75,0.00,32.50,5.21
2.650,0.00,11.82,485.00,0.00,31.25,5.21
2.674,0.00,9.79,896.25,0.00,30.00,5.21
2.695,0.00,10.25,661.25,0.66,31.25,5.21
2.714,2.50,9.97,765.00,0.00,32.50,5.21
2.735,0.00,11.87,663.75,0.00,31.25,5.21
2.755,17.50,10.12,485.00,0.00,32.50,5.21
2.776,0.00,9.68,591.25,0.36,32.50,5.21
2.796,5.00,10.25,808.75,0.00,30.00,5.21
2.816,1.25,9.76,892.50,0.00,31.25,5.21
2.837,-8.75,10.25,573.75,0.00,31.25,5.21
2.859,1.25,9.92,895.00,0.00,32.50,5.21
2.880,0.00,10.27,101.25,0.00,30.00,5.21
2.901,1.25,10.14,896.25,0.00,31.25,5.21
2.922,0.00,10.28,253.75,0.00,32.50,5.21
2.943,1.25,10.25,902.50,0.00,32.50,5.21
2.963,1.25,9.61,366.25,0.00,31.25,5.21
2.983,0.00,11.47,692.50,0.00,31.25,5.21
3.004,0.00,9.77,807.50,0.00,31.25,5.21
3.024,0.00,10.34,-16.25,0.00,32.50,5.21
3.045,1.25,9.89,823.75,0.00,28.75,5.21
