elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,1.25,9.66,668.75,0.00,32.50,5.23
0.068,0.00,10.23,555.00,0.00,28.75,5.21
0.129,0.00,10.14,712.50,0.00,31.25,5.21
0.166,-1.25,10.78,903.75,0.00,31.25,5.21
0.218,1.25,11.65,681.25,0.00,26.25,5.21
0.247,0.00,9.68,885.00,0.00,31.25,5.21
0.267,0.00,10.26,80.00,0.00,31.25,5.21
0.289,2.50,9.87,866.25,0.00,32.50,5.21
0.309,7.50,10.15,27.50,0.00,30.00,5.21
0.330,1.25,10.01,885.00,0.00,33.75,5.21
0.350,6.25,10.15,532.50,0.00,31.25,5.21
0.373,-1.25,9.91,436.25,0.00,30.00,5.21
0.403,-1.25,10.30,675.00,0.00,30.00,5.21
0.424,0.00,9.86,782.50,0.00,31.25,5.21
0.444,0.00,10.56,67.50,0.00,28.75,5.21
0.464,0.00,9.97,836.25,0.00,26.25,5.21
0.487,1.25,9.49,670.00,0.00,25.00,5.21
0.506,-1.25,11.18,732.50,0.00,31.25,5.21
0.526,1.25,9.65,837.50,0.00,30.00,5.21
0.545,0.00,11.61,676.25,0.00,30.00,5.21
0.565,2.50,10.05,810.00,0.00,26.25,5.21
0.584,-3.75,10.16,568.75,0.00,30.00,5.21
0.604,2.50,10.05,900.00,0.00,30.00,5.21
0.623,0.00,9.55,691.25,0.00,32.50,5.21
0.643,1.25,10.18,10.00,0.00,30.00,5.21
0.664,2.50,9.90,885.00,0.00,33.75,5.21
0.684,-1.25,10.15,383.75,0.00,28.75,5.21
0.704,0.00,9.90,895.00,0.00,30.00,5.21
0.724,2.50,10.19,92.50,0.00,31.25,5.21
0.745,0.00,10.08,880.00,0.00,27.50,5.21
0.764,1.25,9.72,541.25,0.00,31.25,5.21
0.784,1.25,10.24,93.75,0.00,25.00,5.21
0.805,0.00,9.79,891.25,0.00,30.00,5.21
0.825,-11.25,10.16,563.75,1.15,31.25,5.21
0.844,1.25,9.91,508.75,0.00,31.25,5.21
0.864,1.25,11.41,671.25,0.00,31.25,5.21
0.883,7.50,10.07,807.50,0.00,31.25,5.21
0.903,1.25,9.58,483.75,0.00,30.00,5.21
0.922,2.50,10.98,647.50,0.00,31.25,5.21
0.942,1.25,9.79,810.00,0.00,30.00,5.21
0.962,0.00,10.51,31.25,0.00,30.00,5.21
0.984,0.00,9.90,597.50,0.00,28.75,5.21
1.004,1.25,10.28,427.50,0.00,30.00,5.21
1.024,0.00,10.08,851.25,0.00,31.25,5.21
1.043,0.00,9.60,623.75,0.00,31.25,5.21
1.063,1.25,11.41,671.25,0.00,31.25,5.21
1.083,1.25,9.75,850.00,0.00,30.00,5.21
1.102,1.25,10.21,645.00,0.00,30.00,5.21
1.123,1.25,9.91,895.00,0.00,31.25,5.21
1.144,0.00,11.06,658.75,0.00,25.00,5.21
1.166,0.00,9.96,836.25,0.00,25.00,5.21
1.187,2.50,9.51,563.75,0.00,23.75,5.21
1.207,-3.75,10.15,760.00,0.00,31.25,5.21
1.230,0.00,9.65,882.50,0.00,31.25,5.21
1.249,5.00,10.15,566.25,0.00,30.00,5.21
1.272,0.00,9.61,566.25,0.00,32.50,5.21
1.296,0.00,11.68,666.25,0.00,30.00,5.21
1.316,1.25,9.76,805.00,0.00,31.25,5.21
1.336,0.00,11.50,125.00,0.00,30.00,5.21
1.363,0.00,9.72,882.50,0.00,25.00,5.21
1.387,-1.25,10.38,627.50,0.00,28.75,5.21
1.407,1.25,9.83,781.25,0.00,28.75,5.21
1.428,0.00,10.32,-16.25,0.00,32.50,5.21
1.448,0.00,9.93,855.00,0.00,32.50,5.21
1.477,0.00,10.63,103.75,0.00,32.50,5.21
1.497,-1.25,9.89,811.25,0.00,32.50,5.21
1.518,0.00,10.26,53.75,0.00,32.50,5.21
1.539,0.00,10.19,895.00,0.00,32.50,5.21
