Time(s),Fret_Current(mA),Fret_Voltage(V),Damper_Current(mA),Damper_Voltage(V),Pick_Current(mA),Pick_Voltage(V)
0.004,,,,,,
0.019,,9.98875,,0.10375000000000001,,
0.032,,9.405,-1.25,0.14875,,
0.044,3807.5,8.99125,-1.25,0.08625000000000001,,
0.056,3827.5,9.04625,-3.75,0.25,,
0.068,3150.0,9.28625,,0.0725,1.25,
0.079,3620.0,8.99375,-1.25,0.0475,1.25,
0.092,3986.25,8.9725,-3.75,0.35375,1.25,
0.102,4046.25,8.94875,,0.32875,1.25,
0.113,4056.25,8.963750000000001,,0.02625,1.25,
0.123,4072.5,8.963750000000001,,0.02625,1.25,
0.133,4063.75,8.97125,,0.2175,1.25,
0.143,4050.0,8.975,,0.15125,1.25,
0.154,4062.5,8.9675,,0.21625,1.25,
0.164,4072.5,8.9625,-1.25,0.01,,
0.174,4076.25,8.963750000000001,-5.0,0.043750000000000004,,
0.184,4072.5,8.96125,3.75,0.03125,,
0.194,4076.25,8.97375,-1.25,0.11875000000000001,,
0.205,4061.25,8.97,-1.25,0.2975,,
0.215,4061.25,8.97,-1.25,0.2975,,
0.226,4078.75,8.9725,,0.145,,
0.236,4076.25,8.9675,,0.35125,,
0.246,4061.25,8.97625,,0.1525,,
0.257,4068.75,8.97,1.25,0.1325,-1.25,
0.267,4078.75,8.975,-1.25,0.05625,-1.25,
0.277,4082.5,8.97375,-3.75,0.07625,-1.25,
0.287,4066.25,8.977500000000001,,0.265,-1.25,
0.298,4075.0,8.977500000000001,,0.265,-1.25,
0.308,4075.0,8.9675,-1.25,0.075,-1.25,
0.319,4058.75,8.965,-2.5,0.34500000000000003,1.25,0.00625
0.329,4071.25,8.96875,-1.25,0.0625,1.25,0.00625
0.339,4073.75,8.965,-2.5,0.1325,1.25,0.00625
0.354,4061.25,8.95875,,0.08,1.25,0.00625
0.366,4067.5,8.96125,1.25,0.13625,-1.25,0.00375
0.376,4070.0,8.963750000000001,,0.3125,-1.25,0.00375
0.387,4073.75,8.96125,-1.25,0.1225,-1.25,0.00375
0.397,4055.0,8.95875,,0.19625,-1.25,0.00375
0.407,4056.25,8.96,1.25,,-1.25,0.00375
0.417,4071.25,8.95625,-1.25,0.32375,,0.005
0.428,4052.5,8.95375,,0.11625,,0.005
0.438,4057.5,8.9525,,0.14,,0.005
0.448,4060.0,8.95625,,,,0.005
0.458,4068.75,8.950000000000001,,,,0.0025
0.469,4057.5,8.94375,-2.5,0.25875,,0.0025
0.481,4066.25,8.945,-2.5,0.25875,,0.0025
0.492,4058.75,8.96125,-2.5,0.05375,,0.0025
0.502,4043.75,8.9425,-1.25,0.11375,,0.0025
0.512,4056.25,8.946250000000001,-2.5,0.01125,,0.0075
0.523,4065.0,8.9475,-1.25,0.3075,,0.0075
0.533,4051.25,8.9475,-1.25,0.04625,,0.0075
0.543,4061.25,8.946250000000001,1.25,0.01,,0.0075
0.553,4061.25,8.945,-1.25,0.34125,,0.0075
0.564,4066.25,8.94125,,0.0525,,0.00375
0.574,4048.75,8.95125,-2.5,0.14250000000000002,,0.00375
0.584,4062.5,8.9475,,0.01625,,0.00375
0.594,4066.25,8.9425,1.25,,,0.00375
0.605,4076.25,8.9525,-2.5,0.08875,,0.00375
0.615,4036.25,8.94125,,0.10625,,0.00375
0.625,4065.0,8.9425,,0.195,,0.00375
0.635,4062.5,8.945,,0.043750000000000004,,0.00375
0.646,4053.75,8.94125,2.5,0.04875,,0.00375
0.656,4065.0,8.946250000000001,,0.335,,0.00375
0.666,4063.75,8.94375,-2.5,0.0225,-1.25,0.0075
0.677,4052.5,8.94375,,0.09625,-1.25,0.0075
0.688,4058.75,8.945,,0.09625,-1.25,0.0075
