Time(s),Fret_Current(mA),Fret_Voltage(V),Damper_Current(mA),Damper_Voltage(V),Pick_Current(mA),Pick_Voltage(V)
0.003,,,,,,
0.025,0.0,9.9725,-3.75,10.6725,0.0,0.0
0.041,0.0,9.9725,-1.25,10.47125,0.0,0.0
0.057,1.25,9.97625,15.0,10.09625,0.0,0.0
0.068,0.0,9.9175,0.0,10.6775,0.0,0.00625
0.078,0.0,9.9175,-1.25,10.28625,0.0,0.00625
0.089,-1.25,9.98,3487.5,10.385,0.0,0.00625
0.099,1.25,9.975,3635.0,9.72875,0.0,0.00625
0.109,1.25,9.975,3537.5,9.895,0.0,0.00625
0.120,1.25,9.97,3392.5,10.35125,-1.25,0.0025
0.130,1.25,9.9625,3575.0,9.5275,-1.25,0.0025
0.140,0.0,9.95375,3600.0,9.84,-1.25,0.0025
0.150,0.0,9.96,3710.0,9.82375,-1.25,0.0025
0.161,0.0,9.97125,3790.0,9.80125,-1.25,0.005
0.171,0.0,9.963750000000001,3773.75,9.98375,-1.25,0.005
0.181,-1.25,9.975,3811.25,10.095,-1.25,0.005
0.192,1.25,9.97375,3782.5,9.7925,-1.25,0.005
0.202,1.25,9.97,3460.0,9.805,-1.25,0.005
0.212,1.25,9.97,3416.25,9.805,0.0,0.0025
0.222,1.25,9.97625,3831.25,9.870000000000001,0.0,0.0025
0.233,0.0,9.97375,3831.25,9.870000000000001,0.0,0.0025
0.243,2.5,9.97125,3786.25,9.80125,0.0,0.0025
0.253,2.5,9.97125,3751.25,9.807500000000001,0.0,0.0025
0.264,2.5,9.9725,3830.0,9.8125,0.0,0.0025
0.274,0.0,9.97625,3845.0,9.8,0.0,0.00125
0.284,-1.25,9.97375,3542.5,9.7925,0.0,0.00125
0.294,-1.25,9.97125,3242.5,9.81375,0.0,0.00125
0.305,-1.25,9.97125,3791.25,9.79625,0.0,0.00125
0.315,0.0,9.95875,3812.5,9.795,1.25,0.0
0.325,0.0,9.977500000000001,3830.0,9.81375,1.25,0.0
0.335,1.25,9.985,3751.25,9.80125,1.25,0.0
0.346,0.0,9.97625,3841.25,9.7825,1.25,0.0
0.356,0.0,9.97625,3810.0,9.84125,1.25,0.0
0.366,0.0,9.97125,3792.5,9.79625,-1.25,0.0
0.376,1.25,9.96625,3427.5,9.83625,-1.25,0.0
0.387,3.75,9.97375,3678.75,9.7875,-1.25,0.0
0.397,1.25,9.9675,3866.25,9.81,-1.25,0.0
0.407,1.25,9.96125,3797.5,9.790000000000001,-1.25,0.0
0.417,0.0,9.97125,3847.5,9.79125,0.0,0.00625
0.428,-1.25,9.97625,3853.75,9.81,0.0,0.00625
0.438,1.25,9.97375,3861.25,9.84375,0.0,0.00625
0.448,0.0,9.97125,3870.0,9.8175,0.0,0.00625
0.458,0.0,9.97125,3897.5,9.47125,0.0,0.00625
0.469,1.25,9.97375,3816.25,9.81875,0.0,0.0
0.479,1.25,9.96875,3847.5,9.4075,0.0,0.0
0.489,1.25,9.7375,3701.25,9.78625,0.0,0.0
0.500,3358.75,9.14625,3286.25,9.8175,0.0,0.0
