elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,0.00,9.37,438.75,0.00,28.75,5.21
0.053,0.00,10.15,677.50,0.90,32.50,5.21
0.087,1.25,9.68,702.50,0.00,32.50,5.21
0.112,0.00,10.00,35.00,0.00,28.75,5.21
0.137,-1.25,9.55,191.25,0.00,31.25,5.21
0.170,0.00,10.20,796.25,0.00,27.50,5.21
0.191,1.25,9.43,400.00,0.00,31.25,5.21
0.216,1.25,10.05,876.25,0.00,32.50,5.21
0.241,1.25,10.16,658.75,0.00,28.75,5.21
0.268,0.00,9.76,880.00,0.00,33.75,5.21
0.295,12.50,10.00,80.00,0.00,1120.00,4.91
0.321,1.25,9.54,846.25,0.00,1675.00,4.65
0.341,0.00,10.87,647.50,0.00,31.25,5.21
0.361,0.00,9.67,846.25,0.00,1045.00,4.95
0.381,1.25,10.02,42.50,0.00,690.00,5.17
0.401,1.25,9.90,831.25,0.00,30.00,5.21
0.422,-1.25,9.40,556.25,0.00,31.25,5.21
0.442,1.25,10.00,888.75,0.00,31.25,5.21
0.462,1.25,9.45,756.25,2.07,32.50,5.21
0.481,1.25,10.52,17.50,0.00,31.25,5.21
0.502,1.25,9.70,875.00,0.00,31.25,5.21
0.522,0.00,10.01,293.75,0.00,32.50,5.21
0.544,0.00,9.66,887.50,0.00,32.50,5.21
0.563,1.25,10.01,30.00,0.00,31.25,5.21
0.583,-1.25,9.87,878.75,0.00,32.50,5.21
0.604,1.25,9.41,468.75,0.00,30.00,5.21
0.625,1.25,9.96,883.75,0.00,30.00,5.21
0.644,1.25,9.47,877.50,0.23,32.50,5.21
0.664,2.50,10.01,16.25,0.00,33.75,5.21
0.685,0.00,9.53,841.25,0.00,30.00,5.21
0.705,0.00,9.98,551.25,0.00,31.25,5.21
0.724,1.25,9.72,736.25,0.00,31.25,5.21
0.744,1.25,10.70,568.75,1.98,30.00,5.21
0.763,3.75,9.85,617.50,0.00,32.50,5.21
0.783,0.00,9.41,715.00,0.00,31.25,5.21
0.803,10.00,9.98,703.75,0.00,31.25,5.21
0.823,-1.25,9.51,610.00,0.00,31.25,5.21
0.843,1.25,11.03,635.00,0.30,31.25,5.21
0.863,-1.25,9.63,825.00,0.00,31.25,5.21
0.883,2.50,11.37,641.25,0.00,32.50,5.21
0.902,2.50,9.99,886.25,0.00,31.25,5.21
0.922,1.25,9.34,486.25,0.00,28.75,5.21
0.941,1.25,10.06,895.00,0.00,32.50,5.21
0.961,1.25,9.47,766.25,0.00,32.50,5.21
0.981,-1.25,10.11,63.75,0.00,31.25,5.21
1.000,0.00,9.76,877.50,0.00,32.50,5.21
1.020,-2.50,10.24,505.00,0.67,32.50,5.21
1.039,1.25,9.79,827.50,0.00,31.25,5.21
1.059,0.00,10.25,571.25,0.00,30.00,5.21
1.078,15.00,9.94,772.50,0.00,31.25,5.21
1.098,1.25,9.46,522.50,0.00,30.00,5.21
1.118,0.00,10.56,630.00,0.00,32.50,5.21
1.147,2.50,9.38,347.50,0.00,30.00,5.21
1.167,1.25,11.22,611.25,0.00,31.25,5.21
