elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,1.25,9.61,631.25,0.00,32.50,5.21
0.058,0.00,10.16,665.00,0.00,30.00,5.20
0.117,0.00,10.12,805.00,0.00,32.50,4.96
0.174,1.25,9.96,895.00,0.00,33.75,5.21
0.231,1.25,9.70,883.75,0.00,32.50,5.21
0.290,0.00,10.18,531.25,0.00,31.25,5.21
0.349,-1.25,10.22,816.25,0.00,32.50,5.21
0.412,3.75,9.88,892.50,0.00,32.50,5.21
0.473,1.25,9.51,655.00,0.00,31.25,5.21
0.531,-1.25,10.13,666.25,0.00,31.25,5.21
0.593,1.25,10.03,742.50,0.00,32.50,5.21
0.653,0.00,9.71,703.75,0.00,31.25,5.21
0.712,0.00,10.76,638.75,0.00,32.50,5.21
0.778,0.00,9.42,468.75,0.85,663.75,5.21
0.845,4040.00,10.38,442.50,0.18,31.25,4.90
0.913,3961.25,9.27,468.75,0.67,30.00,4.71
0.974,4206.25,9.26,466.25,0.00,28.75,5.21
1.032,3358.75,9.25,472.50,1.59,1380.00,5.21
1.093,0.00,9.94,630.00,0.00,32.50,5.21
1.153,1.25,9.60,43.75,0.00,30.00,5.21
1.211,2.50,10.75,220.00,0.00,1536.25,5.21
1.268,0.00,10.22,590.00,0.00,1596.25,5.21
1.328,6.25,9.95,883.75,1.79,31.25,4.68
1.397,-1.25,10.12,593.75,0.00,32.50,4.69
1.459,1.25,10.13,858.75,0.00,31.25,4.48
1.516,1.25,9.88,825.00,1.20,31.25,4.72
1.578,3917.50,10.70,118.75,0.00,31.25,5.21
1.638,3785.00,9.76,460.00,0.00,31.25,5.22
1.697,3827.50,10.45,-435.00,0.00,31.25,5.23
1.754,3591.25,10.56,453.75,0.00,30.00,5.21
1.813,3862.50,9.47,-113.75,0.00,31.25,5.21
1.870,4188.75,10.10,-293.75,0.65,31.25,5.21
1.931,3853.75,10.02,328.75,0.00,1016.25,4.93
2.001,1.25,9.88,660.00,0.00,1150.00,5.19
2.064,1.25,9.49,660.00,0.00,1393.75,5.21
2.124,0.00,10.11,665.00,0.00,32.50,5.22
2.181,8.75,11.72,897.50,0.00,31.25,5.21
2.244,2116.25,0.15,432.50,0.00,2103.75,5.21
2.304,3418.75,10.57,452.50,0.00,1851.25,5.21
2.364,3733.75,9.22,463.75,0.00,1462.50,5.21
2.422,4073.75,9.72,458.75,0.00,30.00,5.06
2.479,4263.75,9.63,-146.25,0.00,32.50,4.68
2.537,4311.25,10.35,-282.50,0.37,30.00,4.49
2.594,4352.50,9.25,256.25,0.68,30.00,5.21
2.650,4355.00,9.20,496.25,0.00,1591.25,5.21
2.706,3341.25,9.19,465.00,0.00,1537.50,5.21
2.764,3768.75,9.76,456.25,0.00,28.75,5.21
2.822,4100.00,10.24,451.25,0.00,32.50,5.22
2.882,4342.50,9.19,506.25,0.00,31.25,4.70
2.940,4066.25,9.37,441.25,0.00,30.00,4.69
2.997,3816.25,9.94,465.00,0.00,31.25,4.62
3.054,4360.00,9.51,121.25,0.00,592.50,5.21
3.112,4335.00,10.27,463.75,0.00,31.25,5.21
3.170,4132.50,10.06,121.25,0.00,1523.75,5.21
3.228,4343.75,9.64,53.75,0.00,620.00,5.21
3.291,2382.50,9.28,463.75,0.00,900.00,5.21
3.350,4170.00,9.21,465.00,0.00,1522.50,5.21
3.409,4197.50,9.21,462.50,0.00,1588.75,5.21
3.466,4201.25,9.23,343.75,0.00,1586.25,5.21
3.527,4208.75,9.37,-225.00,0.49,2382.50,5.21
3.585,4198.75,9.21,358.75,0.42,552.50,5.21
3.643,4197.50,9.98,152.50,0.64,27.50,5.22
3.701,4203.75,9.20,373.75,0.78,31.25,5.21
3.761,4203.75,9.26,167.50,0.82,31.25,4.69
3.818,4202.50,9.18,366.25,0.65,32.50,4.69
3.879,3912.50,9.72,62.50,0.00,31.25,4.69
3.936,4196.25,9.39,240.00,0.00,31.25,4.38
3.995,4190.00,10.57,81.25,0.00,28.75,5.17
4.053,4198.75,10.05,-97.50,0.00,31.25,4.78
4.114,3981.25,9.21,445.00,0.00,30.00,5.21
4.171,4133.75,10.33,-85.00,0.00,35.00,5.21
4.231,3596.25,9.67,436.25,0.00,1550.00,5.21
4.290,3626.25,9.28,253.75,0.00,1146.25,4.59
4.355,3892.50,9.77,-25.00,0.00,31.25,5.19
4.414,4128.75,10.54,438.75,0.00,31.25,4.82
4.474,4195.00,9.19,342.50,0.00,32.50,5.21
4.532,4111.25,9.20,448.75,0.56,31.25,5.20
4.592,4202.50,9.24,332.50,0.50,32.50,5.21
4.650,4205.00,9.18,437.50,0.37,32.50,5.21
4.710,4193.75,9.28,88.75,0.33,31.25,5.21
4.767,4195.00,9.20,457.50,0.33,30.00,5.21
4.825,4196.25,9.21,353.75,0.33,82.50,5.21
4.882,4197.50,9.47,451.25,0.82,27.50,5.21
4.946,3508.75,10.12,-301.25,0.93,25.00,5.21
5.002,4197.50,9.94,65.00,0.79,81.25,5.21
5.062,4105.00,10.61,447.50,0.00,966.25,4.96
5.122,4190.00,10.43,58.75,0.00,31.25,5.20
5.180,4187.50,9.98,-278.75,0.90,31.25,4.69
5.236,4188.75,9.56,-293.75,0.00,31.25,4.69
5.296,4146.25,10.44,46.25,0.00,32.50,4.32
5.357,1.25,10.37,166.25,0.00,30.00,5.21
5.412,1.25,10.71,532.50,0.00,478.75,5.21
5.469,1.25,10.15,832.50,0.00,1568.75,5.21
5.528,1.25,9.81,892.50,0.00,30.00,5.21
5.593,1.25,10.32,687.50,0.00,2163.75,5.21
5.670,1.25,9.67,315.00,0.00,27.50,5.21
5.743,0.00,10.09,295.00,0.00,2380.00,5.21
5.805,5.00,9.98,885.00,0.00,1571.25,5.21
5.869,0.00,0.00,220.00,0.83,31.25,5.00
5.941,4092.50,9.21,-47.50,0.08,1430.00,5.21
6.002,4190.00,9.27,435.00,1.17,31.25,5.21
6.059,3628.75,9.22,455.00,1.05,28.75,5.25
6.116,3482.50,9.23,448.75,0.00,31.25,5.21
6.173,3817.50,9.72,455.00,0.00,30.00,5.21
6.232,3691.25,9.21,-137.50,0.00,28.75,4.73
6.298,2.50,9.96,893.75,0.00,31.25,5.21
6.361,0.00,10.66,711.25,0.00,32.50,5.21
6.420,1.25,9.73,52.50,0.07,31.25,4.73
6.476,0.00,10.08,540.00,0.00,31.25,5.21
6.533,2.50,10.17,282.50,0.00,30.00,4.27
6.594,3653.75,9.36,395.00,0.71,31.25,5.21
6.652,4346.25,9.22,462.50,0.83,608.75,5.21
6.709,3812.50,9.18,462.50,0.00,1537.50,5.21
6.766,4353.75,9.17,461.25,0.00,2717.50,5.21
6.825,4348.75,9.59,465.00,0.00,1066.25,5.22
6.882,3893.75,10.13,463.75,0.00,31.25,4.85
6.939,4278.75,9.17,460.00,0.80,3227.50,5.21
7.004,4283.75,9.17,475.00,0.73,592.50,5.21
7.070,3713.75,9.17,410.00,0.79,28.75,4.50
7.136,4353.75,9.21,177.50,0.71,31.25,5.21
7.193,4351.25,9.25,101.25,0.58,31.25,5.21
7.252,4355.00,9.18,471.25,0.04,1555.00,5.21
7.309,4348.75,9.33,113.75,0.68,1497.50,5.21
7.370,4352.50,10.25,-538.75,0.50,1572.50,5.21
7.427,4348.75,9.92,130.00,0.59,1560.00,5.21
7.486,4348.75,9.60,116.25,0.74,3197.50,5.21
7.545,4318.75,9.17,461.25,0.00,30.00,5.21
7.612,3920.00,10.74,121.25,0.52,30.00,5.21
7.671,4177.50,10.10,70.00,0.00,31.25,5.21
7.730,3885.00,10.60,90.00,0.00,1568.75,5.21
7.787,4178.75,10.48,25.00,0.00,1550.00,5.21
7.848,3233.75,10.20,-76.25,0.00,3293.75,5.21
7.904,4181.25,10.03,18.75,0.00,1040.00,5.21
7.963,4176.25,9.20,333.75,0.46,32.50,4.69
8.018,4167.50,9.21,47.50,0.72,30.00,5.22
8.081,3657.50,9.87,186.25,0.00,31.25,4.69
8.137,4171.25,9.64,11.25,0.00,31.25,4.90
8.200,4120.00,10.57,166.25,0.69,32.50,4.50
8.253,4167.50,10.28,55.00,0.80,28.75,5.21
8.313,4156.25,9.81,-256.25,0.87,32.50,5.21
8.370,4180.00,9.44,5.00,0.00,31.25,5.21
8.430,4182.50,10.26,-40.00,0.00,1571.25,5.21
8.489,3311.25,9.91,8.75,0.00,1553.75,5.21
8.548,3917.50,10.53,43.75,0.86,3471.25,5.21
8.604,4202.50,9.20,458.75,0.00,781.25,5.21
8.667,4170.00,9.19,446.25,1.19,1650.00,5.21
8.725,3865.00,9.20,356.25,0.00,30.00,4.54
8.796,3578.75,9.22,343.75,0.00,1595.00,5.21
8.883,3952.50,9.20,76.25,0.00,23.75,5.21
8.989,4185.00,10.18,263.75,0.00,32.50,5.21
9.077,4181.25,9.47,-13.75,0.00,31.25,5.20
9.161,3762.50,9.23,-132.50,0.54,6.25,5.21
9.249,4185.00,9.20,407.50,0.00,28.75,5.21
9.327,3941.25,10.54,436.25,0.00,1507.50,4.84
9.410,4178.75,9.61,122.50,0.00,1627.50,5.21
9.490,4176.25,10.42,496.25,0.00,31.25,4.71
9.581,4170.00,10.11,442.50,0.61,31.25,5.21
9.673,-1.25,11.52,25.00,0.00,30.00,4.71
9.761,0.00,9.67,487.50,0.00,3381.25,5.21
9.849,1.25,9.59,40.00,1.16,32.50,5.21
9.945,3.75,9.79,632.50,0.00,1545.00,4.72
10.037,1.25,9.57,660.00,0.00,28.75,4.73
10.144,-1.25,9.64,682.50,0.00,1508.75,5.21
10.244,1.25,10.18,93.75,0.82,791.25,4.81
10.335,4137.50,9.34,315.00,0.00,32.50,5.21
10.403,4161.25,10.16,437.50,0.00,32.50,5.21
10.470,4171.25,10.17,445.00,0.78,28.75,5.21
10.544,4102.50,9.21,7.50,0.00,31.25,5.21
10.627,3885.00,9.21,450.00,0.00,32.50,3.69
10.700,-153.75,10.08,797.50,0.00,30.00,4.93
10.763,0.00,10.30,825.00,0.00,32.50,5.21
10.828,0.00,9.54,582.50,1.07,1566.25,5.21
10.888,1.25,10.07,700.00,0.00,30.00,4.41
10.954,-8.75,9.36,467.50,0.00,32.50,4.61
11.017,4198.75,9.18,438.75,0.88,32.50,4.70
11.078,4346.25,9.26,405.00,0.56,30.00,4.86
11.133,3471.25,9.18,486.25,0.00,638.75,5.21
11.190,3612.50,9.49,171.25,0.02,1576.25,5.21
11.247,4338.75,9.84,-128.75,0.12,2217.50,5.21
11.305,4092.50,10.44,337.50,0.00,1480.00,5.21
11.367,4342.50,9.15,465.00,0.00,1580.00,5.21
11.426,4330.00,9.15,461.25,0.00,2142.50,5.21
11.485,4335.00,9.20,460.00,0.80,682.50,5.21
11.543,4335.00,9.16,428.75,0.71,2042.50,5.21
11.603,4342.50,9.19,457.50,0.65,32.50,5.21
11.662,4341.25,9.27,392.50,0.68,30.00,4.71
11.718,4332.50,9.17,481.25,0.00,31.25,4.59
11.774,3545.00,9.25,467.50,0.00,31.25,4.74
11.833,4310.00,9.17,468.75,0.00,31.25,5.21
11.893,3880.00,9.15,463.75,0.00,33.75,5.21
11.950,3658.75,9.17,466.25,0.00,32.50,5.21
12.022,3827.50,9.34,157.50,0.83,1886.25,5.21
12.091,4151.25,9.23,3.75,0.10,32.50,5.21
12.151,4157.50,9.20,425.00,1.18,1498.75,5.21
12.209,4067.50,9.20,460.00,0.00,1567.50,5.21
12.267,3431.25,9.21,433.75,0.00,1966.25,5.21
12.324,3693.75,9.20,385.00,0.00,2293.75,5.21
12.384,4151.25,9.20,447.50,0.00,31.25,4.71
12.438,4163.75,9.79,46.25,0.00,32.50,4.55
12.496,4160.00,9.32,125.00,0.00,31.25,5.21
12.552,4152.50,9.24,455.00,0.62,32.50,5.21
12.612,4147.50,9.27,121.25,0.00,1550.00,5.21
12.667,3313.75,9.21,431.25,0.00,2505.00,5.21
12.725,3755.00,9.67,450.00,0.00,318.75,5.21
12.783,3975.00,9.20,452.50,0.00,1587.50,5.21
12.843,3738.75,9.20,418.75,0.00,32.50,5.12
12.900,3301.25,9.35,432.50,0.00,31.25,5.22
12.960,4102.50,9.19,431.25,0.00,30.00,4.49
13.016,3563.75,9.17,171.25,0.81,473.75,4.95
13.079,4162.50,9.44,193.75,0.86,32.50,4.66
13.136,4168.75,9.21,225.00,0.83,31.25,4.72
13.195,4161.25,9.29,205.00,0.59,32.50,4.96
13.253,4163.75,9.18,207.50,0.56,31.25,5.21
13.312,4158.75,9.29,206.25,0.79,32.50,5.21
13.369,4158.75,9.24,212.50,0.00,32.50,5.21
13.431,4152.50,9.83,-398.75,0.73,27.50,5.21
13.487,4163.75,9.47,220.00,0.49,31.25,5.21
13.547,4135.00,10.31,-397.50,0.59,1220.00,5.21
13.605,4168.75,10.06,88.75,0.00,28.75,5.21
13.664,3880.00,9.60,-316.25,0.00,30.00,5.21
13.722,4095.00,10.37,33.75,0.00,27.50,5.21
13.782,3845.00,9.60,437.50,0.00,1045.00,4.96
13.841,3833.75,10.32,453.75,0.00,30.00,5.21
13.900,3433.75,9.21,438.75,0.00,27.50,4.67
13.955,4161.25,10.47,63.75,0.00,32.50,4.70
14.016,3698.75,9.89,-7.50,0.00,33.75,4.28
14.076,1.25,10.08,562.50,0.00,31.25,4.70
14.138,1.25,10.13,835.00,0.00,31.25,4.71
14.196,1.25,9.90,523.75,0.00,32.50,4.71
14.256,-1.25,9.61,193.75,1.10,32.50,4.98
14.313,2.50,11.77,662.50,0.00,31.25,5.21
14.382,0.00,10.00,802.50,0.00,1556.25,5.21
14.449,0.00,9.53,657.50,0.00,1537.50,5.21
14.508,1.25,10.09,695.00,0.00,1550.00,5.21
14.568,1.25,9.41,-505.00,0.82,810.00,5.21
14.629,3935.00,9.34,218.75,0.00,30.00,5.21
14.690,3783.75,10.51,456.25,0.00,32.50,5.21
14.748,4126.25,10.47,-91.25,0.00,362.50,5.21
14.806,4136.25,9.42,455.00,0.00,31.25,5.21
14.868,4041.25,9.21,438.75,0.43,28.75,5.21
14.927,4145.00,9.27,22.50,0.89,32.50,5.21
14.991,1.25,11.29,271.25,0.00,627.50,5.21
15.048,3.75,10.07,596.25,0.00,30.00,5.21
15.107,16.25,10.04,496.25,0.00,1692.50,5.21
15.164,0.00,9.91,882.50,0.00,3322.50,5.21
15.225,3.75,9.43,605.00,0.00,2773.75,4.81
15.287,3451.25,10.55,406.25,0.00,1548.75,5.21
15.350,3656.25,9.62,237.50,0.00,2983.75,5.21
15.406,4318.75,10.35,387.50,0.00,203.75,5.21
15.462,4326.25,9.35,-7.50,0.00,1847.50,5.21
15.523,3406.25,9.34,392.50,0.55,1552.50,5.21
15.588,4313.75,10.22,-103.75,0.00,1558.75,5.21
15.648,3985.00,10.07,461.25,0.00,33.75,5.21
15.709,3675.00,9.16,505.00,0.56,30.00,4.70
15.773,3531.25,9.17,452.50,0.00,32.50,4.71
15.838,4217.50,10.27,222.50,0.00,30.00,5.22
15.903,4327.50,9.31,53.75,0.00,2642.50,5.21
15.965,4291.25,10.33,455.00,0.00,643.75,5.21
16.023,4070.00,10.03,443.75,0.00,31.25,5.22
16.081,4155.00,9.40,30.00,0.00,32.50,4.70
16.138,4327.50,9.16,443.75,1.09,32.50,4.70
