elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,0.00,12.03,56.25,0.02,32.50,5.21
0.064,0.00,12.02,436.25,0.00,32.50,4.66
0.110,1.25,12.02,35.00,0.00,31.25,5.21
0.139,1.25,13.50,701.25,0.00,25.00,5.21
0.170,0.00,13.48,-65.00,0.12,31.25,4.87
0.206,0.00,12.17,16.25,0.00,188.75,5.20
0.229,-6.25,12.02,591.25,0.00,32.50,5.21
0.254,0.00,12.03,266.25,0.00,32.50,5.21
0.277,1.25,12.36,565.00,0.85,28.75,5.21
0.303,-8.75,12.01,506.25,3.23,31.25,5.21
0.326,1.25,13.60,690.00,0.00,23.75,5.24
0.348,1.25,12.55,693.75,0.00,31.25,5.21
0.372,2.50,12.07,107.50,0.00,32.50,5.21
0.394,-8.75,12.01,531.25,1.09,31.25,5.21
0.417,0.00,12.50,692.50,0.06,32.50,5.21
0.440,1.25,13.36,712.50,0.00,28.75,5.21
0.465,1.25,12.11,691.25,0.00,32.50,5.21
0.489,1.25,12.51,56.25,0.00,28.75,5.21
0.514,1.25,12.13,598.75,0.00,32.50,5.21
0.540,1.25,13.30,723.75,0.00,30.00,5.21
0.567,0.00,14.02,708.75,1.65,32.50,5.21
0.595,1.25,12.03,493.75,0.00,30.00,5.21
0.633,-1.25,12.04,-68.75,0.00,30.00,5.12
0.667,6.25,12.01,140.00,0.00,31.25,5.21
0.697,7.50,12.01,31.25,0.00,30.00,5.21
0.721,-5.00,12.01,77.50,0.00,30.00,4.88
0.747,0.00,12.63,150.00,0.00,31.25,5.21
0.781,0.00,12.63,717.50,0.00,32.50,5.21
0.816,-1.25,12.01,-23.75,0.00,31.25,5.21
0.855,10.00,12.16,525.00,0.00,25.00,5.21
0.891,0.00,13.16,582.50,0.00,31.25,5.21
0.925,0.00,12.01,22.50,2.77,31.25,5.21
0.961,-1.25,12.01,687.50,0.00,652.50,5.21
0.992,0.00,12.09,0.00,0.00,31.25,5.21
1.024,0.00,13.62,610.00,0.00,31.25,5.21
1.056,2.50,13.59,553.75,2.85,30.00,5.21
1.089,1.25,12.08,723.75,0.00,30.00,5.21
1.121,-1.25,12.01,736.25,0.00,0.00,5.20
1.154,15.00,12.02,32.50,0.00,30.00,5.21
1.185,1.25,12.02,48.75,0.00,31.25,5.21
1.217,0.00,12.01,321.25,0.00,30.00,5.21
1.249,0.00,14.05,718.75,0.00,32.50,5.21
1.278,6.25,12.06,685.00,2.49,32.50,5.21
1.310,0.00,12.01,605.00,0.00,31.25,5.21
1.340,0.00,13.03,623.75,0.00,30.00,5.21
1.376,-6.25,12.02,575.00,0.00,25.00,5.25
1.408,1.25,12.05,411.25,0.00,27.50,5.23
1.448,0.00,12.09,330.00,0.00,31.25,5.21
1.482,0.00,12.10,213.75,0.00,32.50,5.21
1.517,0.00,12.03,82.50,0.00,30.00,5.21
1.549,1.25,13.60,55.00,0.00,32.50,5.21
1.579,0.00,12.01,3.75,4.17,22.50,5.24
1.611,1.25,12.01,108.75,0.00,31.25,5.21
1.643,5.00,12.02,518.75,0.00,32.50,5.21
1.673,3.75,12.02,730.00,0.00,31.25,5.21
1.721,10.00,12.71,587.50,0.00,33.75,5.21
1.756,0.00,12.73,543.75,3.77,30.00,5.21
1.783,1.25,13.00,691.25,0.00,31.25,4.95
1.805,-18.75,12.19,23.75,0.00,25.00,5.21
1.830,0.00,12.13,658.75,1.21,32.50,5.21
1.861,12.50,12.12,702.50,0.00,683.75,5.20
1.895,-1.25,12.02,-17.50,0.00,26.25,5.15
1.929,11.25,12.11,688.75,0.00,31.25,5.21
1.965,1.25,12.02,711.25,0.17,33.75,5.21
2.037,-5.00,12.02,710.00,0.00,26.25,5.21
2.072,0.00,13.50,593.75,0.00,32.50,5.21
2.107,1.25,13.50,575.00,0.00,33.75,5.21
2.144,-3.75,12.14,347.50,0.00,32.50,5.21
2.191,0.00,12.92,612.50,0.00,28.75,5.21
2.223,17.50,12.45,-22.50,0.00,30.00,5.21
2.246,8.75,12.01,7.50,0.00,950.00,5.20
2.269,1.25,12.02,33.75,0.00,31.25,5.21
2.295,-12.50,12.02,571.25,0.00,32.50,5.21
2.319,2.50,12.24,495.00,2.36,31.25,5.21
2.343,1.25,14.02,586.25,3.83,30.00,5.21
2.366,1.25,12.09,630.00,3.62,32.50,5.21
2.394,-7.50,12.03,598.75,0.00,32.50,5.21
2.418,-1.25,12.67,702.50,1.02,31.25,5.21
2.440,2.50,12.02,45.00,0.00,31.25,5.21
2.462,-1.25,12.02,585.00,0.00,26.25,5.21
2.487,-5.00,12.01,61.25,0.00,1012.50,5.20
2.509,1.25,12.70,710.00,0.00,32.50,5.21
2.530,18.75,12.01,248.75,0.00,31.25,5.21
2.553,-1.25,13.31,525.00,0.00,31.25,5.21
2.578,15.00,12.01,576.25,0.00,31.25,5.21
2.602,0.00,12.03,12.50,0.00,956.25,5.20
2.629,1.25,12.01,61.25,0.00,30.00,5.21
2.657,0.00,13.39,646.25,0.00,32.50,5.21
2.687,-5.00,12.01,92.50,0.00,701.25,5.21
2.712,-1.25,12.11,702.50,0.00,30.00,4.82
2.748,0.00,12.01,260.00,0.00,30.00,5.21
2.787,3.75,12.10,33.75,0.00,32.50,5.21
2.816,0.00,14.22,457.50,0.00,30.00,5.21
2.844,5.00,12.09,428.75,0.00,28.75,5.21
2.876,-1.25,13.30,532.50,0.00,32.50,4.87
2.909,0.00,12.01,580.00,0.00,31.25,4.86
2.949,0.00,12.11,662.50,0.00,30.00,5.21
2.980,8.75,12.06,21.25,0.00,30.00,5.21
3.003,-1.25,12.02,13.75,0.00,1270.00,5.21
3.033,1.25,12.55,701.25,1.65,31.25,5.21
3.060,2.50,13.77,607.50,0.00,31.25,5.21
3.086,8.75,12.02,296.25,0.00,92.50,5.21
3.110,0.00,12.02,521.25,1.08,31.25,5.21
3.135,1.25,12.19,561.25,2.81,33.75,5.21
3.159,1.25,14.04,566.25,4.52,32.50,5.21
3.183,0.00,13.82,702.50,0.00,26.25,5.21
3.207,-1.25,12.39,690.00,0.80,30.00,5.21
3.232,0.00,12.66,631.25,0.00,31.25,5.21
3.255,1.25,12.04,41.25,0.00,30.00,5.21
3.277,0.00,12.02,576.25,4.62,30.00,5.21
3.299,0.00,12.55,701.25,0.00,31.25,5.21
3.322,0.00,12.03,90.00,0.00,27.50,5.05
3.347,18.75,12.01,321.25,0.00,30.00,5.21
3.371,-1.25,12.02,35.00,0.00,32.50,5.21
3.395,-5.00,12.01,570.00,4.46,32.50,5.21
3.417,1.25,13.17,697.50,0.00,31.25,5.21
3.439,-1.25,12.32,120.00,0.00,30.00,5.21
3.461,8.75,12.02,542.50,0.99,32.50,5.21
3.483,0.00,12.83,712.50,0.14,28.75,4.96
3.506,0.00,12.12,27.50,0.00,32.50,5.21
3.529,0.00,12.11,682.50,0.00,33.75,5.21
3.555,-1.25,12.03,55.00,0.00,30.00,5.21
3.578,1.25,12.19,543.75,1.00,30.00,5.21
3.601,0.00,12.10,723.75,0.16,31.25,5.21
3.623,20.00,12.01,-30.00,0.00,32.50,5.21
3.645,0.00,12.41,597.50,0.00,31.25,4.86
3.667,0.00,14.21,238.75,0.00,31.25,5.21
3.696,6.25,12.01,322.50,0.00,31.25,5.21
3.719,2.50,12.03,562.50,3.29,31.25,5.21
3.741,1.25,13.33,730.00,0.00,31.25,5.21
3.766,0.00,12.11,678.75,0.00,30.00,5.23
3.788,11.25,12.02,33.75,0.00,31.25,5.21
3.810,0.00,13.33,535.00,1.07,31.25,5.21
3.835,-2.50,12.01,37.50,0.00,31.25,5.21
3.861,-7.50,12.06,130.00,0.00,28.75,5.21
3.887,8.75,12.02,66.25,0.00,28.75,5.21
3.911,2.50,13.74,623.75,0.00,32.50,5.21
3.936,2.50,12.04,62.50,2.62,32.50,5.21
3.966,-1.25,12.09,692.50,1.47,392.50,5.21
3.991,0.00,12.54,607.50,0.00,31.25,5.21
4.013,-2.50,12.02,480.00,0.00,30.00,5.21
4.036,-26.25,12.03,183.75,0.00,31.25,5.20
4.064,-1.25,12.10,-18.75,0.01,32.50,5.21
4.092,-1.25,12.02,592.50,0.00,32.50,5.21
4.128,6.25,12.11,715.00,0.00,32.50,5.21
4.166,1.25,13.60,263.75,0.00,32.50,5.21
4.202,7.50,12.03,576.25,0.00,31.25,5.21
4.241,1.25,12.01,475.00,0.00,31.25,5.21
4.276,0.00,12.02,290.00,0.00,31.25,5.21
4.305,2.50,12.03,38.75,0.00,26.25,5.21
4.329,8.75,12.01,603.75,0.00,30.00,5.21
4.360,0.00,12.01,515.00,0.39,17.50,5.20
4.391,0.00,13.45,718.75,1.01,32.50,5.21
4.421,0.00,12.11,737.50,0.00,31.25,5.21
4.455,2.50,12.06,603.75,0.00,30.00,5.21
4.483,-7.50,12.01,318.75,0.00,672.50,5.20
