elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,2.50,10.28,666.25,0.00,31.25,5.21
0.063,1.25,10.48,852.50,0.00,31.25,5.21
0.105,-1.25,11.48,733.75,0.00,31.25,5.21
0.154,1.25,11.56,832.50,0.00,32.50,5.21
0.195,0.00,10.80,530.00,0.00,31.25,5.21
0.243,1.25,10.50,676.25,0.00,31.25,5.21
0.282,0.00,10.47,678.75,0.00,31.25,5.21
0.329,0.00,11.80,596.25,0.00,31.25,5.21
0.370,0.00,9.87,168.75,0.00,31.25,5.21
0.409,0.00,10.12,900.00,0.00,30.00,5.21
0.446,1.25,10.53,888.75,0.00,31.25,5.21
0.484,2.50,10.47,347.50,0.00,31.25,5.21
0.522,0.00,11.24,282.50,0.00,28.75,5.21
0.560,1.25,9.94,893.75,0.00,31.25,5.21
0.598,1.25,10.20,825.00,0.00,31.25,5.21
0.636,11.25,10.52,917.50,0.00,31.25,5.21
0.674,0.00,10.48,20.00,0.00,30.00,5.21
0.712,-1.25,9.81,571.25,0.00,32.50,5.21
0.750,1.25,10.05,755.00,0.00,31.25,5.21
0.789,1.25,10.35,555.00,0.00,31.25,5.21
0.829,21.25,10.55,837.50,0.00,30.00,5.21
0.867,0.00,10.48,391.25,0.48,32.50,5.21
0.905,2.50,9.88,571.25,0.00,31.25,5.21
0.942,0.00,10.08,896.25,0.00,31.25,5.21
0.980,0.00,10.55,806.25,0.00,28.75,5.21
1.019,-12.50,10.51,685.00,0.00,32.50,5.21
1.056,0.00,10.47,91.25,0.00,30.00,5.21
1.095,1.25,9.90,496.25,0.00,30.00,5.21
1.133,0.00,10.30,793.75,0.00,32.50,5.21
1.170,-20.00,10.56,910.00,0.00,28.75,5.21
1.208,1.25,10.47,5.00,0.00,31.25,5.21
1.246,1.25,11.14,521.25,0.00,30.00,5.21
1.284,0.00,10.01,905.00,0.00,32.50,5.21
1.323,2.50,10.23,356.25,0.00,31.25,5.21
1.364,15.00,12.05,796.25,0.00,30.00,5.21
1.401,1.25,10.55,651.25,0.00,28.75,5.21
1.439,0.00,10.36,73.75,0.00,31.25,5.21
