elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,1.25,10.05,817.50,0.00,33.75,5.16
0.035,1.25,10.27,581.25,0.00,31.25,5.21
0.064,0.00,9.75,810.00,0.00,31.25,5.21
0.085,1.25,11.54,575.00,0.00,31.25,5.21
0.105,1.25,9.93,925.00,0.00,30.00,5.21
0.125,1.25,10.36,56.25,0.00,32.50,5.21
0.144,1.25,10.26,905.00,0.00,32.50,5.21
0.164,0.00,9.61,31.25,0.00,31.25,5.21
0.184,-1.25,11.46,851.25,0.00,32.50,5.21
0.206,1.25,9.80,826.25,0.00,32.50,5.21
0.225,1.25,10.38,318.75,0.00,30.00,5.21
0.244,1.25,10.14,903.75,0.00,27.50,4.35
0.272,13.75,10.27,575.00,0.00,32.50,4.38
0.292,0.00,10.00,896.25,0.00,30.00,5.21
0.312,1.25,11.92,677.50,0.15,31.25,5.15
0.331,15.00,10.19,826.25,0.00,31.25,5.04
0.351,0.00,9.70,893.75,0.00,32.50,5.21
0.370,2.50,10.27,687.50,0.00,32.50,5.21
0.389,0.00,9.91,830.00,0.00,30.00,5.21
0.409,1.25,10.35,666.25,0.00,31.25,5.21
0.428,1.25,10.10,907.50,0.00,31.25,5.21
0.448,0.00,9.61,152.50,0.00,31.25,5.21
0.467,0.00,10.49,691.25,0.00,32.50,5.21
0.487,1.25,10.03,822.50,0.00,32.50,5.21
0.507,-2.50,10.27,572.50,0.00,32.50,5.21
0.526,1.25,10.04,905.00,0.00,32.50,5.21
0.546,0.00,10.32,526.25,1.32,32.50,5.21
0.566,1.25,10.22,310.00,0.00,32.50,5.21
0.587,1.25,9.61,5.00,0.00,31.25,5.21
0.611,1.25,11.26,801.25,0.00,32.50,4.35
0.632,0.00,9.75,586.25,0.00,31.25,4.36
0.653,2.50,11.92,686.25,0.00,1683.75,5.21
0.675,1.25,9.86,705.00,0.00,2085.00,5.21
0.695,0.00,11.49,668.75,0.14,2388.75,4.85
0.714,0.00,10.02,863.75,0.00,23.75,5.05
0.734,1.25,9.74,680.00,0.00,25.00,5.16
0.753,0.00,11.53,913.75,0.00,101.25,5.25
0.773,-1.25,9.78,830.00,0.00,31.25,4.43
0.792,1.25,10.34,686.25,0.00,31.25,5.23
0.813,2.50,9.85,896.25,0.00,30.00,5.21
0.842,1.25,11.17,677.50,0.00,31.25,5.21
0.864,1.25,9.85,832.50,0.00,32.50,5.21
0.883,0.00,10.83,-8.75,0.00,32.50,5.21
0.902,1.25,10.12,897.50,0.00,33.75,5.21
0.923,1.25,10.34,598.75,0.00,32.50,5.21
0.944,0.00,10.59,908.75,0.00,30.00,5.21
0.963,0.00,9.72,795.00,0.55,30.00,5.21
0.982,1.25,10.27,76.25,0.00,32.50,5.21
1.002,0.00,9.96,901.25,0.00,31.25,5.21
1.022,1.25,10.28,553.75,0.38,32.50,5.21
1.041,0.00,10.18,513.75,0.00,32.50,5.21
1.060,1.25,9.81,895.00,0.03,31.25,5.21
1.082,28.75,10.27,200.00,0.00,31.25,5.21
1.105,2.50,9.72,556.25,0.00,28.75,4.54
1.132,0.00,10.19,907.50,0.00,30.00,5.21
1.159,-2.50,10.29,202.50,0.00,32.50,5.21
1.180,25.00,10.20,820.00,0.00,31.25,5.21
1.202,2.50,9.83,640.00,0.17,31.25,5.21
1.224,6.25,10.27,431.25,0.00,31.25,5.21
1.246,2.50,9.80,795.00,0.03,31.25,5.21
1.265,0.00,10.28,-7.50,0.00,32.50,5.21
1.286,2.50,9.99,893.75,0.00,31.25,5.21
1.306,-8.75,10.27,528.75,0.00,31.25,5.21
1.326,1.25,10.13,450.00,0.00,30.00,5.21
1.345,0.00,9.70,676.25,0.43,31.25,5.21
1.364,10.00,10.28,57.50,0.00,31.25,5.21
1.384,-1.25,9.88,440.00,0.00,32.50,5.21
1.403,-1.25,12.03,692.50,0.00,32.50,5.21
1.423,2.50,10.03,802.50,0.00,30.00,5.21
1.442,0.00,10.40,672.50,0.00,31.25,5.21
1.462,2.50,10.26,910.00,0.00,32.50,5.21
1.481,1.25,9.78,825.00,0.00,32.50,5.21
1.501,1.25,10.86,670.00,0.00,31.25,5.21
1.521,0.00,9.96,898.75,0.00,30.00,5.21
1.541,0.00,10.33,566.25,0.00,31.25,5.21
1.560,1.25,10.21,905.00,0.00,31.25,5.21
1.579,0.00,9.78,333.75,0.00,32.50,5.21
1.602,0.00,11.56,908.75,0.00,1338.75,5.00
1.623,1.25,9.77,841.25,0.00,30.00,5.21
1.643,0.00,10.34,675.00,0.00,32.50,5.21
1.663,1.25,9.94,788.75,0.00,31.25,5.21
1.682,2.50,10.32,60.00,0.00,30.00,5.21
1.702,0.00,10.27,900.00,0.00,33.75,5.21
1.722,0.00,9.62,621.25,0.92,33.75,5.21
1.741,2.50,10.27,57.50,0.00,31.25,5.21
1.761,0.00,9.91,897.50,0.00,32.50,5.20
1.780,0.00,10.28,391.25,0.82,31.25,5.21
1.799,1.25,10.07,513.75,0.00,31.25,5.20
1.819,1.25,9.64,630.00,0.00,27.50,5.21
1.838,-7.50,10.27,765.00,0.00,28.75,5.20
1.858,0.00,9.80,521.25,0.00,30.00,5.20
1.877,1.25,11.80,677.50,0.00,766.25,5.20
1.897,0.00,9.98,787.50,0.00,350.00,5.21
1.918,1.25,11.00,93.75,0.00,-1.25,5.21
1.937,0.00,10.15,901.25,0.00,23.75,5.21
1.957,0.00,9.67,762.50,0.00,28.75,5.21
1.976,1.25,10.34,670.00,0.00,1452.50,5.20
1.996,1.25,9.91,892.50,0.00,1533.75,5.20
2.016,7.50,10.28,-17.50,0.00,1458.75,5.25
2.035,0.00,10.11,907.50,0.00,220.00,5.24
2.055,1.25,9.83,582.50,0.77,420.00,5.23
2.074,2.50,10.35,707.50,0.00,671.25,5.21
2.094,0.00,9.83,895.00,0.00,27.50,5.21
2.115,7.50,10.28,58.75,0.00,1167.50,5.21
2.135,1.25,9.87,798.75,0.00,27.50,5.20
2.158,1.25,10.36,443.75,0.18,31.25,5.21
2.183,0.00,9.80,450.00,0.00,31.25,5.21
2.205,2382.50,9.58,472.50,0.70,33.75,5.21
2.225,4291.25,9.43,52.50,0.00,31.25,5.21
2.246,3737.50,9.42,487.50,1.16,31.25,5.21
2.266,4416.25,9.40,110.00,0.00,32.50,5.21
2.289,3972.50,9.36,252.50,1.02,30.00,5.21
2.308,4452.50,9.45,-7.50,0.00,31.25,5.21
2.328,4398.75,10.16,477.50,0.00,32.50,5.21
2.347,4227.50,9.34,252.50,0.00,32.50,5.21
2.366,4458.75,9.38,43.75,0.00,31.25,5.21
2.389,3232.50,10.30,278.75,0.00,1076.25,5.21
2.409,0.00,10.38,15.00,0.00,31.25,5.21
2.429,0.00,9.99,826.25,0.00,32.50,5.21
2.449,0.00,10.29,827.50,0.00,31.25,5.21
2.469,1.25,9.96,903.75,0.00,32.50,5.21
2.489,1.25,10.17,818.75,0.00,30.00,5.21
2.508,1.25,9.86,713.75,0.00,30.00,5.21
2.528,0.00,10.25,906.25,0.00,31.25,5.21
2.548,1.25,10.32,33.75,0.00,30.00,5.21
2.567,0.00,10.04,751.25,0.00,30.00,5.21
2.588,1.25,10.29,612.50,0.00,32.50,5.21
2.607,2.50,9.96,587.50,0.00,31.25,5.21
2.628,0.00,10.36,906.25,0.00,31.25,5.21
2.648,1.25,9.88,847.50,0.00,28.75,5.21
2.669,0.00,10.13,910.00,0.00,30.00,5.21
2.688,1.25,10.25,482.50,0.60,31.25,5.21
2.708,1.25,10.06,593.75,0.00,31.25,5.21
2.727,2.50,11.93,615.00,0.00,31.25,5.21
2.747,-2.50,9.95,790.00,0.00,32.50,5.21
2.766,7.50,10.28,193.75,0.00,32.50,5.21
2.786,0.00,10.19,903.75,0.00,31.25,5.21
2.805,-1.25,9.61,580.00,0.71,31.25,5.21
2.825,0.00,10.32,162.50,0.00,28.75,5.21
2.844,0.00,9.93,876.25,0.00,31.25,5.21
2.864,2.50,10.27,355.00,0.56,30.00,5.21
2.883,1.25,11.00,530.00,0.00,32.50,5.21
2.904,1.25,9.91,891.25,0.00,31.25,5.21
