elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,1.25,10.99,741.25,0.00,0.00,1.24
0.058,0.00,11.83,690.00,0.00,0.00,1.33
0.101,1.25,10.04,112.50,0.00,0.00,1.37
0.135,0.00,10.60,161.25,0.00,0.00,1.35
0.176,0.00,9.84,866.25,0.00,-1.25,1.34
0.204,1.25,10.03,498.75,0.00,0.00,1.37
0.233,0.00,9.84,673.75,0.00,-1.25,1.34
0.258,1.25,9.90,750.00,0.00,0.00,1.33
0.280,0.00,9.60,593.75,2.49,-2.50,1.33
0.300,0.00,9.99,890.00,0.00,-1.25,1.32
0.322,-1.25,9.64,501.25,0.00,-1.25,1.33
0.342,1.25,10.03,463.75,0.00,0.00,1.32
0.363,1.25,9.63,738.75,0.00,-1.25,1.32
0.384,1.25,10.14,250.00,0.00,0.00,1.32
0.404,1.25,9.77,886.25,0.00,0.00,1.31
0.424,5.00,10.03,66.25,0.00,0.00,1.32
0.443,0.00,9.89,871.25,0.00,1.25,1.32
0.463,0.00,9.52,457.50,1.39,0.00,1.35
0.487,0.00,10.16,733.75,0.00,-1.25,1.36
0.514,1.25,10.04,-218.75,0.00,0.00,1.33
0.543,0.00,9.69,358.75,0.00,-1.25,1.40
0.569,0.00,10.62,621.25,0.00,0.00,1.37
0.596,1.25,9.44,866.25,0.43,-1.25,1.33
0.621,1.25,11.52,758.75,0.00,0.00,1.32
0.644,1.25,9.54,487.50,0.00,0.00,1.38
0.672,1.25,9.82,867.50,0.00,1.25,1.32
0.702,1.25,10.35,552.50,0.00,0.00,1.32
0.724,1.25,9.73,621.25,0.00,-1.25,1.31
0.746,-2.50,10.04,-65.00,0.00,0.00,1.34
0.777,0.00,9.64,785.00,0.00,0.00,1.32
0.805,111.25,9.93,380.00,0.00,1.25,1.36
0.835,0.00,10.83,563.75,2.48,1.25,1.36
0.867,0.00,9.47,715.00,0.00,0.00,1.34
0.901,1.25,9.94,725.00,0.00,0.00,1.40
0.932,2.50,10.15,453.75,0.00,-1.25,1.32
0.964,1.25,9.45,570.00,0.00,-1.25,1.37
0.994,1.25,9.80,713.75,0.00,0.00,1.32
1.024,-6.25,10.29,703.75,0.00,-2.50,1.38
1.055,0.00,9.46,372.50,0.00,0.00,1.32
1.088,0.00,9.82,732.50,0.00,-1.25,1.36
1.117,0.00,11.00,673.75,1.47,0.00,1.31
1.146,-1.25,9.50,757.50,0.00,0.00,1.34
1.179,1.25,9.58,482.50,0.00,-1.25,1.35
1.218,1.25,10.70,611.25,0.00,-1.25,1.38
1.248,1.25,10.18,688.75,1.22,0.00,1.33
1.284,0.00,10.29,668.75,0.07,-1.25,1.34
1.324,0.00,9.44,386.25,0.00,-1.25,1.31
1.368,0.00,9.87,727.50,0.00,-1.25,1.35
1.397,2.50,10.13,667.50,0.00,-1.25,1.38
1.428,1.25,9.51,290.00,0.00,-1.25,1.35
1.459,0.00,9.78,872.50,0.00,1.25,1.40
1.488,1.25,10.04,878.75,0.00,-1.25,1.35
1.546,1.25,9.58,28.75,0.00,-1.25,1.34
1.609,1.25,11.03,-75.00,0.00,1.25,1.40
1.675,-165.00,10.27,757.50,0.00,-2.50,1.35
1.723,1.25,9.95,878.75,0.00,0.00,1.36
1.767,-2.50,9.91,347.50,0.00,-1.25,1.39
1.810,0.00,10.05,895.00,0.00,-1.25,1.36
1.862,73.75,9.87,870.00,0.00,-1.25,1.34
1.924,1.25,9.42,78.75,0.00,0.00,1.39
1.972,1.25,9.50,691.25,2.71,-1.25,1.33
2.040,0.00,10.13,157.50,0.00,-1.25,1.32
2.066,1.25,9.50,711.25,0.00,0.00,1.36
2.099,1.25,9.82,460.00,0.00,0.00,1.32
2.123,-317.50,10.05,680.00,0.00,-1.25,1.36
2.155,-1.25,9.57,778.75,0.00,-1.25,1.34
2.179,0.00,10.04,685.00,0.00,1.25,1.40
2.208,0.00,9.43,667.50,0.00,-1.25,1.38
2.232,11.25,9.95,890.00,0.00,0.00,1.34
2.259,1.25,10.67,696.25,0.00,-1.25,1.39
2.292,1.25,9.80,857.50,0.00,-1.25,1.38
2.327,0.00,9.79,722.50,0.00,0.00,1.31
