Time(s),Fret_Current(mA),Fret_Voltage(V),Damper_Current(mA),Damper_Voltage(V),Pick_Current(mA),Pick_Voltage(V)
0.003,,,,,,
0.017,0.0,9.98,,,,
0.034,0.0,9.98,3806.25,9.776250000000001,-2.5,0.0
0.050,1.25,9.975,3815.0,9.78875,-2.5,0.0
0.060,3.75,9.98375,3598.75,9.8025,0.0,0.00125
0.071,0.0,9.985,3471.25,9.815,0.0,0.00125
0.081,0.0,9.977500000000001,3821.25,9.7975,0.0,0.00125
0.092,1.25,9.977500000000001,3857.5,9.7925,0.0,0.00125
0.102,-1.25,9.98,3748.75,9.84,0.0,0.00125
0.112,-1.25,9.98,3705.0,9.79125,1.25,0.0025
0.122,-1.25,9.981250000000001,3815.0,9.790000000000001,1.25,0.0025
0.133,2.5,9.9725,3836.25,9.99875,1.25,0.0025
0.143,0.0,9.975,3846.25,9.77875,1.25,0.0025
0.153,1.25,9.97625,3846.25,9.77875,1.25,0.0025
0.163,-1.25,9.981250000000001,3495.0,9.7875,0.0,0.0
0.174,0.0,9.985,3813.75,9.1225,0.0,0.0
0.184,1.25,9.98,3797.5,9.8025,0.0,0.0
0.194,1.25,9.98,3762.5,10.102500000000001,0.0,0.0
0.205,1.25,9.98875,3646.25,9.2925,0.0,0.0
0.215,0.0,9.98,3211.25,9.8,-1.25,0.0
0.225,0.0,9.97875,3781.25,9.79875,-1.25,0.0
0.235,1.25,9.9725,3781.25,9.79875,-1.25,0.0
0.246,0.0,9.96625,3673.75,9.793750000000001,-1.25,0.0
0.256,1.25,9.97375,3801.25,9.8,-1.25,0.0
0.266,1.25,9.981250000000001,3801.25,9.8,-1.25,0.00125
0.277,0.0,9.98375,3775.0,10.15,-1.25,0.00125
0.287,1.25,9.97875,3893.75,9.31375,-1.25,0.00125
0.297,0.0,9.975,3302.5,9.77875,-1.25,0.00125
0.307,1.25,9.9925,3815.0,9.79875,-1.25,0.00125
0.318,1.25,9.97875,3815.0,9.79875,0.0,0.0025
0.328,0.0,9.9725,3760.0,9.8025,0.0,0.0025
0.338,0.0,9.985,3732.5,9.7875,0.0,0.0025
0.349,1.25,9.985,3815.0,9.7975,0.0,0.0025
0.359,-1.25,9.98,3815.0,9.7975,0.0,0.0025
0.369,0.0,9.985,3773.75,9.8725,-1.25,0.00375
0.379,0.0,9.97,3510.0,9.5,-1.25,0.00375
0.390,-1.25,9.97875,3406.25,9.7925,-1.25,0.00375
0.400,1.25,9.97125,3643.75,9.83,-1.25,0.00375
0.410,2.5,9.97,3643.75,9.83,-1.25,0.00375
0.421,0.0,9.98375,3788.75,9.685,0.0,0.0025
0.431,0.0,9.9675,3716.25,9.805,0.0,0.0025
0.441,1.25,9.99375,3477.5,9.793750000000001,0.0,0.0025
0.451,0.0,9.99875,3837.5,9.8025,0.0,0.0025
0.462,0.0,9.98375,3837.5,9.8025,0.0,0.0025
0.472,1.25,9.977500000000001,3807.5,9.795,-1.25,0.0025
0.482,0.0,9.45875,3815.0,9.775,-1.25,0.0025
0.493,3211.25,9.14625,3846.25,9.78875,-1.25,0.0025
0.503,3616.25,9.151250000000001,3813.75,10.13125,-1.25,0.0025
