elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,-22.50,10.48,897.50,0.00,32.50,5.21
0.099,-1.25,10.49,606.25,0.00,32.50,5.21
0.159,0.00,10.48,846.25,0.00,33.75,5.21
0.224,1.25,10.03,890.00,0.00,31.25,5.21
0.280,0.00,9.98,535.00,0.00,31.25,5.21
0.383,0.00,11.27,117.50,0.00,31.25,5.21
0.459,1.25,10.25,260.00,0.00,31.25,5.21
0.514,1.25,10.18,821.25,1.34,31.25,5.21
0.561,2.50,10.14,831.25,0.40,31.25,5.21
0.614,2.50,10.09,810.00,0.00,31.25,5.21
0.661,1.25,10.09,887.50,0.00,32.50,5.21
0.713,1.25,9.99,252.50,0.00,32.50,5.21
0.767,1.25,9.84,196.25,1.10,28.75,5.21
0.818,1.25,9.86,660.00,1.98,31.25,5.21
0.867,0.00,10.47,642.50,0.00,30.00,5.21
0.918,1.25,10.47,661.25,0.71,31.25,5.21
0.966,1.25,11.38,6.25,1.33,31.25,5.21
1.015,1.25,11.73,46.25,1.66,31.25,5.21
1.064,1.25,11.55,403.75,0.42,31.25,5.21
1.114,1.25,11.76,123.75,0.00,31.25,5.21
1.164,1.25,11.26,603.75,0.00,31.25,5.21
1.214,1.25,10.51,670.00,0.00,30.00,5.21
1.262,1.25,10.48,547.50,0.00,31.25,5.21
1.311,1.25,10.51,662.50,0.00,32.50,5.21
1.361,-1.25,10.48,453.75,0.00,31.25,5.21
1.411,0.00,10.48,677.50,0.00,31.25,5.21
1.461,1.25,10.48,890.00,0.00,30.00,5.21
1.510,-1.25,12.02,826.25,0.00,32.50,5.21
1.568,1.25,10.35,892.50,0.00,30.00,5.21
1.616,2.50,10.43,452.50,0.00,31.25,5.21
1.667,1.25,10.23,898.75,0.00,32.50,5.21
1.716,6.25,10.35,735.00,0.00,31.25,5.21
1.769,1.25,10.15,640.00,0.00,31.25,5.21
1.823,0.00,9.97,257.50,0.98,32.50,5.21
1.877,-1.25,10.12,-7.50,1.42,32.50,5.21
1.925,1.25,9.96,462.50,0.00,30.00,5.21
1.971,0.00,9.93,448.75,0.00,31.25,5.21
2.019,1.25,10.24,490.00,2.08,32.50,5.21
2.067,0.00,9.95,517.50,0.71,32.50,5.21
2.117,1.25,10.17,228.75,1.17,31.25,5.21
2.165,0.00,9.98,453.75,0.00,27.50,5.21
2.216,0.00,9.96,200.00,1.07,30.00,5.21
2.263,0.00,9.94,512.50,0.00,31.25,5.21
2.312,0.00,9.91,697.50,0.00,31.25,5.21
2.360,0.00,9.88,660.00,0.00,30.00,5.21
2.409,-1.25,9.88,506.25,0.00,28.75,5.21
2.461,0.00,9.80,687.50,0.00,31.25,5.21
2.509,0.00,9.82,662.50,0.00,31.25,5.21
2.556,0.00,10.80,306.25,0.00,31.25,5.21
2.604,1.25,9.83,651.25,0.00,31.25,5.21
2.654,-1.25,9.82,687.50,0.00,31.25,5.21
2.704,1.25,9.80,661.25,1.10,31.25,5.21
2.752,0.00,9.92,2.50,1.83,32.50,5.21
2.798,0.00,10.36,597.50,0.57,32.50,5.21
2.851,0.00,10.49,191.25,1.12,32.50,5.21
2.900,0.00,10.49,5.00,0.00,30.00,5.21
2.949,1.25,11.43,253.75,0.99,32.50,5.21
3.001,0.00,11.65,542.50,0.00,31.25,5.21
3.049,1.25,11.76,-8.75,0.00,31.25,5.21
3.103,0.00,10.48,641.25,0.00,30.00,5.21
3.154,18.75,10.43,843.75,0.00,31.25,5.21
3.214,-6.25,10.33,825.00,0.00,31.25,5.21
3.266,0.00,10.29,748.75,0.00,31.25,5.21
3.317,0.00,10.23,815.00,0.00,31.25,5.21
3.364,0.00,10.23,901.25,0.00,31.25,5.21
3.411,0.00,10.20,901.25,0.00,32.50,5.21
3.460,10.00,10.39,905.00,0.00,30.00,5.21
3.511,0.00,10.13,903.75,0.00,31.25,5.21
3.562,-1.25,10.11,895.00,0.00,31.25,5.21
3.612,0.00,10.12,305.00,0.00,31.25,5.21
3.662,0.00,10.01,555.00,0.00,31.25,5.21
3.717,1.25,9.82,655.00,1.81,30.00,5.21
3.767,1.25,9.99,525.00,0.00,32.50,5.21
3.822,3.75,11.93,536.25,0.00,32.50,5.21
3.878,1.25,10.48,745.00,0.00,30.00,5.21
3.931,1.25,10.49,821.25,0.00,32.50,5.21
3.984,17.50,10.47,910.00,0.00,31.25,5.21
4.037,1.25,10.37,910.00,0.00,31.25,5.21
4.090,0.00,10.24,785.00,0.00,31.25,5.21
4.142,0.00,10.20,495.00,1.12,32.50,5.21
4.192,1.25,10.07,313.75,1.52,31.25,5.21
4.239,0.00,10.17,777.50,0.00,32.50,5.21
4.288,1.25,10.12,802.50,0.00,30.00,5.21
4.337,0.00,10.08,871.25,0.00,32.50,5.21
4.388,1.25,10.08,893.75,0.00,31.25,5.21
4.436,1.25,10.06,903.75,0.00,30.00,5.21
4.486,1.25,10.21,903.75,0.00,33.75,5.21
4.537,0.00,9.99,861.25,0.00,31.25,5.21
4.586,0.00,10.14,260.00,0.85,32.50,5.21
4.637,2.50,9.82,53.75,0.00,32.50,5.21
4.690,0.00,11.70,-41.25,0.00,31.25,5.21
4.744,0.00,10.48,667.50,0.00,31.25,5.21
4.796,1.25,11.96,113.75,0.00,30.00,5.21
4.853,1.25,10.52,651.25,0.00,31.25,5.21
4.912,0.00,10.22,818.75,0.94,30.00,5.21
4.969,1.25,10.01,901.25,0.00,32.50,5.21
5.020,0.00,10.01,276.25,0.00,30.00,5.21
5.069,1.25,10.15,543.75,0.00,32.50,5.21
5.116,1.25,10.07,733.75,0.00,31.25,5.21
5.170,0.00,9.88,546.25,0.00,32.50,5.21
5.222,1.25,9.80,606.25,0.00,31.25,5.21
5.272,0.00,10.61,408.75,0.00,30.00,5.21
5.322,1.25,10.54,43.75,0.00,31.25,5.21
5.377,1.25,10.49,685.00,0.00,30.00,5.21
5.434,3.75,10.47,905.00,0.00,31.25,5.21
5.489,1.25,10.36,753.75,0.00,30.00,5.21
5.540,0.00,10.30,800.00,0.00,31.25,5.21
5.590,0.00,10.25,628.75,0.00,32.50,5.21
5.644,0.00,10.35,732.50,0.00,31.25,5.21
5.695,0.00,10.04,843.75,0.00,32.50,5.21
5.746,0.00,10.02,698.75,0.00,32.50,5.21
5.800,1.25,9.81,15.00,0.00,31.25,5.21
5.855,1.25,10.56,661.25,0.00,32.50,5.21
5.904,0.00,10.54,553.75,0.00,31.25,5.21
5.959,2.50,10.50,807.50,0.00,30.00,5.21
6.014,1.25,10.49,855.00,0.00,31.25,5.21
6.062,1.25,10.50,903.75,0.00,31.25,5.21
6.115,1.25,10.71,726.25,0.00,30.00,5.21
6.167,-11.25,10.44,788.75,0.00,33.75,5.21
6.217,2.50,10.27,275.00,0.00,31.25,5.21
6.270,1.25,10.17,892.50,0.00,30.00,5.21
6.322,0.00,9.93,578.75,0.00,28.75,5.21
6.384,1.25,10.54,420.00,0.00,32.50,5.21
6.441,60.00,10.68,48.75,0.00,30.00,5.21
6.491,-2.50,11.93,82.50,0.00,31.25,5.21
6.539,0.00,10.59,641.25,0.00,32.50,5.21
6.586,2.50,10.49,580.00,0.00,28.75,5.21
6.635,-105.00,12.21,96.25,0.00,32.50,5.21
6.687,-1.25,12.14,677.50,0.00,31.25,5.21
6.734,2.50,10.48,797.50,0.00,31.25,5.21
6.787,1.25,10.47,918.75,0.00,30.00,5.21
6.837,0.00,11.71,207.50,0.00,32.50,5.21
6.883,12.50,11.90,828.75,0.00,32.50,5.21
6.939,0.00,10.37,777.50,0.00,32.50,5.21
6.991,2.50,10.18,778.75,0.00,31.25,5.21
7.047,1.25,10.05,596.25,0.08,31.25,5.21
7.102,1.25,9.87,678.75,0.00,31.25,5.21
7.156,0.00,11.17,150.00,0.00,32.50,5.21
7.219,0.00,10.31,905.00,0.00,32.50,5.21
7.285,0.00,10.09,898.75,0.00,31.25,5.21
7.347,1.25,9.80,671.25,0.00,31.25,5.21
7.399,0.00,9.78,545.00,0.00,30.00,5.21
7.450,1.25,11.94,-3.75,0.00,30.00,5.21
7.507,-6.25,10.56,810.00,0.00,30.00,5.21
7.563,0.00,10.38,227.50,0.00,31.25,5.21
7.627,-1.25,9.97,301.25,0.00,31.25,5.21
7.685,1.25,10.56,666.25,0.00,32.50,5.21
7.735,0.00,10.49,666.25,0.00,31.25,5.21
7.786,1.25,10.47,456.25,0.17,30.00,5.21
7.836,1.25,10.59,673.75,0.00,31.25,5.21
7.888,0.00,10.55,245.00,0.00,30.00,5.21
7.944,-1.25,10.49,837.50,0.00,31.25,5.21
8.006,1.25,10.15,806.25,0.00,31.25,5.21
8.059,1.25,10.12,518.75,1.28,32.50,5.21
8.109,1.25,10.14,901.25,0.00,31.25,5.21
8.154,0.00,10.14,897.50,0.00,28.75,5.21
8.205,1.25,10.00,211.25,0.00,31.25,5.21
8.259,2.50,9.82,665.00,0.00,33.75,5.21
8.311,0.00,10.56,662.50,0.00,30.00,5.21
8.360,2.50,10.56,1.25,0.00,30.00,5.21
8.410,0.00,12.19,96.25,0.00,30.00,5.21
8.460,0.00,11.13,41.25,0.19,31.25,5.21
8.510,1.25,10.54,236.25,0.98,31.25,5.21
8.559,2.50,11.03,18.75,0.00,30.00,5.21
8.610,1.25,10.48,621.25,0.00,31.25,5.21
8.662,1.25,11.49,813.75,0.00,31.25,5.21
8.712,0.00,10.48,911.25,0.00,30.00,5.21
8.762,2.50,10.50,901.25,0.00,32.50,5.21
8.814,1.25,10.42,705.00,0.00,31.25,5.21
8.869,-18.75,10.30,650.00,0.00,31.25,5.21
8.920,2.50,10.14,798.75,0.00,32.50,5.21
8.972,0.00,10.07,873.75,0.00,31.25,5.21
9.025,0.00,10.15,683.75,0.00,32.50,5.21
9.080,-1.25,10.56,537.50,1.40,30.00,5.21
9.135,-2.50,11.37,400.00,0.30,31.25,5.21
9.186,2.50,11.67,67.50,0.00,31.25,5.21
9.236,1.25,12.14,15.00,0.00,32.50,5.21
9.283,17.50,12.05,262.50,0.00,28.75,5.21
9.332,1.25,10.82,556.25,0.00,31.25,5.21
9.380,1.25,10.50,663.75,0.00,28.75,5.21
9.433,0.00,10.67,618.75,0.00,31.25,5.21
9.481,0.00,10.50,807.50,0.00,31.25,5.21
9.532,1.25,10.48,903.75,0.00,31.25,5.21
9.582,10.00,10.51,531.25,0.00,31.25,5.21
9.636,0.00,10.26,787.50,1.04,31.25,5.21
9.692,2.50,10.18,842.50,0.00,31.25,5.21
9.743,1.25,10.27,381.25,0.00,31.25,5.21
9.797,0.00,9.93,581.25,0.00,30.00,5.21
9.848,0.00,9.90,685.00,0.00,32.50,5.21
9.896,1.25,9.94,291.25,1.10,31.25,5.21
9.942,0.00,9.94,75.00,0.00,30.00,5.21
9.988,0.00,9.98,752.50,0.16,30.00,5.21
10.037,1.25,9.92,47.50,0.31,31.25,5.21
10.099,0.00,10.59,420.00,0.00,32.50,5.21
10.154,-2.50,10.48,675.00,0.00,33.75,5.21
10.204,1.25,10.87,912.50,0.00,31.25,5.21
10.254,1.25,11.67,631.25,0.00,30.00,5.21
10.302,1.25,10.48,911.25,0.00,32.50,5.21
10.354,0.00,10.42,905.00,0.00,31.25,5.21
10.404,0.00,10.39,907.50,0.00,31.25,5.21
10.453,2.50,10.38,910.00,0.00,33.75,5.21
10.500,2.50,10.43,852.50,0.00,31.25,5.21
10.551,-110.00,10.45,590.00,0.00,30.00,5.21
10.604,0.00,10.13,893.75,0.79,30.00,5.21
10.662,0.00,10.16,696.25,0.00,31.25,5.21
10.708,1.25,10.02,866.25,0.00,31.25,5.21
10.764,0.00,9.83,635.00,0.00,30.00,5.21
10.815,1.25,10.64,547.50,0.00,31.25,5.21
10.866,0.00,10.90,248.75,0.00,31.25,5.21
10.915,0.00,10.51,667.50,0.00,31.25,5.21
10.961,1.25,10.50,650.00,0.00,31.25,5.21
11.011,1.25,12.49,361.25,0.62,30.00,5.21
11.062,1.25,10.48,658.75,0.00,31.25,5.21
11.111,0.00,12.09,678.75,0.00,32.50,5.21
11.165,1.25,10.48,671.25,0.00,32.50,5.21
11.215,-1.25,10.49,735.00,0.00,31.25,5.21
11.268,0.00,12.03,816.25,0.00,30.00,5.21
11.319,2.50,10.30,865.00,0.00,30.00,5.21
11.377,0.00,10.28,791.25,0.00,31.25,5.21
11.426,0.00,10.20,620.00,0.00,31.25,5.21
11.478,0.00,9.91,736.25,0.00,31.25,5.21
11.530,1.25,10.11,596.25,0.00,31.25,5.21
11.584,0.00,9.81,597.50,0.00,32.50,5.21
11.632,1.25,11.51,191.25,1.10,32.50,5.21
11.684,-1.25,11.67,521.25,0.15,31.25,5.21
11.735,0.00,11.58,667.50,0.00,30.00,5.21
11.787,1.25,10.48,660.00,0.00,32.50,5.21
11.838,1.25,10.58,658.75,0.00,31.25,5.21
11.889,0.00,10.49,121.25,0.00,31.25,5.21
11.935,-1.25,11.04,-28.75,0.00,31.25,5.21
11.988,0.00,10.53,802.50,0.00,32.50,5.21
12.044,1.25,10.43,906.25,0.00,31.25,5.21
12.095,0.00,10.21,810.00,0.77,31.25,5.21
12.153,0.00,9.96,690.00,0.00,31.25,5.21
12.213,0.00,10.52,492.50,0.00,31.25,5.21
12.263,0.00,10.48,665.00,0.00,32.50,5.21
12.313,1.25,10.49,678.75,0.00,33.75,5.21
12.365,2.50,10.48,680.00,0.00,31.25,5.21
12.415,1.25,10.51,521.25,0.00,31.25,5.21
12.463,1.25,10.48,678.75,0.00,31.25,5.21
12.517,-7.50,11.34,478.75,0.00,32.50,5.21
12.568,0.00,11.98,743.75,0.00,32.50,5.21
12.619,0.00,11.05,850.00,0.00,30.00,5.21
12.666,-1.25,10.47,906.25,0.00,30.00,5.21
12.714,0.00,10.48,560.00,0.00,31.25,5.21
12.763,1.25,11.83,232.50,0.00,31.25,5.21
12.812,-3.75,10.47,906.25,0.00,32.50,5.21
12.862,2.50,10.35,772.50,0.00,30.00,5.21
12.919,1.25,10.24,841.25,0.00,30.00,5.21
12.969,1.25,10.18,293.75,1.30,31.25,5.21
13.019,0.00,10.23,832.50,2.08,31.25,5.21
13.067,2.50,10.14,722.50,0.00,32.50,5.21
13.118,0.00,10.10,162.50,1.05,31.25,5.21
13.169,0.00,10.00,-7.50,0.00,31.25,5.21
13.222,1.25,9.80,436.25,0.00,32.50,5.21
13.276,1.25,10.92,28.75,0.00,31.25,5.21
13.327,0.00,11.77,342.50,0.00,31.25,5.21
13.379,0.00,11.54,-40.00,0.00,31.25,5.21
13.428,-2.50,11.49,20.00,0.00,32.50,5.21
13.479,12.50,11.97,40.00,0.00,31.25,5.21
13.526,2.50,10.56,228.75,0.00,31.25,5.21
13.575,0.00,10.55,672.50,0.00,32.50,5.21
13.627,1.25,11.34,910.00,0.00,31.25,5.21
13.677,8.75,12.11,503.75,0.00,31.25,5.21
13.728,-1.25,10.40,903.75,0.00,30.00,5.21
13.779,10.00,10.29,911.25,0.00,32.50,5.21
13.832,1.25,10.22,692.50,0.00,31.25,5.21
13.888,1.25,10.15,751.25,0.55,32.50,5.21
13.935,0.00,10.01,257.50,1.01,31.25,5.21
13.987,0.00,9.89,103.75,0.00,32.50,5.21
14.043,0.00,9.82,20.00,0.77,31.25,5.21
14.094,0.00,11.71,37.50,0.00,31.25,5.21
14.142,1.25,10.60,180.00,0.00,28.75,5.21
14.195,0.00,10.54,40.00,0.00,32.50,5.21
14.244,56.25,11.39,21.25,0.00,31.25,5.21
14.294,3.75,12.03,105.00,0.00,32.50,5.21
14.348,1.25,10.56,797.50,0.00,28.75,5.21
14.400,-2.50,11.56,855.00,0.00,31.25,5.21
14.449,1.25,10.47,912.50,0.00,32.50,5.21
14.496,0.00,11.93,247.50,0.00,33.75,5.21
14.542,0.00,10.58,802.50,0.00,31.25,5.21
14.591,-6.25,11.83,911.25,0.00,31.25,5.21
14.648,1.25,10.32,827.50,0.00,31.25,5.21
14.700,0.00,10.22,435.00,1.47,31.25,5.21
14.753,1.25,10.20,392.50,1.99,32.50,5.21
14.803,0.00,10.29,712.50,1.10,31.25,5.21
14.854,2.50,10.10,775.00,0.20,31.25,5.21
14.901,1.25,10.06,832.50,1.14,32.50,5.21
14.950,0.00,10.04,810.00,1.53,30.00,5.21
15.001,0.00,9.98,767.50,0.37,31.25,5.21
15.051,0.00,9.93,613.75,1.00,31.25,5.21
15.106,1.25,10.07,612.50,0.00,31.25,5.21
15.156,1.25,10.47,680.00,0.00,31.25,5.21
15.206,2.50,10.47,245.00,1.31,31.25,5.21
15.253,0.00,12.08,45.00,0.00,31.25,5.21
15.305,2.50,10.55,388.75,0.00,32.50,5.21
15.360,12.50,10.71,543.75,0.00,32.50,5.21
15.409,0.00,10.55,695.00,0.00,32.50,5.21
15.458,0.00,10.55,821.25,0.00,31.25,5.21
15.509,1.25,10.54,795.00,0.00,32.50,5.21
15.561,6.25,10.54,896.25,0.00,32.50,5.21
15.613,0.00,10.30,910.00,0.00,31.25,5.21
15.665,1.25,10.20,878.75,0.01,31.25,5.21
15.719,1.25,10.00,423.75,0.00,31.25,5.21
15.772,1.25,9.93,641.25,0.00,32.50,5.21
15.827,0.00,12.41,13.75,0.00,32.50,5.21
15.878,0.00,11.19,118.75,0.00,31.25,5.21
15.927,0.00,12.07,12.50,1.63,32.50,5.21
15.977,0.00,11.09,690.00,0.00,31.25,5.21
16.030,30.00,10.48,451.25,0.00,31.25,5.21
16.089,1.25,10.21,838.75,0.00,28.75,5.21
16.162,1.25,10.55,910.00,0.00,32.50,5.21
16.257,1.25,10.51,432.50,0.52,31.25,5.21
16.320,1.25,10.56,593.75,0.00,32.50,5.21
16.387,1.25,10.29,893.75,0.00,31.25,5.21
16.443,1.25,10.59,497.50,0.00,31.25,5.21
16.521,0.00,10.47,778.75,0.00,32.50,5.21
16.582,0.00,10.15,895.00,0.00,31.25,5.21
16.633,1.25,10.09,810.00,0.02,31.25,5.21
16.688,0.00,10.13,45.00,0.00,32.50,5.21
16.738,0.00,9.83,696.25,0.00,30.00,5.21
16.789,1.25,10.71,82.50,0.00,32.50,5.21
16.847,2.50,11.60,88.75,0.00,31.25,5.21
16.893,-1.25,10.55,670.00,0.00,31.25,5.21
16.941,0.00,10.56,671.25,0.00,31.25,5.21
16.994,-5.00,10.55,540.00,0.00,31.25,5.21
17.045,-26.25,11.40,277.50,0.00,31.25,5.21
17.093,6.25,10.55,408.75,0.00,32.50,5.21
17.146,0.00,11.28,693.75,0.00,30.00,5.21
17.195,-2.50,12.19,907.50,0.00,31.25,5.21
17.249,1.25,10.42,877.50,0.00,31.25,5.21
17.299,0.00,10.39,907.50,0.00,31.25,5.21
17.348,0.00,10.31,906.25,0.00,31.25,5.21
17.400,1.25,10.24,901.25,0.00,31.25,5.21
17.448,1.25,10.35,905.00,0.00,30.00,5.21
17.497,0.00,10.12,902.50,1.78,32.50,5.21
17.553,-1.25,10.10,831.25,0.00,32.50,5.21
17.610,1.25,11.95,18.75,0.00,31.25,5.21
17.670,2.50,10.47,790.00,0.00,31.25,5.21
17.735,0.00,10.10,802.50,0.00,28.75,5.21
17.793,1.25,10.07,900.00,0.00,32.50,5.21
17.843,1.25,10.14,402.50,0.00,31.25,5.21
17.903,1.25,11.52,447.50,0.39,31.25,5.21
17.956,0.00,11.80,-35.00,0.00,30.00,5.21
18.004,1.25,11.74,561.25,0.00,31.25,5.21
18.053,1.25,11.21,285.00,0.00,31.25,5.21
18.111,35.00,11.72,670.00,0.00,31.25,5.21
18.161,18.75,10.72,448.75,0.00,31.25,5.21
18.213,15.00,11.67,803.75,0.00,28.75,5.21
18.261,2.50,10.49,898.75,0.00,31.25,5.21
18.313,0.00,10.29,617.50,0.00,32.50,5.21
18.368,1.25,10.20,773.75,0.00,31.25,5.21
18.418,1.25,10.12,833.75,0.00,33.75,5.21
18.466,0.00,10.12,810.00,0.00,32.50,5.21
18.517,1.25,10.07,830.00,0.00,31.25,5.21
18.565,0.00,10.03,878.75,0.00,33.75,5.21
18.620,0.00,9.99,27.50,0.00,31.25,5.21
18.673,1.25,10.40,677.50,0.00,31.25,5.21
18.722,2.50,11.94,32.50,0.00,30.00,5.21
18.776,1.25,11.04,242.50,0.00,31.25,5.21
18.828,1.25,10.55,305.00,0.00,31.25,5.21
18.877,1.25,10.69,326.25,0.00,31.25,5.21
18.922,-2.50,10.48,-37.50,0.00,30.00,5.21
18.967,0.00,10.94,0.00,0.00,31.25,5.21
19.024,0.00,11.59,422.50,0.00,31.25,5.21
19.082,0.00,10.39,841.25,0.00,31.25,5.21
19.135,1.25,10.29,738.75,0.00,32.50,5.21
19.186,0.00,10.30,876.25,0.00,30.00,5.21
19.231,0.00,10.23,865.00,0.00,31.25,5.21
19.284,0.00,10.18,888.75,0.00,32.50,5.21
19.340,-1.25,10.00,708.75,0.00,31.25,5.21
19.390,1.25,10.16,573.75,0.00,32.50,5.21
19.444,1.25,11.69,-45.00,1.43,31.25,5.21
19.497,0.00,10.48,683.75,0.00,30.00,5.21
19.549,1.25,10.48,518.75,0.00,30.00,5.21
19.595,1.25,10.87,53.75,0.00,31.25,5.21
19.643,1.25,10.56,182.50,0.00,30.00,5.21
19.691,1.25,10.58,43.75,0.00,31.25,5.21
19.745,2.50,10.48,758.75,0.00,32.50,5.21
19.803,3.75,10.67,787.50,0.00,31.25,5.21
19.857,0.00,10.30,788.75,0.00,31.25,5.21
19.909,1.25,10.29,885.00,0.00,32.50,5.21
19.956,1.25,10.54,703.75,0.00,31.25,5.21
20.005,1.25,10.37,273.75,0.00,31.25,5.21
20.053,2.50,10.39,907.50,0.00,31.25,5.21
20.105,1.25,10.12,880.00,0.00,31.25,5.21
20.157,1.25,10.04,698.75,0.00,30.00,5.21
20.211,0.00,9.90,686.25,0.00,32.50,5.21
20.266,0.00,11.29,575.00,0.00,27.50,5.21
20.318,0.00,11.81,582.50,0.00,30.00,5.21
20.371,-96.25,12.21,226.25,0.00,30.00,5.21
20.427,-1.25,10.44,842.50,0.00,32.50,5.21
20.488,0.00,10.18,383.75,1.67,30.00,5.21
20.549,0.00,10.62,656.25,0.00,32.50,5.21
20.612,0.00,10.48,831.25,0.00,32.50,5.21
20.672,13.75,11.68,907.50,0.00,31.25,5.21
20.728,0.00,10.11,356.25,0.99,30.00,5.21
20.796,1.25,10.58,46.25,1.08,31.25,5.21
20.846,1.25,12.31,670.00,1.24,30.00,5.21
20.900,0.00,10.98,758.75,0.00,30.00,5.21
20.963,0.00,10.37,882.50,0.00,30.00,5.21
21.026,0.00,10.00,688.75,0.43,32.50,5.21
21.084,1.25,9.84,610.00,0.14,33.75,5.21
21.134,1.25,10.48,586.25,0.00,30.00,5.21
21.191,1.25,10.48,581.25,0.00,31.25,5.21
21.240,0.00,10.61,676.25,0.00,32.50,5.21
21.292,1.25,10.54,756.25,0.00,31.25,5.21
21.348,1.25,10.52,787.50,0.00,31.25,5.21
21.404,21.25,10.32,387.50,0.00,31.25,5.21
21.457,0.00,10.03,761.25,0.00,31.25,5.21
21.512,1.25,9.90,705.00,0.00,31.25,5.21
21.565,1.25,10.07,557.50,1.07,31.25,5.21
21.625,0.00,10.48,235.00,0.00,28.75,5.21
21.677,1.25,10.48,673.75,0.00,30.00,5.21
21.721,55.00,12.02,141.25,0.00,31.25,5.21
21.768,0.00,11.26,512.50,0.00,31.25,5.21
21.818,1.25,10.77,602.50,0.00,31.25,5.21
21.866,1.25,12.12,577.50,0.00,28.75,5.21
21.922,-31.25,12.25,910.00,0.00,32.50,5.21
21.974,1.25,10.47,553.75,0.00,32.50,5.21
22.022,-1.25,10.67,751.25,0.00,31.25,5.21
22.070,1.25,11.06,905.00,0.00,30.00,5.21
22.121,2.50,11.87,750.00,0.00,31.25,5.21
