elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,0.00,11.49,807.50,0.00,32.50,5.21
0.062,-3.75,10.17,905.00,0.00,30.00,5.21
0.100,0.00,10.20,653.75,0.00,32.50,5.21
0.128,1.25,9.93,882.50,0.00,30.00,5.21
0.156,1.25,11.44,813.75,0.00,32.50,5.15
0.188,1.25,9.60,635.00,1.91,27.50,4.89
0.210,8.75,10.15,353.75,0.00,2076.25,5.21
0.234,0.00,10.33,681.25,0.00,31.25,5.21
0.272,1.25,9.74,795.00,0.00,1295.00,4.84
0.303,1.25,11.42,321.25,0.00,28.75,5.21
0.341,3.75,10.16,120.00,0.00,31.25,5.21
0.372,-1.25,9.76,600.00,0.00,901.25,4.90
0.408,0.00,10.14,903.75,0.00,395.00,5.21
0.519,0.00,10.15,565.00,0.00,27.50,5.22
0.553,0.00,9.79,643.75,0.00,32.50,3.73
0.592,-1.25,9.83,891.25,0.00,88.75,5.22
0.635,0.00,9.89,836.25,0.00,2228.75,5.21
0.677,1.25,10.08,452.50,0.00,27.50,5.18
0.717,-1.25,11.76,447.50,0.00,2207.50,5.20
0.757,0.00,11.47,547.50,0.00,2571.25,5.20
0.797,0.00,10.24,38.75,0.00,32.50,5.21
0.841,1.25,9.54,567.50,0.00,28.75,5.21
0.879,0.00,9.70,892.50,0.16,27.50,5.20
0.917,6.25,10.09,850.00,0.00,25.00,5.19
0.954,0.00,10.16,620.00,0.00,31.25,5.26
0.991,5.00,10.99,520.00,0.00,31.25,5.21
1.028,0.00,9.51,677.50,1.90,32.50,5.21
1.067,1.25,9.68,750.00,1.04,31.25,5.14
1.111,2.50,9.77,877.50,0.00,23.75,5.20
1.156,1.25,9.78,807.50,0.00,187.50,5.20
1.195,1.25,10.00,895.00,0.00,31.25,5.23
1.232,1.25,10.25,645.00,0.00,31.25,4.91
1.270,0.00,10.14,58.75,0.00,31.25,4.98
1.308,1.25,9.47,663.75,0.00,27.50,5.21
1.361,448.75,9.71,443.75,0.00,830.00,5.21
1.406,3376.25,10.42,245.00,0.00,32.50,5.15
1.447,4318.75,9.33,452.50,0.00,30.00,5.21
1.486,4308.75,9.25,417.50,1.16,30.00,5.21
1.525,3542.50,10.71,271.25,0.00,32.50,5.21
1.565,4110.00,10.02,443.75,0.00,30.00,5.21
1.604,4305.00,10.11,465.00,0.00,1422.50,4.87
1.646,0.00,10.15,902.50,0.00,542.50,5.07
1.684,0.00,10.15,796.25,0.00,32.50,5.21
1.721,0.00,10.02,895.00,0.00,31.25,5.21
1.760,2.50,10.11,830.00,0.00,618.75,5.21
1.797,1.25,9.97,897.50,0.00,3280.00,5.20
1.835,1.25,10.08,761.25,0.00,33.75,5.21
1.872,1.25,9.88,833.75,0.32,432.50,5.21
1.918,1.25,9.62,685.00,0.00,30.00,5.21
1.961,0.00,9.65,812.50,0.00,27.50,5.21
1.996,0.00,10.05,895.00,0.00,25.00,5.20
2.033,15.00,11.39,38.75,0.00,30.00,5.23
2.072,0.00,11.86,-36.25,0.00,2647.50,3.87
2.112,3962.50,10.19,452.50,0.00,3216.25,4.88
2.134,3300.00,9.28,346.25,0.85,791.25,4.95
2.154,4267.50,10.08,-186.25,0.00,1973.75,4.93
2.174,4027.50,9.25,482.50,0.84,2685.00,5.08
2.194,4277.50,9.30,41.25,0.00,3397.50,5.23
2.213,4276.25,9.64,443.75,0.00,2863.75,5.21
2.233,4253.75,9.39,471.25,1.04,2390.00,4.63
2.252,4215.00,9.27,42.50,0.00,215.00,4.70
2.272,4292.50,10.39,448.75,0.00,997.50,5.22
2.292,3388.75,9.30,53.75,0.00,38.75,5.21
2.316,3842.50,9.25,408.75,0.00,30.00,5.20
2.336,4292.50,9.27,-240.00,0.00,31.25,5.21
2.356,4285.00,10.10,448.75,0.00,28.75,5.20
2.375,3776.25,9.22,36.25,0.00,30.00,5.21
2.399,4285.00,9.63,397.50,0.38,32.50,5.21
