elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,10.00,10.32,898.75,0.00,31.25,5.21
0.054,-2.50,10.25,598.75,0.00,30.00,5.21
0.089,1.25,10.24,580.00,0.00,31.25,5.21
0.117,1.25,9.99,828.75,0.00,26.25,5.21
0.144,2.50,10.46,152.50,0.00,31.25,5.21
0.174,0.00,9.72,836.25,0.00,31.25,5.21
0.195,0.00,10.30,667.50,0.00,28.75,5.21
0.219,1.25,9.81,772.50,0.00,28.75,5.21
0.239,1.25,11.75,665.00,0.00,25.00,5.21
0.260,0.00,9.97,531.25,0.00,25.00,5.21
0.280,-1.25,10.65,548.75,0.00,25.00,5.21
0.299,-2.50,10.14,808.75,0.00,31.25,5.21
0.318,1.25,9.66,488.75,0.00,32.50,5.21
0.338,1.25,10.68,558.75,0.00,31.25,5.21
0.358,0.00,9.87,842.50,0.00,32.50,5.21
0.377,1.25,10.34,3.75,0.00,28.75,5.21
0.398,0.00,10.16,901.25,0.00,32.50,5.21
0.417,0.00,9.57,50.00,0.00,32.50,5.21
0.437,1.25,10.70,66.25,0.00,32.50,5.21
0.456,0.00,9.73,885.00,0.00,31.25,5.21
0.476,0.00,10.32,580.00,0.00,31.25,5.21
0.496,1.25,9.98,895.00,0.00,32.50,5.21
0.515,0.00,11.45,668.75,0.15,31.25,5.21
0.535,12.50,10.15,831.25,0.00,31.25,5.21
0.554,1.25,9.68,888.75,0.00,30.00,5.21
0.574,-1.25,10.23,562.50,0.00,31.25,5.21
0.594,0.00,9.84,675.00,0.00,30.00,5.21
0.616,10.00,10.24,112.50,0.00,30.00,5.21
0.637,1.25,9.95,890.00,0.00,31.25,5.21
0.658,-5.00,10.24,532.50,0.67,32.50,5.21
0.679,0.00,10.06,520.00,0.00,31.25,5.21
0.698,0.00,9.57,583.75,1.54,31.25,5.21
0.719,1.25,10.27,606.25,0.00,30.00,5.21
0.739,0.00,9.88,888.75,0.00,27.50,5.21
0.758,16.25,10.24,600.00,0.59,31.25,5.21
0.777,1.25,9.98,768.75,0.00,28.75,5.21
0.797,1.25,11.06,665.00,0.03,32.50,5.21
0.816,1.25,10.15,835.00,0.00,30.00,5.21
0.836,-1.25,9.66,763.75,0.00,32.50,5.21
0.855,1.25,11.15,686.25,0.00,32.50,5.21
0.876,2.50,9.82,831.25,0.00,32.50,5.21
0.895,1.25,10.34,678.75,0.00,31.25,5.21
0.914,1.25,10.22,902.50,0.00,30.00,5.21
0.934,1.25,9.57,55.00,0.00,30.00,5.21
0.953,-1.25,10.94,905.00,0.00,31.25,5.21
0.973,1.25,9.85,896.25,0.00,31.25,5.21
0.992,-22.50,10.24,597.50,0.00,31.25,5.21
1.012,1.25,9.97,900.00,0.00,31.25,5.21
1.032,0.00,10.42,501.25,1.05,30.00,5.21
1.052,2.50,10.17,378.75,0.00,32.50,5.21
1.071,-1.25,9.70,887.50,0.00,32.50,5.21
1.091,22.50,10.23,488.75,0.19,31.25,5.21
1.110,2.50,9.84,436.25,0.00,31.25,5.21
1.131,1.25,10.79,658.75,0.70,31.25,5.21
1.151,0.00,10.00,793.75,0.00,31.25,5.21
1.171,0.00,11.53,668.75,0.00,30.00,5.21
1.190,10.00,11.72,907.50,0.00,31.25,5.21
1.210,0.00,9.73,797.50,0.00,31.25,5.21
1.229,1.25,10.39,686.25,0.00,28.75,5.21
1.249,1.25,9.92,902.50,0.00,31.25,5.21
1.269,1.25,10.44,83.75,0.00,31.25,5.21
1.289,0.00,10.30,836.25,0.00,32.50,5.21
1.310,-1.25,9.59,506.25,0.00,28.75,5.21
1.329,0.00,10.29,583.75,0.00,32.50,5.21
1.356,1.25,9.77,667.50,0.00,31.25,5.21
1.375,6.25,10.24,632.50,0.00,31.25,5.21
1.396,1.25,9.79,897.50,0.00,32.50,5.21
1.415,0.00,10.24,666.25,0.05,32.50,5.21
1.435,-1.25,10.00,862.50,0.00,30.00,5.21
1.454,1.25,10.64,665.00,0.00,30.00,5.21
1.474,1.25,10.37,807.50,0.00,30.00,5.21
1.493,1.25,9.69,843.75,0.00,31.25,5.21
1.512,1.25,10.31,681.25,0.00,31.25,5.21
1.532,0.00,10.02,785.00,0.00,32.50,5.21
1.551,2.50,10.24,121.25,0.00,30.00,5.21
1.571,0.00,10.12,895.00,0.00,31.25,5.21
1.590,0.00,9.60,581.25,0.00,31.25,5.21
1.610,0.00,10.24,615.00,0.00,32.50,5.21
1.630,-1.25,9.90,901.25,0.00,31.25,5.21
1.650,5.00,10.25,122.50,0.83,31.25,5.21
1.672,0.00,9.95,891.25,0.00,30.00,5.21
1.692,5.00,10.24,575.00,0.00,31.25,5.21
1.711,-1.25,10.12,762.50,0.00,31.25,5.21
1.731,0.00,9.74,858.75,0.11,32.50,5.21
1.750,5.00,10.24,88.75,0.00,31.25,5.21
1.769,0.00,9.86,892.50,0.00,31.25,5.21
