Time(s),Fret_Current(mA),Fret_Voltage(V),Damper_Current(mA),Damper_Voltage(V),Pick_Current(mA),Pick_Voltage(V)
0.004,,,,,,
0.025,0.0,10.1125,-1.25,10.3825,-1.25,0.0
0.047,0.0,10.11625,2.5,10.95625,-1.25,0.0
0.059,1.25,10.11625,0.0,10.43375,-1.25,0.0
0.069,-1.25,10.115,1212.5,10.2925,-1.25,0.00125
0.080,0.0,10.115,4021.25,10.08125,-1.25,0.00125
0.090,2.5,10.120000000000001,3840.0,10.07875,-1.25,0.00125
0.100,-3.75,10.120000000000001,3748.75,10.0925,-1.25,0.00125
0.110,-3.75,10.120000000000001,3748.75,10.0925,-1.25,0.00125
0.121,1.25,10.11,3992.5,10.1275,-1.25,0.0025
0.131,2.5,10.115,4148.75,10.00375,-1.25,0.0025
0.141,2.5,10.11,4191.25,9.9825,-1.25,0.0025
0.151,0.0,10.115,4318.75,9.98625,-1.25,0.0025
0.162,0.0,10.115,4318.75,9.98625,-1.25,0.0025
0.172,1.25,10.11,4338.75,9.985,-1.25,0.00375
0.182,1.25,10.1,4221.25,9.98,-1.25,0.00375
0.193,0.0,10.12375,4358.75,9.8025,-1.25,0.00375
0.203,0.0,10.1225,4321.25,9.98,-1.25,0.00375
0.213,0.0,10.1225,4325.0,9.713750000000001,-1.25,0.00375
0.223,3467.5,9.22375,4313.75,9.98,1.25,0.005
0.234,3638.75,9.30875,4352.5,9.963750000000001,1.25,0.005
0.244,3465.0,9.21125,4342.5,9.9825,1.25,0.005
0.255,4047.5,9.145,3606.25,9.995000000000001,1.25,0.005
0.265,4047.5,9.145,4368.75,9.98875,0.0,0.0025
0.275,4115.0,9.11625,4347.5,9.14125,0.0,0.0025
0.285,4200.0,9.1175,4092.5,9.97,0.0,0.0025
0.296,4191.25,9.11125,3412.5,9.8125,0.0,0.0025
0.306,4202.5,9.125,2986.25,9.9825,0.0,0.0025
0.316,4202.5,9.125,4415.0,9.9925,-1.25,0.0025
0.327,4205.0,9.1075,2855.0,9.975,-1.25,0.0025
0.337,4196.25,9.1275,361.25,10.97375,-1.25,0.0025
0.347,4186.25,9.10875,-2.5,10.96875,-1.25,0.0025
0.358,4186.25,9.10875,8.75,10.95625,-1.25,0.0025
0.368,4138.75,9.12375,-20.0,10.96125,-1.25,0.00125
0.378,4187.5,9.125,3.75,10.9075,-1.25,0.00125
0.389,4210.0,9.11375,56.25,10.67875,-1.25,0.00125
0.399,4231.25,9.1125,-6.25,10.463750000000001,-1.25,0.00125
0.409,4175.0,9.120000000000001,-1.25,10.97125,-1.25,0.00125
0.419,4190.0,9.11,-6.25,10.9875,-1.25,0.0
0.430,4192.5,9.11375,1.25,10.9375,-1.25,0.0
0.440,4180.0,9.1175,28.75,10.7425,-1.25,0.0
0.450,4172.5,9.1125,-1.25,10.475,-1.25,0.0
0.460,4067.5,9.11,1.25,10.96125,-1.25,0.0
0.471,4067.5,9.11,10.0,10.9575,0.0,0.0025
0.481,4191.25,9.11875,-11.25,10.96,0.0,0.0025
0.491,4170.0,9.115,0.0,10.56,0.0,0.0025
0.501,4196.25,9.12375,0.0,10.56,0.0,0.0025
0.512,4176.25,9.1,-1.25,10.98625,0.0,0.0025
0.522,4195.0,9.1125,-8.75,10.9675,0.0,0.0
0.533,4195.0,9.1175,0.0,10.8425,0.0,0.0
0.543,4202.5,9.1075,-1.25,10.56625,0.0,0.0
0.553,4201.25,9.11625,2.5,10.335,0.0,0.0
0.563,4198.75,9.10875,2.5,10.335,-1.25,0.00625
0.574,4190.0,9.12625,-6.25,10.9475,-1.25,0.00625
0.584,4182.5,9.102500000000001,2.5,10.9025,-1.25,0.00625
0.595,4203.75,9.11125,-1.25,10.735,-1.25,0.00625
0.605,4136.25,9.12125,0.0,10.46625,-1.25,0.00625
0.615,4183.75,9.10375,0.0,10.46625,0.0,0.0025
0.626,4197.5,9.115,-1.25,10.97,0.0,0.0025
0.636,4190.0,9.105,1.25,10.91,0.0,0.0025
0.646,4183.75,9.11625,0.0,10.16625,0.0,0.0025
0.656,4187.5,9.1125,3.75,10.47625,0.0,0.0025
0.667,4188.75,9.11375,3.75,10.47625,-1.25,0.00375
0.677,4190.0,9.11375,-1.25,10.93375,-1.25,0.00375
0.687,4193.75,9.11125,-2.5,10.95625,-1.25,0.00375
0.698,4156.25,9.11375,-5.0,10.73,-1.25,0.00375
0.708,4198.75,9.12125,0.0,10.526250000000001,-1.25,0.00375
0.718,4195.0,9.1275,-16.25,10.98375,0.0,0.0
0.729,4180.0,9.11375,3.75,10.963750000000001,0.0,0.0
0.739,4117.5,9.11875,0.0,10.96,0.0,0.0
0.749,4117.5,9.11875,0.0,10.865,0.0,0.0
0.759,4195.0,9.12625,3.75,10.56625,0.0,0.0
0.770,4171.25,9.115,2.5,11.01875,0.0,0.00125
0.780,4167.5,9.11875,1.25,11.00375,0.0,0.00125
0.790,4193.75,9.11625,1.25,10.96625,0.0,0.00125
0.801,4193.75,9.11625,-23.75,10.16125,0.0,0.00125
0.811,4195.0,9.12125,-5.0,10.6225,-1.25,0.0
0.821,4197.5,9.11375,5.0,10.356250000000001,-1.25,0.0
0.831,4147.5,9.12625,-1.25,10.96875,-1.25,0.0
0.842,4083.75,9.1125,-2.5,10.955,-1.25,0.0
0.852,4083.75,9.1125,-6.25,10.94,-1.25,0.0
0.862,4195.0,9.1175,-7.5,10.63,-1.25,0.0
0.873,4201.25,9.12375,2.5,10.95375,0.0,0.0025
0.883,4183.75,9.125,-2.5,10.92875,0.0,0.0025
0.893,4203.75,9.1125,-7.5,10.95875,0.0,0.0025
0.903,4196.25,9.13625,-33.75,10.9525,0.0,0.0025
0.914,4196.25,9.13625,-2.5,10.69,0.0,0.0025
0.924,4151.25,9.1075,-2.5,10.36125,1.25,0.00125
0.935,4180.0,9.115,35.0,10.96,1.25,0.00125
0.945,4188.75,9.11125,1312.5,10.36875,1.25,0.00125
0.955,4193.75,9.11125,3071.25,10.0425,1.25,0.00125
0.965,4028.75,9.11375,3813.75,10.0625,0.0,0.0
0.976,3952.5,9.11625,3927.5,10.07,0.0,0.0
0.986,4181.25,9.1225,3927.5,10.07,0.0,0.0
0.996,4187.5,9.12625,3348.75,9.94875,0.0,0.0
1.006,3972.5,9.1,3268.75,9.9725,0.0,0.0
1.017,4102.5,9.1125,4391.25,9.98375,-1.25,0.0
1.027,4191.25,9.1125,4511.25,10.23375,-1.25,0.0
1.037,4206.25,9.11,4511.25,10.23375,-1.25,0.0
1.047,4195.0,9.11125,4202.5,9.975,-1.25,0.0
1.058,3977.5,9.1125,4202.5,9.975,-1.25,0.0
1.068,3953.75,9.1175,4385.0,10.095,-1.25,0.0
1.079,4203.75,9.12375,4371.25,9.975,-1.25,0.0
1.089,4198.75,9.115,3911.25,9.262500000000001,-1.25,0.0
1.099,4181.25,9.11625,3306.25,9.9725,-1.25,0.0
1.109,3888.75,9.11875,4380.0,10.025,-1.25,0.0
1.120,4155.0,9.11875,3992.5,10.15,0.0,0.00375
1.130,4186.25,9.11,4188.75,9.97125,0.0,0.00375
1.140,4187.5,9.1075,3176.25,9.9625,0.0,0.00375
1.150,4090.0,9.1225,4377.5,9.955,0.0,0.00375
1.161,3997.5,9.102500000000001,4378.75,10.6425,0.0,0.00375
1.171,4193.75,9.120000000000001,1.25,10.93625,0.0,0.00375
1.181,4187.5,9.1125,0.0,10.95875,0.0,0.00375
1.192,4186.25,9.11375,1.25,10.95625,0.0,0.00375
1.202,4148.75,9.1175,1.25,10.955,0.0,0.00375
1.212,4065.0,9.11625,-1.25,10.7825,0.0,0.0
1.223,4200.0,9.11875,-1.25,10.557500000000001,0.0,0.0
1.233,4193.75,9.102500000000001,-13.75,11.025,0.0,0.0
1.243,4188.75,9.11625,-21.25,10.97625,0.0,0.0
1.254,4200.0,9.11375,1.25,10.95375,0.0,0.0
1.264,4193.75,9.1175,2.5,10.24625,-1.25,0.0
1.274,4181.25,9.10875,-3.75,10.48625,-1.25,0.0
1.285,4198.75,9.1125,-308.75,10.395,-1.25,0.0
1.295,4151.25,9.105,-2.5,10.965,-1.25,0.0
1.305,4145.0,9.1175,-1.25,10.94875,-1.25,0.0
1.316,4196.25,9.115,-6.25,10.9075,0.0,0.0
1.326,4195.0,9.11875,-6.25,10.6725,0.0,0.0
1.336,4187.5,9.11625,0.0,10.383750000000001,0.0,0.0
1.347,4053.75,9.1125,0.0,10.935,0.0,0.0
1.357,4198.75,9.1075,2.5,10.95625,0.0,0.0
1.368,4198.75,9.1075,386.25,10.835,0.0,0.0025
1.378,4200.0,9.125,0.0,10.61625,0.0,0.0025
1.388,4195.0,9.105,-1.25,10.338750000000001,0.0,0.0025
