elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,1.25,12.09,618.75,0.00,31.25,5.04
0.075,-2.50,12.09,111.25,0.00,31.25,5.21
0.120,2.50,13.99,583.75,0.00,30.00,5.21
0.167,-1.25,12.29,708.75,0.00,32.50,5.21
0.206,1.25,12.02,545.00,0.00,31.25,5.21
0.274,2.50,12.55,60.00,0.00,25.00,5.21
0.353,1.25,13.83,627.50,0.00,27.50,5.21
0.394,0.00,13.94,188.75,0.00,32.50,5.21
0.440,-1.25,12.02,717.50,0.00,30.00,5.21
0.507,1.25,12.11,725.00,0.00,31.25,5.21
0.545,0.00,12.47,-6.25,0.00,31.25,5.21
0.585,18.75,12.57,567.50,0.00,31.25,5.21
0.623,1.25,12.08,486.25,0.00,31.25,5.21
0.663,1.25,13.93,68.75,0.00,31.25,5.21
0.704,1.25,13.34,605.00,0.11,31.25,5.21
0.744,2.50,12.67,151.25,0.00,31.25,5.21
0.784,1.25,12.58,716.25,3.00,28.75,5.21
0.822,0.00,12.02,618.75,0.00,31.25,5.21
0.859,-3.75,12.08,725.00,0.00,31.25,5.21
0.898,0.00,13.79,77.50,0.00,273.75,5.20
0.932,-5.00,12.02,702.50,3.56,28.75,5.20
0.971,0.00,14.07,456.25,0.00,30.00,5.17
1.009,-3.75,12.16,740.00,0.00,32.50,5.02
1.048,0.00,12.02,3.75,0.00,30.00,5.21
1.086,0.00,13.17,531.25,0.00,31.25,4.87
1.128,0.00,13.28,1.25,0.00,32.50,5.20
1.171,2.50,12.02,276.25,0.42,23.75,5.21
1.213,2.50,13.55,40.00,0.99,30.00,5.21
1.253,-1.25,12.02,85.00,0.00,31.25,5.21
1.301,-1.25,12.59,728.75,0.00,30.00,5.21
1.339,0.00,12.02,707.50,3.34,31.25,5.21
1.381,0.00,12.01,722.50,0.00,32.50,5.21
1.423,0.00,12.12,681.25,0.00,31.25,5.21
1.466,0.00,12.57,736.25,0.00,31.25,5.21
1.507,0.00,12.01,21.25,0.00,31.25,5.21
1.542,-3.75,12.09,652.50,0.00,32.50,5.21
1.581,1.25,12.02,237.50,0.00,32.50,5.21
1.619,-1.25,13.03,601.25,0.00,31.25,5.21
1.657,1.25,12.01,-38.75,3.01,775.00,5.21
1.695,1.25,12.06,51.25,0.00,1187.50,5.21
1.735,22.50,12.55,730.00,0.00,31.25,5.20
1.771,1.25,12.70,631.25,0.00,30.00,4.86
1.808,-1.25,12.10,693.75,0.00,31.25,5.21
1.847,1.25,13.70,68.75,0.00,32.50,5.21
1.884,-1.25,12.61,750.00,0.00,31.25,5.21
1.923,2.50,12.01,-18.75,3.34,31.25,5.21
1.962,1.25,12.52,450.00,0.00,31.25,5.21
1.997,0.00,12.01,73.75,0.00,30.00,5.21
2.034,8.75,12.37,707.50,1.01,31.25,5.21
2.070,1.25,13.22,622.50,0.00,31.25,5.21
2.108,0.00,12.02,733.75,0.45,32.50,5.21
2.146,1.25,12.87,28.75,0.00,31.25,5.21
2.185,18.75,12.58,621.25,0.00,30.00,5.21
2.226,6.25,12.11,693.75,0.00,30.00,5.21
2.264,0.00,14.00,18.75,0.00,32.50,5.21
2.299,0.00,12.01,721.25,2.99,31.25,5.21
2.337,0.00,12.62,612.50,0.00,12.50,5.21
2.375,1.25,12.11,718.75,0.00,787.50,5.21
2.413,1.25,12.01,-17.50,0.00,31.25,5.20
2.450,3.75,13.08,595.00,0.00,26.25,5.21
2.492,-5.00,12.10,220.00,0.00,140.00,5.21
2.533,-3.75,13.22,647.50,0.00,533.75,5.21
2.575,5.00,12.15,347.50,0.00,27.50,5.21
2.617,0.00,12.79,0.00,0.00,31.25,5.21
2.661,0.00,13.87,41.25,0.00,31.25,5.21
2.704,1.25,12.01,715.00,2.89,28.75,5.21
2.747,1.25,12.44,57.50,0.00,32.50,5.21
2.785,10.00,12.47,723.75,0.00,32.50,5.21
2.824,-1.25,12.01,728.75,3.05,32.50,5.21
2.862,1.25,13.50,70.00,0.00,32.50,5.21
2.899,-7.50,12.02,722.50,0.00,31.25,5.21
2.938,0.00,14.15,606.25,0.00,28.75,5.21
2.976,11.25,12.30,586.25,0.00,1202.50,5.21
3.014,1.25,13.62,65.00,0.00,40.00,5.21
3.052,2.50,12.30,710.00,0.00,32.50,4.80
3.089,0.00,12.02,23.75,3.73,31.25,5.00
3.128,0.00,12.88,453.75,0.00,32.50,5.14
3.166,2.50,12.03,687.50,0.00,32.50,5.21
3.204,1.25,12.01,-12.50,3.19,31.25,5.21
3.245,0.00,14.05,97.50,0.00,30.00,5.21
3.284,1.25,12.13,713.75,0.00,30.00,5.21
3.321,0.00,12.01,-70.00,3.44,31.25,5.21
3.361,10.00,12.71,511.25,0.00,31.25,5.21
3.398,2.50,12.03,105.00,0.00,31.25,5.21
3.434,5.00,12.60,690.00,0.00,31.25,5.21
3.472,3.75,12.05,726.25,0.07,28.75,5.21
3.512,0.00,13.90,60.00,0.00,31.25,5.21
3.551,0.00,12.85,716.25,0.00,30.00,5.21
3.589,-1.25,12.01,45.00,0.20,32.50,5.21
3.627,8.75,12.69,281.25,0.00,31.25,5.21
3.665,0.00,12.01,706.25,1.01,31.25,5.21
3.703,1.25,13.00,616.25,0.00,31.25,5.21
3.742,27.50,12.10,351.25,0.00,32.50,5.21
3.783,-8.75,12.02,728.75,0.00,32.50,5.21
3.821,0.00,14.06,618.75,0.15,32.50,5.21
3.859,0.00,12.33,276.25,0.00,31.25,5.21
