elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,1.25,10.48,915.00,0.00,32.50,5.21
0.076,2.50,10.16,797.50,0.91,31.25,5.21
0.123,2.50,10.11,842.50,0.00,31.25,5.21
0.199,2.50,10.48,918.75,0.00,32.50,5.21
0.247,1.25,10.48,800.00,0.00,31.25,5.21
0.337,-2.50,10.21,790.00,0.00,31.25,5.21
0.490,1.25,10.42,570.00,0.00,31.25,5.21
0.538,1.25,10.41,465.00,0.00,28.75,5.21
0.607,2.50,10.47,916.25,1.56,31.25,5.21
0.746,0.00,11.82,600.00,0.00,30.00,5.21
1.022,2.50,10.30,833.75,0.00,32.50,5.21
1.375,-7.50,10.48,238.75,0.00,31.25,5.21
1.713,2.50,9.89,911.25,0.00,30.00,5.21
2.106,2.50,10.48,812.50,0.00,28.75,5.21
2.899,0.00,10.49,782.50,0.00,30.00,5.21
3.459,0.00,9.85,907.50,0.00,31.25,5.21
4.143,0.00,9.92,580.00,0.00,32.50,5.21
4.591,0.00,10.02,686.25,0.00,32.50,5.21
5.351,1.25,10.48,728.75,0.00,31.25,5.21
5.796,1.25,10.50,565.00,0.00,31.25,5.21
6.245,1.25,9.94,902.50,0.00,32.50,5.21
6.978,1.25,10.49,540.00,0.00,31.25,5.21
7.458,1.25,10.52,586.25,1.53,31.25,5.21
8.279,-2.50,11.88,833.75,0.00,31.25,5.21
9.237,-13.75,9.88,737.50,0.00,30.00,5.21
9.868,0.00,10.48,908.75,0.00,31.25,5.21
11.168,0.00,10.24,53.75,0.00,26.25,5.21
11.926,2.50,10.48,850.00,0.00,26.25,5.21
13.187,1.25,10.53,818.75,0.00,31.25,5.21
13.859,1.25,10.57,817.50,0.00,26.25,5.21
16.301,2.50,11.18,-50.00,0.00,31.25,5.21
17.115,1.25,9.84,347.50,0.00,31.25,5.21
17.858,-3.75,10.00,447.50,0.00,31.25,5.21
18.808,2.50,10.28,903.75,0.00,31.25,5.21
20.202,5.00,10.47,720.00,0.00,32.50,5.21
21.318,1.25,10.48,831.25,0.00,27.50,5.21
22.059,2.50,10.38,61.25,0.00,31.25,5.21
23.487,0.00,12.11,707.50,0.00,32.50,5.21
24.786,18.75,9.90,553.75,0.00,25.00,5.21
26.768,2.50,10.19,908.75,0.00,30.00,5.21
28.459,1.25,10.36,595.00,0.56,30.00,5.21
30.582,2.50,10.49,915.00,0.26,28.75,5.21
33.910,1.25,11.72,470.00,0.00,31.25,5.21
40.612,0.00,10.54,913.75,0.00,23.75,5.21
