elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,1.25,9.51,667.50,0.00,32.50,5.21
0.048,-1.25,9.38,446.25,0.00,301.25,5.19
0.095,1.25,9.46,523.75,0.31,32.50,4.92
0.131,2.50,9.70,886.25,0.00,30.00,5.18
0.169,2.50,9.89,782.50,0.00,33.75,5.21
0.207,11.25,10.46,837.50,0.00,31.25,5.21
0.244,-1.25,9.97,71.25,0.00,30.00,5.21
0.284,1.25,10.46,300.00,0.00,33.75,5.21
0.322,1.25,9.50,876.25,0.00,28.75,5.21
0.360,1.25,9.83,832.50,0.00,2033.75,5.20
0.397,1.25,9.87,885.00,0.00,80.00,5.19
0.435,0.00,10.97,713.75,0.00,33.75,5.24
0.473,13.75,10.19,662.50,0.00,28.75,4.83
0.511,1.25,9.35,562.50,0.34,32.50,5.05
0.549,-1.25,9.53,756.25,0.00,31.25,4.76
0.588,2.50,9.66,875.00,0.00,32.50,5.21
0.628,0.00,9.79,467.50,0.00,32.50,5.21
0.666,2.50,11.07,718.75,0.00,30.00,5.21
0.704,2.50,9.97,646.25,0.00,31.25,5.21
0.742,0.00,11.28,593.75,0.00,30.00,5.21
0.779,1.25,9.38,621.25,0.34,180.00,5.21
0.818,0.00,9.49,871.25,0.00,30.00,5.21
0.866,1.25,9.40,448.75,0.00,31.25,5.21
0.914,0.00,9.42,690.00,0.00,32.50,5.20
0.953,1.25,9.53,593.75,0.49,32.50,5.25
0.993,1.25,9.66,651.25,0.00,1130.00,5.18
1.035,1.25,9.70,872.50,0.00,27.50,5.21
1.080,2.50,9.74,767.50,0.00,31.25,5.21
1.121,1.25,9.86,881.25,0.00,31.25,5.21
1.162,1.25,9.96,823.75,0.00,31.25,5.21
1.201,-1.25,11.54,37.50,0.00,31.25,5.21
1.239,0.00,10.03,663.75,0.00,26.25,5.20
1.278,0.00,9.39,716.25,0.42,25.00,5.20
1.315,2.50,9.63,875.00,0.00,31.25,5.20
1.354,0.00,9.75,426.25,0.00,32.50,5.21
1.392,1.25,11.56,866.25,0.00,30.00,5.18
1.429,-1.25,9.98,628.75,0.00,32.50,5.21
