elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,0.00,12.54,47.50,0.00,31.25,4.71
0.060,2.50,12.11,66.25,2.87,31.25,5.23
0.117,0.00,12.21,598.75,0.00,31.25,5.26
0.175,0.00,12.04,717.50,0.00,32.50,5.21
0.230,12.50,12.01,708.75,0.00,27.50,5.21
0.287,18.75,13.10,660.00,0.00,27.50,5.21
0.345,-1.25,14.06,666.25,0.00,-16.25,5.21
0.405,10.00,12.79,662.50,0.00,1183.75,5.21
0.463,-5.00,12.30,660.00,0.00,25.00,5.21
0.519,1.25,12.57,318.75,0.00,31.25,5.21
0.576,0.00,12.02,351.25,0.00,28.75,5.13
0.636,1.25,13.35,613.75,0.00,30.00,5.20
0.698,1.25,12.02,715.00,0.00,30.00,5.21
0.757,-8.75,12.13,17.50,0.00,26.25,4.78
0.823,3870.00,11.06,-528.75,0.00,32.50,4.45
0.893,4457.50,11.73,388.75,0.00,30.00,5.21
0.961,5115.00,11.72,482.50,0.00,25.00,5.21
1.023,3680.00,11.03,612.50,0.00,511.25,5.21
1.083,1.25,12.01,652.50,3.02,631.25,5.06
1.142,1.25,12.14,55.00,0.00,3563.75,5.20
1.202,0.00,12.87,63.75,2.95,32.50,5.20
1.260,1.25,12.08,-21.25,0.00,30.00,5.21
1.319,1.25,13.24,697.50,0.00,2257.50,5.21
1.384,0.00,13.23,701.25,0.00,31.25,5.21
1.448,0.00,12.21,457.50,0.12,32.50,5.21
1.508,0.00,12.00,531.25,0.00,30.00,5.21
1.564,0.00,11.42,165.00,0.21,1325.00,5.21
1.627,5105.00,11.20,85.00,0.38,28.75,5.21
1.685,5101.25,11.81,48.75,0.50,2840.00,5.21
1.749,4771.25,11.00,561.25,0.00,990.00,5.21
1.804,3971.25,12.04,606.25,0.00,27.50,5.21
1.864,4122.50,11.16,231.25,0.00,25.00,5.21
1.922,4276.25,11.60,593.75,0.95,478.75,5.21
1.985,0.00,12.52,238.75,0.00,637.50,5.21
2.045,1.25,13.43,711.25,0.00,35.00,5.21
2.109,1.25,12.08,76.25,0.00,32.50,5.21
2.170,7.50,12.02,671.25,0.00,32.50,5.17
2.230,0.00,12.14,125.00,0.00,1301.25,4.63
2.298,5123.75,10.97,440.00,0.00,31.25,5.21
2.357,3873.75,11.00,573.75,0.00,28.75,4.57
2.413,4878.75,11.85,542.50,0.00,32.50,4.95
2.473,5170.00,11.40,570.00,0.00,30.00,5.21
2.529,4461.25,12.03,-123.75,0.00,31.25,5.21
2.586,5180.00,11.12,7.50,0.00,30.00,5.21
2.642,5185.00,10.96,562.50,0.00,33.75,5.21
2.696,3948.75,11.00,533.75,0.00,31.25,5.21
2.757,5166.25,11.00,557.50,0.23,31.25,5.21
2.814,4343.75,11.20,508.75,0.00,30.00,5.21
2.872,4877.50,11.79,545.00,0.00,30.00,5.21
2.931,3948.75,10.97,570.00,0.00,30.00,5.21
2.991,5156.25,10.94,558.75,0.22,31.25,5.21
3.049,5030.00,10.94,570.00,0.00,32.50,5.21
3.105,3887.50,12.17,540.00,0.00,31.25,5.21
3.161,4998.75,11.09,270.00,0.71,31.25,5.21
3.216,5167.50,11.02,320.00,0.00,30.00,5.21
3.275,5165.00,12.20,692.50,0.00,27.50,4.74
3.340,4947.50,10.96,572.50,0.00,32.50,5.21
3.397,4260.00,11.29,496.25,0.00,30.00,4.69
3.455,4937.50,10.96,576.25,0.08,31.25,5.21
3.516,5102.50,10.96,597.50,0.00,31.25,5.21
3.574,5098.75,10.94,585.00,0.11,31.25,5.21
3.631,4398.75,11.38,500.00,0.00,31.25,5.21
3.688,4725.00,12.04,146.25,0.00,33.75,5.21
3.746,4908.75,11.85,65.00,0.00,31.25,5.21
3.802,4996.25,11.03,11.25,0.00,28.75,5.21
3.861,5075.00,11.77,-1.25,0.00,32.50,5.21
3.919,5091.25,11.15,-67.50,0.74,32.50,5.21
3.977,4973.75,11.63,495.00,0.00,31.25,5.21
4.038,4197.50,11.25,516.25,0.00,31.25,5.21
4.096,4695.00,11.78,10.00,0.00,31.25,5.21
4.153,4963.75,11.06,45.00,0.68,31.25,5.21
4.209,5083.75,11.01,60.00,0.00,30.00,5.21
4.269,5096.25,10.98,515.00,0.00,31.25,5.21
4.333,5088.75,10.98,-332.50,0.00,31.25,4.88
4.393,5096.25,11.25,180.00,0.00,32.50,4.77
4.453,5046.25,11.00,140.00,0.32,31.25,5.21
4.510,5097.50,10.97,-140.00,0.00,31.25,5.21
4.569,5031.25,11.34,-507.50,0.36,27.50,5.21
4.626,5082.50,10.93,595.00,0.00,218.75,5.21
4.682,4462.50,11.75,447.50,0.00,31.25,5.20
4.737,4822.50,12.06,16.25,0.00,30.00,5.20
4.797,4653.75,11.49,430.00,0.00,31.25,5.21
4.855,5056.25,10.93,607.50,0.40,30.00,5.20
4.917,5088.75,11.62,72.50,0.00,32.50,5.21
4.978,4582.50,11.46,238.75,0.00,30.00,5.21
5.036,4961.25,12.11,536.25,0.00,31.25,5.20
5.096,5036.25,12.00,510.00,0.00,725.00,5.03
5.154,4428.75,11.85,543.75,0.00,31.25,4.38
5.213,4933.75,11.89,260.00,0.68,31.25,5.21
5.266,4923.75,10.93,-180.00,0.00,31.25,5.21
5.326,5087.50,10.95,248.75,0.47,27.50,5.21
5.386,1.25,12.52,47.50,0.00,956.25,4.98
5.448,-11.25,11.95,681.25,0.14,32.50,5.21
5.507,0.00,13.54,721.25,0.00,28.75,5.21
5.567,1.25,11.96,737.50,0.15,22.50,5.21
5.624,-5.00,11.94,566.25,0.00,26.25,5.21
5.703,2.50,12.09,-68.75,0.00,31.25,5.21
5.769,2.50,12.75,690.00,0.00,32.50,5.04
5.834,-3.75,11.96,527.50,0.00,941.25,5.21
5.907,4365.00,11.86,496.25,0.00,656.25,4.32
5.973,4002.50,10.97,573.75,0.04,31.25,4.62
6.035,5091.25,10.96,166.25,0.94,32.50,4.37
6.094,4977.50,11.18,153.75,0.00,27.50,5.21
6.152,5097.50,11.05,110.00,0.42,30.00,5.21
6.209,5083.75,10.97,582.50,0.05,28.75,5.21
6.266,5080.00,10.93,105.00,0.00,1470.00,4.90
6.329,2.50,12.79,52.50,0.00,28.75,5.21
6.387,0.00,12.68,6.25,0.00,875.00,5.21
6.444,2.50,12.05,-15.00,4.03,1055.00,5.20
6.502,1.25,12.34,625.00,3.96,31.25,5.21
6.558,0.00,12.40,140.00,0.99,1190.00,4.93
6.620,4672.50,11.68,-191.25,0.00,27.50,5.17
6.679,4843.75,11.90,-11.25,0.00,30.00,5.18
6.738,5117.50,11.79,115.00,0.00,30.00,5.25
6.795,5145.00,11.62,193.75,0.00,31.25,5.21
6.857,3818.75,10.95,527.50,0.00,30.00,5.21
6.916,5173.75,10.96,522.50,0.00,32.50,5.21
6.973,4326.25,11.26,555.00,0.00,31.25,5.21
7.031,4557.50,10.94,25.00,0.68,30.00,5.21
7.097,4396.25,10.94,542.50,0.00,30.00,5.21
7.157,5170.00,10.92,-356.25,0.05,30.00,5.21
7.218,5158.75,11.05,435.00,0.79,31.25,5.21
7.276,5150.00,10.94,482.50,1.15,32.50,5.21
7.333,5163.75,10.99,430.00,0.93,32.50,5.21
7.391,5175.00,11.00,583.75,0.00,31.25,5.21
7.447,4271.25,11.30,51.25,0.00,31.25,5.21
7.505,4782.50,12.17,576.25,0.00,31.25,5.21
7.564,3941.25,10.94,541.25,0.98,31.25,5.21
7.629,3075.00,11.68,130.00,0.00,1011.25,5.21
7.690,4180.00,10.94,607.50,0.00,28.75,5.21
7.747,4540.00,11.67,290.00,0.00,1010.00,5.21
7.803,4916.25,11.87,610.00,0.00,30.00,5.21
7.862,5008.75,11.26,-397.50,0.00,30.00,5.21
7.921,5077.50,11.30,605.00,0.00,31.25,5.21
7.985,5063.75,11.01,340.00,0.00,31.25,5.21
8.046,4627.50,10.95,610.00,0.00,32.50,5.21
