Time(s),Fret_Current(mA),Fret_Voltage(V),Damper_Current(mA),Damper_Voltage(V),Pick_Current(mA),Pick_Voltage(V)
0.613,4427.5,11.345,,0.055,-1.25,0.005
0.623,4427.5,11.345,-1.25,0.0675,-1.25,0.005
0.633,4421.25,11.35125,,0.06375,-1.25,0.005
0.644,4422.5,11.34125,-1.25,0.0475,-1.25,0.005
0.654,4427.5,11.345,,0.065,-1.25,0.005
0.665,4426.25,11.901250000000001,,0.01875,,0.0025
0.675,3898.75,11.51,-1.25,0.0275,,0.0025
0.685,4186.25,11.39875,,0.051250000000000004,,0.0025
0.695,4186.25,11.39875,-1.25,0.0475,,0.0025
0.706,4398.75,11.356250000000001,,0.06,,0.0025
0.716,4410.0,11.356250000000001,,0.0575,,0.00125
0.726,4416.25,11.34875,,0.045,,0.00125
0.737,4416.25,11.34875,-1.25,0.06875,,0.00125
0.747,4418.75,11.3425,,0.05625,,0.00125
0.757,4418.75,11.3425,-1.25,0.06375,,0.00125
0.768,4420.0,11.352500000000001,,0.0625,,0.00125
0.778,4421.25,11.345,,0.05,,0.00125
0.789,4417.5,11.34375,,0.06375,,0.00125
0.799,4417.5,11.34625,-1.25,0.06,,0.00125
0.809,4417.5,11.34625,,0.0525,,0.00125
0.820,4420.0,11.34625,-1.25,0.05,,0.005
0.830,4420.0,11.34625,-1.25,0.05625,,0.005
0.840,4421.25,11.3425,-1.25,0.0625,,0.005
0.850,4421.25,11.3425,-1.25,0.06125,,0.005
0.861,4425.0,11.35375,,0.05375,,0.005
0.871,4420.0,11.34625,,0.07,,0.00375
0.881,4423.75,11.3475,,0.05625,,0.00375
0.892,4423.75,11.3475,,0.06375,,0.00375
0.902,4420.0,11.34875,-1.25,0.06875,,0.00375
0.912,4420.0,11.34875,-1.25,0.0525,,0.00375
0.923,4426.25,11.34625,-1.25,0.043750000000000004,,
0.933,4422.5,11.35125,-1.25,0.06375,,
0.943,4420.0,11.35125,-1.25,0.051250000000000004,,
0.953,4420.0,11.352500000000001,-1.25,0.07,,
0.964,4423.75,11.34,-2.5,0.04125,,0.0025
0.974,4423.75,11.35,-1.25,0.0475,,0.0025
0.985,4421.25,12.3175,,0.06,,0.0025
0.995,28.75,11.945,,,,0.0025
1.005,4063.75,11.383750000000001,,0.04125,,0.0025
1.016,3872.5,11.63125,,0.04125,,0.00375
1.026,4052.5,11.415000000000001,,0.055,,0.00375
1.036,4361.25,11.3675,,0.055,,0.00375
1.046,4407.5,11.355,-1.25,0.05,,0.00375
1.057,4415.0,11.355,1.25,0.06375,,0.00375
1.067,4417.5,11.355,1.25,0.06,-1.25,0.0025
1.077,4418.75,11.35125,1.25,0.0675,-1.25,0.0025
1.088,4415.0,11.35125,-1.25,0.04875,-1.25,0.0025
1.098,4421.25,11.355,,0.07625,-1.25,0.0025
1.108,4418.75,11.35125,,0.0575,-1.25,0.0025
1.119,4418.75,11.34125,-1.25,0.07,1.25,0.005
1.129,4418.75,11.34,-1.25,0.0725,1.25,0.005
1.139,4417.5,11.35375,,0.04,1.25,0.005
1.149,4418.75,11.35,-1.25,0.06875,1.25,0.005
1.160,4418.75,11.345,-1.25,0.06875,1.25,0.005
1.170,4420.0,11.35,-1.25,0.07,-1.25,0.00375
1.180,4423.75,11.34875,-1.25,0.0625,-1.25,0.00375
1.190,4422.5,11.35375,,0.055,-1.25,0.00375
1.201,4427.5,11.34875,-1.25,0.07625,-1.25,0.00375
1.211,4421.25,11.34875,-1.25,0.07625,-1.25,0.00375
1.221,4421.25,11.3475,-1.25,0.0725,-1.25,0.0025
1.231,4418.75,11.34875,-1.25,0.06375,-1.25,0.0025
1.242,4420.0,11.34875,,0.0575,-1.25,0.0025
1.252,4422.5,11.3475,,0.0675,-1.25,0.0025
1.262,4422.5,11.345,,0.0675,-1.25,0.0025
1.272,4421.25,11.34375,-1.25,0.06625,1.25,0.00125
1.283,4420.0,11.34625,,0.07125000000000001,1.25,0.00125
1.293,4418.75,11.34875,-1.25,0.0675,1.25,0.00125
1.304,4420.0,11.35,-1.25,0.0675,1.25,0.00125
1.315,1540.0,12.52375,,0.0275,,
1.325,3663.75,11.49,,0.045,,
1.335,4316.25,11.39875,,0.05,,
1.346,3423.75,11.7125,-1.25,0.0375,,
1.356,4333.75,11.3675,1.25,0.0525,,
1.366,4353.75,11.365,-1.25,0.06875,-1.25,0.00375
1.377,4412.5,11.352500000000001,1.25,0.051250000000000004,-1.25,0.00375
1.387,4417.5,11.352500000000001,1.25,0.065,-1.25,0.00375
1.397,4418.75,11.34875,-1.25,0.05,-1.25,0.00375
1.408,4418.75,11.35375,,0.06,-1.25,0.00375
1.418,4418.75,11.35375,,0.06875,-1.25,0.0025
1.429,4418.75,11.34375,,0.0525,-1.25,0.0025
1.439,4416.25,11.3475,,0.05375,-1.25,0.0025
1.449,4421.25,11.35375,,0.0525,-1.25,0.0025
1.459,4417.5,11.35375,-1.25,0.05625,-1.25,0.0025
1.470,4417.5,11.35375,-1.25,0.058750000000000004,,0.00375
1.480,4420.0,11.34625,-2.5,0.055,,0.00375
1.490,4422.5,11.345,-2.5,0.06875,,0.00375
1.501,4421.25,11.3575,-1.25,0.065,,0.00375
1.511,4418.75,11.3575,,0.05375,,0.00375
1.521,4421.25,11.338750000000001,-1.25,0.0525,-1.25,0.00125
1.532,4422.5,11.3425,-1.25,0.06,-1.25,0.00125
1.542,4421.25,11.34875,-1.25,0.05,-1.25,0.00125
1.552,4420.0,11.35,,0.065,-1.25,0.00125
1.563,4426.25,11.35125,-1.25,0.0475,-1.25,0.00125
1.573,4417.5,11.34875,-1.25,0.0575,-1.25,
1.583,4422.5,11.34,-1.25,0.06125,-1.25,
1.593,4422.5,11.355,,0.0525,-1.25,
1.604,4420.0,11.355,-1.25,0.05625,-1.25,
1.614,4418.75,11.3475,-1.25,0.05625,-1.25,
1.624,4420.0,11.356250000000001,-1.25,0.04,,0.0025
1.635,4423.75,11.34,1.25,0.06625,,0.0025
1.646,4422.5,11.35,-1.25,0.06375,,0.0025
1.656,4422.5,11.35,,0.04125,,0.0025
1.667,4423.75,11.345,,0.07375,,0.00375
1.677,4421.25,11.3475,,0.051250000000000004,,0.00375
1.687,4426.25,11.352500000000001,,0.051250000000000004,,0.00375
1.697,4422.5,11.35375,-2.5,0.06375,,0.00375
1.708,4425.0,11.35125,-1.25,0.051250000000000004,,0.00375
1.718,4422.5,11.34875,-1.25,0.051250000000000004,,
1.728,4421.25,11.355,-1.25,0.0575,,
1.739,4421.25,11.34625,,0.05,,
1.749,4425.0,11.35375,-1.25,0.07375,,
1.759,4423.75,11.34875,,0.0525,,
1.769,4422.5,11.355,,0.0525,-1.25,0.0025
1.780,4427.5,11.3475,-1.25,0.0625,-1.25,0.0025
1.790,4420.0,11.35,1.25,0.0475,-1.25,0.0025
1.800,4423.75,11.35125,,0.0725,-1.25,0.0025
1.810,4421.25,11.3475,,0.05,-1.25,0.0025
1.821,4423.75,11.35125,,0.05,,
1.831,4422.5,11.352500000000001,-1.25,0.0675,,
1.841,4421.25,11.35125,1.25,0.04875,,
1.851,4427.5,11.34875,1.25,0.06875,,
1.862,4423.75,11.34625,,0.058750000000000004,,
1.872,4422.5,11.35,-1.25,0.045,-1.25,0.00125
1.882,4422.5,11.35125,-1.25,0.0725,-1.25,0.00125
1.893,4422.5,11.35375,-1.25,0.043750000000000004,-1.25,0.00125
1.903,4425.0,11.34875,-1.25,0.06875,-1.25,0.00125
1.913,4421.25,11.34625,1.25,0.05625,-1.25,0.00125
1.924,4423.75,11.352500000000001,-1.25,0.0475,,0.0025
1.934,4425.0,11.35,,0.0675,,0.0025
1.945,4420.0,11.3475,-1.25,0.0675,,0.0025
1.957,2866.25,11.68,-1.25,0.00875,,0.0025
1.967,3832.5,11.52,-2.5,0.04625,,0.005
1.977,4303.75,11.370000000000001,-1.25,0.045,,0.005
1.988,4403.75,11.355,,0.0725,,0.005
1.998,4405.0,11.352500000000001,-2.5,0.04875,,0.005
2.008,4411.25,11.34875,,0.065,,0.005
2.018,4411.25,11.34875,1.25,0.0675,,
2.029,4415.0,11.35375,1.25,0.0525,,
2.039,4415.0,11.35,,0.065,,
2.049,4411.25,11.35,,0.065,,
2.060,4415.0,11.352500000000001,,0.065,,
2.070,4415.0,11.34875,,0.07375,,0.00125
2.080,4416.25,11.345,,0.05625,,0.00125
2.090,4418.75,11.345,,0.06,,0.00125
2.101,4418.75,11.34625,,0.06,,0.00125
2.111,4416.25,11.355,-1.25,0.06375,,0.00125
2.122,4416.25,11.345,-2.5,0.06875,-1.25,
2.132,4416.25,11.3575,-1.25,0.0775,-1.25,
2.142,4420.0,11.34625,,0.0575,-1.25,
2.152,4423.75,11.3425,,0.04125,-1.25,
2.163,4416.25,11.356250000000001,,0.04125,-1.25,
2.173,4418.75,11.35125,,0.06625,,
2.183,4418.75,11.345,-1.25,0.06,,
2.194,4417.5,11.34375,-1.25,0.06375,,
2.204,4420.0,11.355,,0.0525,,
2.214,4420.0,11.35125,,0.0525,,
2.225,4422.5,11.355,,0.0625,,
2.235,4418.75,11.34875,-1.25,0.05375,,
2.245,4420.0,11.356250000000001,-1.25,0.06125,,
2.256,4420.0,11.35375,-1.25,0.06125,,
2.266,4420.0,11.35375,-2.5,0.0525,,
2.276,4418.75,11.352500000000001,-1.25,,1.25,
2.287,1862.5,11.81125,1.25,0.0425,1.25,
2.297,4485.0,11.335,-1.25,0.06625,1.25,
2.307,4212.5,11.45375,2.5,0.03875,1.25,
2.318,3583.75,11.635,2.5,0.03875,-1.25,0.00125
2.328,4156.25,11.41125,,0.06625,-1.25,0.00125
2.338,4375.0,11.36125,-1.25,0.043750000000000004,-1.25,0.00125
2.348,4397.5,11.365,,0.06875,-1.25,0.00125
2.359,4396.25,11.352500000000001,,0.06875,-1.25,0.00125
2.369,4398.75,11.36,-1.25,0.07125000000000001,,
2.379,4386.25,11.36625,,0.0625,,
2.390,4386.25,11.3675,,0.0425,,
2.400,4386.25,11.36125,,0.06375,,
2.410,4381.25,11.3575,,0.055,,
2.421,4377.5,11.370000000000001,,0.055,,
2.431,4345.0,11.3675,-1.25,0.07125000000000001,,
2.441,4353.75,11.36125,,0.05,,
2.452,4401.25,11.355,,0.065,,
2.462,4421.25,11.34625,,0.055,,
2.472,4403.75,11.35125,,0.055,,
2.482,4417.5,11.352500000000001,,0.07375,,
2.493,4416.25,11.352500000000001,-1.25,0.055,,
2.503,4415.0,11.3475,1.25,0.0675,,
2.514,4415.0,11.35125,,0.05625,,
2.524,4417.5,11.34875,,0.05625,-1.25,0.00375
2.534,4415.0,11.35,,0.06625,-1.25,0.00375
2.545,4420.0,11.34875,,0.0525,-1.25,0.00375
2.555,4417.5,11.34375,-1.25,0.06375,-1.25,0.00375
2.565,4417.5,11.34375,-2.5,0.07125000000000001,-1.25,0.00375
2.576,4416.25,11.34875,-1.25,0.055,1.25,0.00125
2.587,4417.5,11.345,-1.25,0.06875,1.25,0.00125
2.597,4418.75,11.34375,-1.25,0.05,1.25,0.00125
2.607,3897.5,11.4975,-1.25,0.035,1.25,0.00125
2.618,4401.25,11.36,-1.25,0.051250000000000004,,0.005
2.628,4417.5,11.3575,,0.04625,,0.005
2.638,4436.25,11.345,,0.06875,,0.005
2.649,4428.75,11.34,-1.25,0.05625,,0.005
2.659,4428.75,11.35125,-1.25,0.055,,0.005
2.670,4428.75,11.35125,-1.25,0.06125,,
2.680,4430.0,11.34625,,0.0525,,
2.690,4428.75,11.34125,,0.075,,
2.701,4431.25,11.3425,,0.055,,
2.711,4435.0,11.352500000000001,-1.25,0.0575,,
2.721,4435.0,11.352500000000001,-1.25,0.0725,1.25,
2.731,4432.5,11.335,-2.5,0.058750000000000004,1.25,
2.742,4431.25,11.345,,0.06875,1.25,
2.752,4426.25,11.34125,-1.25,0.0575,1.25,
2.762,4431.25,11.35125,-1.25,0.0575,1.25,
2.773,4431.25,11.35125,-1.25,0.065,-1.25,
2.783,4433.75,11.3475,-2.5,0.06625,-1.25,
2.793,4432.5,11.35,,0.06,-1.25,
2.803,4431.25,11.35125,-1.25,0.0675,-1.25,
2.814,4433.75,11.35375,1.25,0.0425,-1.25,
2.824,4430.0,11.3375,1.25,0.06875,,
2.834,4432.5,11.338750000000001,-2.5,0.065,,
2.845,4430.0,11.34625,-2.5,0.065,,
2.855,4432.5,11.35125,,0.0475,,
2.865,4432.5,11.34875,,0.0475,,
2.875,4432.5,11.34875,1.25,0.051250000000000004,1.25,
2.886,4430.0,11.34875,-1.25,0.055,1.25,
2.896,4431.25,11.352500000000001,,0.07125000000000001,1.25,
2.907,4432.5,11.3425,,0.07125000000000001,1.25,
2.917,4431.25,12.5275,-2.5,0.058750000000000004,1.25,
2.927,2387.5,11.55375,1.25,0.04625,,
2.938,4242.5,11.383750000000001,,0.04875,,
2.948,3920.0,11.6525,1.25,0.043750000000000004,,
2.958,4123.75,11.35375,,0.04875,,
2.969,4330.0,11.3475,,0.04875,,
2.979,4422.5,11.34875,-1.25,0.0725,,
2.989,4425.0,11.36,,0.043750000000000004,,
2.999,4436.25,11.34625,-1.25,0.07,,
3.010,4428.75,11.345,-1.25,0.055,,
3.020,4428.75,11.35,-1.25,0.05375,,
3.030,4430.0,11.35375,,0.0575,,
3.041,4430.0,11.352500000000001,,0.043750000000000004,,
3.051,4433.75,11.345,,0.0625,,
3.061,4431.25,11.34875,-1.25,0.051250000000000004,,
3.072,4431.25,11.352500000000001,-1.25,0.051250000000000004,,
3.082,4430.0,11.352500000000001,,0.06625,,
3.092,4435.0,11.35125,,0.05,,
3.102,4430.0,11.345,-1.25,0.065,,
3.113,4433.75,11.34875,,0.0675,,
3.123,4430.0,11.34625,,0.055,,
3.134,4435.0,11.345,-1.25,0.06875,,
3.144,4438.75,11.34625,,0.04125,,
3.154,4430.0,11.3375,-1.25,0.07625,,
3.164,4430.0,11.3375,-1.25,0.065,,
3.175,4428.75,11.34875,,0.05625,1.25,
3.185,4432.5,11.3425,,0.0725,1.25,
3.195,4432.5,11.345,,0.04625,1.25,
3.205,4431.25,11.34125,,0.07,1.25,
3.216,4431.25,11.34125,,0.058750000000000004,1.25,
3.226,4430.0,11.34875,,0.058750000000000004,,
3.236,4431.25,11.34875,,0.07125000000000001,,
3.247,4431.25,12.450000000000001,-1.25,0.06625,,
3.257,1.25,11.998750000000001,-1.25,0.03,,
3.267,4010.0,11.4275,-2.5,0.058750000000000004,-2.5,
3.277,3193.75,11.45625,-1.25,0.01375,-2.5,
3.288,4318.75,11.38625,-1.25,0.06875,-2.5,
3.298,4318.75,11.38625,,0.05625,-2.5,
3.308,4413.75,11.3575,,0.0525,-2.5,
3.319,4413.75,11.3575,-1.25,0.06,-2.5,
3.329,4421.25,11.3575,,0.07125000000000001,,
3.340,4418.75,11.34125,-1.25,0.0575,,
3.350,4423.75,11.356250000000001,,0.0675,,
3.360,4425.0,11.355,,0.05625,,
3.370,4425.0,11.355,1.25,0.0675,-2.5,
3.381,4423.75,11.356250000000001,1.25,0.0625,-2.5,
3.391,4417.5,11.35,,0.0475,-2.5,
3.401,4421.25,11.356250000000001,,0.06125,-2.5,
3.411,4416.25,11.352500000000001,1.25,0.0525,-2.5,
3.422,4416.25,11.352500000000001,,0.05,,
3.432,4417.5,11.356250000000001,1.25,0.0625,,
3.442,4423.75,11.35375,,0.05,,
3.452,4420.0,11.352500000000001,,0.07,,
3.463,4425.0,11.3475,,0.045,,
3.473,4425.0,11.3475,-2.5,0.04625,,
3.483,4415.0,11.3475,-1.25,0.06125,,
3.493,4417.5,11.3575,-1.25,0.0425,,
3.504,4422.5,11.35125,-1.25,0.0675,,
3.514,4422.5,11.35125,,0.05375,,
3.524,4423.75,11.36,,0.05,,
3.534,4422.5,11.35375,-1.25,0.07,,
3.544,4421.25,11.34875,,0.04625,,
3.555,4421.25,11.34875,-1.25,0.0675,,
3.566,4420.0,11.355,-1.25,0.08,,
3.577,1336.25,11.68875,-1.25,,-1.25,
3.587,4420.0,11.3425,-1.25,0.045,-1.25,
3.597,4202.5,11.43875,-1.25,0.045,-1.25,
3.608,3227.5,11.762500000000001,,0.043750000000000004,-1.25,
3.618,4393.75,11.39875,-2.5,0.03625,-1.25,
3.628,4390.0,11.34625,-1.25,0.04125,-1.25,
3.639,4405.0,11.36,-1.25,0.04625,-1.25,
3.649,4410.0,11.355,1.25,0.07875,-1.25,
3.659,4415.0,11.35,,0.055,-1.25,
3.670,4412.5,11.352500000000001,,0.055,-1.25,
3.680,4416.25,11.34375,,0.05625,1.25,
3.691,4415.0,11.35,,0.0525,1.25,
3.701,4412.5,11.35125,-1.25,0.065,1.25,
3.712,4416.25,11.34625,,0.06375,1.25,
3.722,4412.5,11.35375,,0.06375,-1.25,
3.732,4417.5,11.35125,-1.25,0.06375,-1.25,
3.742,4417.5,11.35,,0.055,-1.25,
3.753,4421.25,11.34875,-1.25,0.065,-1.25,
3.763,4413.75,11.34125,,0.0675,-1.25,
3.773,4413.75,11.34625,,0.0675,,
3.784,4415.0,11.345,1.25,0.05625,,
3.794,4415.0,11.3475,,0.0475,,
3.804,4416.25,11.34875,-1.25,0.04875,,
3.814,4418.75,11.355,,0.07,,
3.825,4413.75,11.345,,0.07,,
3.835,4416.25,11.35125,-1.25,0.058750000000000004,,
3.845,4415.0,11.35375,-1.25,0.07375,,
3.855,4413.75,11.35375,,0.043750000000000004,,
3.866,4413.75,11.3575,-1.25,0.0625,,
3.876,4421.25,11.355,-1.25,0.0625,-1.25,
3.886,4416.25,11.352500000000001,-1.25,0.06875,-1.25,
3.896,4417.5,12.265,-1.25,0.06,-1.25,
3.907,1498.75,11.9425,-1.25,0.04125,-1.25,
3.917,4240.0,11.40375,-1.25,0.04125,-1.25,
3.927,3156.25,11.60375,,0.025,,
3.937,4282.5,11.36125,-1.25,0.06125,,
3.948,4340.0,11.3625,-1.25,0.07125000000000001,,
3.958,4402.5,11.35875,,0.045,,
3.968,4400.0,11.3625,,0.045,,
3.979,4405.0,11.356250000000001,-1.25,0.05,-1.25,
3.989,4406.25,11.3575,1.25,0.05,-1.25,
3.999,4410.0,11.35875,,0.06625,-1.25,
4.010,4408.75,11.35875,,0.05625,-1.25,
4.020,4411.25,11.35375,,0.05625,-1.25,
4.030,4411.25,11.35875,-1.25,0.05,,
4.040,4408.75,11.35875,,0.04875,,
4.051,4416.25,11.35875,,0.06625,,
4.061,4408.75,11.352500000000001,-1.25,0.0575,,
4.071,4410.0,11.352500000000001,-1.25,0.0575,,
4.081,4408.75,11.35,-1.25,0.04875,,
4.092,4410.0,11.3575,,0.05,,
4.102,4413.75,11.352500000000001,,0.06875,,
4.112,4413.75,11.3475,,0.0625,,
4.123,4416.25,11.36,,0.0625,,
4.133,4410.0,11.35125,-1.25,0.07125000000000001,,
4.143,4412.5,11.3575,-1.25,0.05625,,
4.153,4410.0,11.356250000000001,1.25,0.0725,,
4.164,4410.0,11.356250000000001,-2.5,0.06125,,
4.174,4413.75,11.35375,-2.5,0.06125,-1.25,
4.184,4411.25,11.355,-1.25,0.0725,-1.25,
4.194,4412.5,11.352500000000001,-1.25,0.05375,-1.25,
4.205,4412.5,11.352500000000001,,0.05625,-1.25,
4.215,4415.0,11.35,-1.25,0.025,-1.25,
4.225,273.75,11.80375,-1.25,0.0475,-1.25,
4.236,3815.0,11.57,,0.05375,-1.25,
4.246,4291.25,11.37125,-1.25,0.04,-1.25,
4.256,4337.5,11.365,-1.25,0.0675,-1.25,
4.267,4393.75,11.365,-1.25,0.06375,-1.25,
4.277,4393.75,11.365,,0.0575,,
4.287,4392.5,11.355,,0.06625,,
4.298,4403.75,11.35375,,0.055,,
4.308,4400.0,11.35125,,0.04625,,
4.318,4402.5,11.3575,,0.06125,,
4.329,4401.25,11.36,,0.04875,1.25,
4.339,4401.25,11.355,-1.25,0.07125000000000001,1.25,
4.349,4402.5,11.35375,,0.05375,1.25,
4.360,4400.0,11.36,-1.25,0.0525,1.25,
4.370,4398.75,11.36125,-1.25,0.0725,1.25,
4.380,4402.5,11.355,-1.25,0.0625,1.25,
4.390,4401.25,11.35125,-1.25,0.0575,1.25,
4.401,4402.5,11.355,-1.25,0.0625,1.25,
4.411,4406.25,11.35125,,0.06,1.25,
4.421,4402.5,11.3575,-1.25,0.065,1.25,
4.432,4405.0,11.34625,,0.06,-1.25,
4.442,4403.75,11.35,-3.75,0.045,-1.25,
4.452,4405.0,11.35375,,0.0575,-1.25,
4.462,4405.0,11.36125,,0.04625,-1.25,
4.473,4406.25,11.35,-2.5,0.06875,-1.25,
4.483,4407.5,11.3575,,0.07,-1.25,
4.493,4408.75,11.355,1.25,0.051250000000000004,-1.25,
4.504,4405.0,11.36125,-1.25,0.06625,-1.25,
4.514,4407.5,11.36375,,0.06875,-1.25,
4.524,4403.75,11.35125,,0.06875,-1.25,
4.534,4408.75,11.356250000000001,1.25,0.0675,1.25,0.00125
4.545,1550.0,12.5225,1.25,0.01375,1.25,0.00125
4.555,2831.25,11.66375,,0.0475,1.25,0.00125
4.565,4327.5,11.42,,0.0475,1.25,0.00125
4.576,4327.5,11.42,,0.01625,,
4.586,4341.25,11.387500000000001,,0.065,,
4.596,4377.5,11.3625,,0.03875,,
4.606,4396.25,11.365,-1.25,0.06375,,
4.617,4392.5,11.356250000000001,,0.0475,,
4.627,4392.5,11.36125,-1.25,0.06,1.25,
4.637,4396.25,11.36125,,0.0525,1.25,
4.648,4397.5,11.36375,,0.07375,1.25,
4.658,4400.0,11.3575,-1.25,0.0475,1.25,
4.668,4400.0,11.36,1.25,0.065,1.25,
4.678,4400.0,11.36375,1.25,0.065,,
4.689,4401.25,11.355,-1.25,0.045,,
4.699,4397.5,11.36125,,0.0675,,
4.709,4403.75,11.352500000000001,-1.25,0.055,,
4.720,4403.75,11.35375,,0.0525,,
4.730,4403.75,11.356250000000001,,0.0525,,0.0025
4.740,4402.5,11.355,-1.25,0.05,,0.0025
4.751,4402.5,11.36,-1.25,0.0675,,0.0025
4.761,4403.75,11.356250000000001,-1.25,0.0575,,0.0025
4.771,4405.0,11.352500000000001,-1.25,0.0575,,0.0025
4.781,4403.75,11.352500000000001,-1.25,0.0475,-1.25,
4.792,4402.5,11.356250000000001,1.25,0.055,-1.25,
4.802,4405.0,11.35375,-1.25,0.06375,-1.25,
4.812,4407.5,11.35125,-1.25,0.05375,-1.25,
4.823,4406.25,11.3475,,0.04125,-1.25,
4.833,4410.0,11.352500000000001,-2.5,0.06375,,
4.843,4405.0,11.356250000000001,1.25,0.0475,,
4.854,4403.75,11.34625,1.25,0.0475,,
4.864,4406.25,12.00125,,0.01,,
4.874,902.5,12.07625,,0.04875,1.25,
4.884,3953.75,11.62875,,0.05625,1.25,
4.895,3953.75,11.62875,-1.25,0.015,1.25,
4.905,4337.5,11.370000000000001,-1.25,0.065,1.25,
4.915,4410.0,11.3475,-1.25,0.05625,1.25,
4.926,4410.0,11.3475,,0.051250000000000004,1.25,
4.936,4410.0,11.35125,-1.25,0.065,1.25,
4.946,4415.0,11.355,,0.05375,1.25,
4.956,4411.25,11.3475,-2.5,0.065,1.25,
4.967,4410.0,11.355,-1.25,0.058750000000000004,1.25,
4.977,4410.0,11.355,-1.25,0.0475,-1.25,
4.987,4416.25,11.35125,,0.0675,-1.25,
4.998,4413.75,11.35,,0.0525,-1.25,
5.008,4413.75,11.34875,-1.25,0.06,-1.25,
5.018,4410.0,11.35125,,0.07375,-1.25,
5.028,4410.0,11.35125,,0.05625,,
5.039,4417.5,11.34875,,0.0525,,
5.049,4415.0,11.34625,-1.25,0.05,,
5.059,4415.0,11.3475,,0.06375,,
5.070,4415.0,11.35375,-1.25,0.06375,,
5.080,4415.0,11.35375,-1.25,0.0525,-1.25,
5.090,4421.25,11.35,,0.06875,-1.25,
5.101,4413.75,11.3475,,0.06625,-1.25,
5.111,4413.75,11.356250000000001,-1.25,0.06125,-1.25,
5.121,4415.0,11.35375,,0.06,-1.25,
5.131,4416.25,11.352500000000001,,0.058750000000000004,,
5.142,4417.5,11.35125,,0.058750000000000004,,
5.152,4413.75,11.35,1.25,0.058750000000000004,,
5.162,4416.25,11.345,-1.25,0.05375,,
5.173,4416.25,11.345,,0.07375,,
5.183,4420.0,11.3575,1.25,0.07375,-1.25,0.00375
5.193,-1.25,12.05,,,-1.25,0.00375
