Time(s),Fret_Current(mA),Fret_Voltage(V),Damper_Current(mA),Damper_Voltage(V),Pick_Current(mA),Pick_Voltage(V)
0.003,,,,,,
0.026,0.0,10.105,0.0,8.52375,0.0,0.0025
0.043,1.25,10.10375,1.25,8.88625,0.0,0.0025
0.054,-1.25,10.11125,1.25,8.88625,0.0,0.0025
0.064,0.0,10.106250000000001,-3.75,9.14125,-1.25,0.0
0.075,2.5,10.106250000000001,0.0,8.9575,-1.25,0.0
0.085,1.25,10.10125,0.0,8.682500000000001,-1.25,0.0
0.095,1.25,10.11125,-1.25,9.15,-1.25,0.0
0.106,1.25,10.1075,-3.75,9.137500000000001,-1.25,0.0
0.116,0.0,10.10875,-3.75,9.137500000000001,0.0,0.0
0.126,1.25,10.1075,-1.25,8.63,0.0,0.0
0.137,0.0,10.1075,-2.5,9.145,0.0,0.0
0.148,0.0,10.10375,0.0,9.133750000000001,0.0,0.0
0.158,0.0,10.1,0.0,8.90875,0.0,0.0
0.168,0.0,10.10375,-1.25,8.58625,0.0,0.0
0.178,1.25,10.1075,0.0,9.137500000000001,0.0,0.0
0.189,0.0,10.105,-1.25,9.12375,0.0,0.0
0.199,2.5,10.106250000000001,-1.25,8.91125,0.0,0.0
0.209,1.25,10.11,2.5,8.645,0.0,0.0
0.219,0.0,10.1075,5.0,9.13875,0.0,0.0
0.230,1.25,10.10375,-1.25,9.13125,0.0,0.0
0.240,2.5,10.1075,-1.25,8.9225,0.0,0.0
0.250,-1.25,10.1075,-1.25,8.6575,0.0,0.0
0.261,1.25,10.09625,0.0,9.1425,0.0,0.0
0.271,1.25,10.106250000000001,0.0,9.10125,0.0,0.0
0.281,1.25,10.1,-1.25,8.93,0.0,0.0
0.292,0.0,10.105,-3.75,8.7175,0.0,0.0
0.302,0.0,10.11125,0.0,9.17375,0.0,0.0
0.312,-1.25,10.10125,-1.25,9.13125,0.0,0.0
0.322,0.0,10.102500000000001,-1.25,8.8275,-1.25,0.0
0.333,1.25,10.102500000000001,0.0,8.66375,-1.25,0.0
0.343,1.25,10.102500000000001,-3.75,9.14125,-1.25,0.0
0.353,0.0,10.11625,0.0,9.13125,-1.25,0.0
0.363,-1.25,10.1075,0.0,8.88,-1.25,0.0
0.374,1.25,10.106250000000001,-7.5,8.6125,0.0,0.0
0.384,1.25,10.105,-1.25,9.1575,0.0,0.0
0.395,1.25,10.105,0.0,9.137500000000001,0.0,0.0
0.405,1.25,10.106250000000001,0.0,8.89625,0.0,0.0
0.415,1.25,10.106250000000001,-1.25,8.6275,0.0,0.0
0.425,1.25,10.105,-2.5,9.14875,2.5,0.0025
0.436,1.25,10.10375,-7.5,9.11875,2.5,0.0025
0.446,1.25,10.11,-2.5,8.887500000000001,2.5,0.0025
0.456,2.5,10.1075,-1.25,8.67375,2.5,0.0025
0.466,0.0,10.106250000000001,0.0,9.17125,0.0,0.0
0.477,-1.25,10.10875,2.5,9.12625,0.0,0.0
0.487,1.25,10.102500000000001,-1.25,8.895,0.0,0.0
0.497,2.5,10.10375,-2.5,8.68375,0.0,0.0
0.508,0.0,10.10125,2.5,9.11625,0.0,0.0
0.518,0.0,10.106250000000001,-2.5,9.13125,0.0,0.00125
0.528,0.0,10.1075,-3.75,8.855,0.0,0.00125
0.538,1.25,10.115,0.0,8.63,0.0,0.00125
0.549,0.0,10.10875,-2.5,9.12875,0.0,0.00125
0.559,0.0,10.10875,-2.5,9.133750000000001,0.0,0.00125
0.569,-1.25,10.10875,-1.25,8.8275,2.5,0.00375
0.580,0.0,10.1075,-1.25,8.54875,2.5,0.00375
0.590,1.25,10.1075,-3.75,9.13625,2.5,0.00375
