Time(s),Fret_Current(mA),Fret_Voltage(V),Damper_Current(mA),Damper_Voltage(V),Pick_Current(mA),Pick_Voltage(V)
0.003,,,,,,
0.013,2.5,10.11875,-6.25,9.14375,,
0.031,2.5,10.11875,-6.25,9.14375,0.0,0.0
0.051,0.0,10.11875,2.5,8.69375,0.0,0.0
0.063,1.25,10.115,0.0,9.08,0.0,0.00125
0.073,1.25,10.1225,1.25,8.637500000000001,0.0,0.00125
0.083,0.0,10.120000000000001,1075.0,8.595,0.0,0.00125
0.094,2.5,10.125,3343.75,8.385,0.0,0.00125
0.104,0.0,10.125,3343.75,8.385,0.0,0.00125
0.114,0.0,10.125,3545.0,8.3825,0.0,0.00125
0.125,0.0,10.11625,3560.0,8.36375,0.0,0.00125
0.135,2.5,10.12125,3608.75,8.37125,0.0,0.00125
0.145,0.0,10.11375,3601.25,8.36625,0.0,0.00125
0.156,1.25,10.12875,3603.75,8.35625,0.0,0.00125
0.166,0.0,10.11875,-3.75,9.20875,0.0,0.0
0.176,2.5,10.1225,-1.25,9.185,0.0,0.0
0.186,1.25,10.12125,-6.25,9.17875,0.0,0.0
0.197,1.25,10.1175,1.25,9.01125,0.0,0.0
0.207,1.25,10.11875,0.0,8.85375,0.0,0.0
0.217,1.25,10.11875,0.0,8.85375,0.0,0.0
0.228,1.25,10.11875,-1.25,9.11375,0.0,0.0
0.238,1.25,10.11625,1.25,8.86,0.0,0.0
0.248,1.25,10.1225,1.25,8.86,0.0,0.0
0.258,1.25,10.115,1.25,9.16125,0.0,0.0
0.269,1.25,10.115,-1.25,8.96625,-1.25,0.0
0.279,0.0,10.11375,1.25,8.8475,-1.25,0.0
0.289,2.5,10.120000000000001,-2.5,9.05,-1.25,0.0
0.299,-1.25,10.11875,0.0,8.92375,-1.25,0.0
0.310,0.0,10.1175,0.0,8.92375,-1.25,0.0
0.320,0.0,10.12125,-2.5,9.1725,0.0,0.00125
0.331,0.0,10.1175,-2.5,8.9425,0.0,0.00125
0.341,-1.25,10.120000000000001,5.0,8.85125,0.0,0.00125
0.351,0.0,10.120000000000001,1.25,9.12875,0.0,0.00125
0.362,0.0,10.11375,1.25,9.12875,0.0,0.00125
0.372,1.25,10.11625,-2.5,9.07625,-2.5,0.0025
0.382,0.0,10.12375,-2.5,9.15,-2.5,0.0025
0.392,1.25,10.12125,-3.75,9.02375,-2.5,0.0025
