elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,0.00,9.60,586.25,0.00,31.25,5.21
0.056,0.00,9.56,561.25,0.00,32.50,5.21
0.085,-1.25,10.05,550.00,0.00,32.50,5.21
0.125,0.00,10.26,907.50,0.00,31.25,5.21
0.160,2.50,10.24,532.50,1.37,31.25,5.21
0.181,0.00,10.10,901.25,0.00,32.50,5.21
0.203,1.25,9.83,62.50,0.00,31.25,5.21
0.224,2.50,10.67,652.50,0.00,32.50,5.21
0.244,1.25,9.65,860.00,0.56,32.50,5.21
0.265,3.75,10.29,668.75,0.00,31.25,5.21
0.285,0.00,9.84,773.75,0.00,31.25,5.21
0.306,1.25,10.27,83.75,0.00,28.75,5.21
0.326,1.25,9.96,892.50,0.00,31.25,5.21
0.347,0.00,11.10,668.75,0.00,32.50,5.21
0.370,0.00,10.08,785.00,0.00,32.50,5.21
0.391,0.00,11.15,685.00,0.00,31.25,5.21
0.411,0.00,10.23,840.00,0.00,30.00,5.21
0.433,-1.25,9.80,897.50,0.21,32.50,5.21
0.454,11.25,10.23,100.00,0.00,32.50,5.21
0.475,0.00,9.89,897.50,0.00,32.50,5.21
0.495,7.50,10.26,580.00,0.00,31.25,5.21
0.516,1.25,9.97,896.25,0.00,33.75,5.21
0.537,-2.50,10.23,121.25,0.00,30.00,5.21
0.557,0.00,10.16,896.25,0.00,33.75,5.21
0.578,1.25,9.57,548.75,0.96,31.25,5.21
0.599,0.00,10.29,902.50,0.00,31.25,5.21
0.621,2.50,9.66,307.50,0.00,31.25,5.21
0.644,18.75,10.23,746.25,0.00,27.50,5.21
0.666,-1.25,9.85,893.75,0.00,32.50,5.21
0.689,0.00,10.38,270.00,0.00,31.25,5.21
0.710,1.25,9.76,863.75,0.00,32.50,5.21
0.731,2.50,10.30,668.75,0.00,31.25,5.21
0.751,1.25,9.99,776.25,0.00,31.25,5.21
0.772,0.00,11.89,673.75,0.00,32.50,5.21
0.795,1.25,10.02,838.75,0.00,32.50,5.21
0.816,1.25,10.13,647.50,0.00,32.50,5.21
0.836,0.00,10.24,797.50,0.00,31.25,5.21
0.856,0.00,9.69,587.50,1.49,31.25,5.21
0.880,0.00,10.32,210.00,0.00,32.50,5.21
0.900,1.25,9.84,895.00,0.00,32.50,5.21
0.921,3.75,10.23,93.75,0.00,31.25,5.21
0.941,0.00,10.08,892.50,0.00,32.50,5.21
0.961,10.00,10.24,526.25,0.00,31.25,5.21
0.983,0.00,10.12,891.25,0.00,28.75,5.21
1.004,-1.25,10.30,107.50,0.00,31.25,5.21
1.024,1.25,10.46,903.75,0.00,31.25,5.21
1.045,1.25,9.68,805.00,1.55,31.25,5.21
1.065,0.00,10.32,678.75,0.00,28.75,5.21
