elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,1.25,10.15,127.50,0.00,31.25,5.21
0.054,1.25,10.22,418.75,0.00,31.25,5.21
0.084,1.25,11.94,671.25,1.46,32.50,5.21
0.108,2.50,10.01,403.75,0.00,31.25,5.21
0.137,21.25,10.59,-5.00,0.00,30.00,5.21
0.168,1.25,10.01,591.25,1.54,31.25,5.21
0.189,-10.00,10.50,613.75,0.00,31.25,5.21
0.209,1.25,10.05,896.25,0.00,31.25,5.21
0.229,11.25,10.51,128.75,0.00,31.25,5.21
0.251,0.00,10.22,901.25,0.00,31.25,5.21
0.271,10.00,10.51,486.25,1.07,31.25,5.21
0.291,1.25,10.40,335.00,0.00,31.25,5.21
0.312,0.00,9.83,63.75,0.81,31.25,5.21
0.332,0.00,10.89,585.00,0.00,30.00,5.21
0.352,1.25,10.05,860.00,0.00,31.25,5.21
0.372,-1.25,10.55,12.50,0.00,31.25,5.21
0.393,1.25,10.30,907.50,0.00,32.50,5.21
0.413,0.00,10.54,55.00,0.00,31.25,5.21
0.434,0.00,10.60,882.50,0.00,32.50,5.21
0.455,-1.25,9.89,107.50,0.00,31.25,5.21
0.476,1.25,12.21,667.50,0.00,31.25,5.21
0.496,0.00,10.03,846.25,0.00,32.50,5.21
0.516,1.25,11.45,673.75,0.00,31.25,5.21
0.537,-1.25,10.25,828.75,0.00,32.50,5.21
0.557,1.25,10.63,71.25,0.00,31.25,5.21
0.578,5.00,10.39,828.75,0.00,30.00,5.21
0.599,0.00,9.90,633.75,0.00,31.25,5.21
0.619,1.25,11.86,526.25,0.00,31.25,5.21
0.640,1.25,10.07,431.25,0.00,31.25,5.21
0.660,0.00,10.88,652.50,0.44,32.50,5.21
0.681,0.00,10.23,807.50,0.00,31.25,5.21
0.702,0.00,10.51,576.25,1.48,32.50,5.21
0.722,1.25,10.39,583.75,0.00,31.25,5.21
0.743,0.00,10.00,632.50,0.09,31.25,5.21
0.763,2.50,10.50,122.50,0.00,32.50,5.21
0.784,1.25,10.08,901.25,0.00,30.00,5.21
0.804,0.00,10.50,507.50,0.83,30.00,5.21
0.824,0.00,10.27,468.75,0.00,32.50,5.21
0.844,2.50,11.96,642.50,1.40,32.50,5.21
0.865,1.25,10.45,720.00,0.00,31.25,5.21
0.885,1.25,10.11,898.75,0.00,31.25,5.21
0.905,13.75,10.58,-8.75,0.00,31.25,5.21
0.927,0.00,10.17,905.00,0.00,31.25,5.21
0.947,-6.25,10.51,46.25,1.04,32.50,5.21
0.967,0.00,10.31,910.00,0.00,31.25,5.21
0.989,2.50,10.54,595.00,0.00,32.50,5.21
1.009,1.25,10.50,780.00,0.00,31.25,5.21
1.029,1.25,9.91,820.00,1.03,30.00,5.21
1.052,0.00,10.51,368.75,0.00,30.00,5.21
1.079,0.00,9.86,585.00,0.00,31.25,5.21
1.100,0.00,11.54,625.00,0.00,31.25,5.21
1.121,0.00,10.05,850.00,0.00,31.25,5.21
1.141,1.25,10.62,3.75,0.00,32.50,5.21
1.162,1.25,10.21,798.75,0.00,31.25,5.21
1.182,1.25,10.89,365.00,0.00,30.00,5.21
1.203,0.00,10.57,881.25,0.00,31.25,5.21
1.223,0.00,9.86,615.00,0.00,32.50,5.21
1.244,-1.25,10.88,487.50,0.00,31.25,5.21
1.265,2.50,10.08,498.75,0.00,32.50,5.21
1.286,1.25,10.51,677.50,0.61,31.25,5.21
1.306,1.25,10.22,752.50,0.00,33.75,5.21
1.327,1.25,11.88,655.00,0.00,32.50,5.21
1.347,2.50,10.45,820.00,0.00,33.75,5.21
1.367,0.00,9.93,903.75,0.00,31.25,5.21
1.387,0.00,10.50,521.25,0.65,31.25,5.21
1.408,-1.25,10.12,390.00,0.00,31.25,5.21
1.428,0.00,11.69,667.50,0.62,31.25,5.21
1.448,1.25,10.29,795.00,0.00,30.00,5.21
1.469,1.25,12.18,566.25,1.47,31.25,5.21
1.490,0.00,10.43,493.75,0.00,31.25,5.21
1.510,0.00,10.03,897.50,0.14,31.25,5.21
1.531,-1.25,10.51,87.50,0.00,31.25,5.21
1.551,0.00,10.16,903.75,0.00,31.25,5.21
1.571,-3.75,10.51,536.25,0.96,30.00,5.21
1.598,1.25,10.16,752.50,0.00,31.25,5.21
1.619,1.25,11.61,673.75,0.00,31.25,5.21
1.639,1.25,10.33,846.25,0.00,31.25,5.21
1.659,1.25,9.86,455.00,0.00,32.50,5.21
1.679,-1.25,10.50,562.50,0.00,31.25,5.21
1.700,-1.25,10.03,458.75,0.00,32.50,5.21
1.721,-1.25,11.62,546.25,0.00,30.00,5.21
1.741,0.00,10.19,652.50,0.00,32.50,5.21
1.761,0.00,11.24,680.00,0.00,31.25,5.21
1.781,5.00,10.39,656.25,0.00,32.50,5.21
1.802,1.25,9.94,683.75,0.00,31.25,5.21
1.822,10.00,10.49,596.25,0.00,30.00,5.21
1.842,0.00,10.09,905.00,0.00,33.75,5.21
1.862,3.75,11.05,673.75,0.00,30.00,5.21
1.882,1.25,10.29,847.50,0.00,32.50,5.21
1.902,0.00,11.22,662.50,0.35,32.50,5.21
1.924,0.00,10.57,765.00,0.00,32.50,5.21
1.944,0.00,10.06,902.50,0.00,30.00,5.21
1.964,11.25,10.50,176.25,0.00,32.50,5.21
1.984,1.25,10.16,908.75,0.00,31.25,5.21
2.005,0.00,10.52,503.75,0.00,30.00,5.21
2.026,0.00,10.34,912.50,0.00,32.50,5.21
2.046,0.00,9.81,106.25,0.00,32.50,5.21
2.067,1.25,10.52,690.00,0.00,30.00,5.21
2.087,0.00,9.95,863.75,0.00,33.75,5.21
2.107,1.25,10.59,-22.50,0.00,31.25,5.21
2.128,1.25,10.30,907.50,0.00,31.25,5.21
2.148,13.75,10.50,98.75,0.00,30.00,5.21
2.168,0.00,10.39,916.25,0.00,31.25,5.21
2.189,0.00,9.86,458.75,0.75,32.50,5.21
2.209,1.25,11.37,835.00,0.00,32.50,5.21
2.232,0.00,9.98,353.75,0.00,31.25,5.21
2.257,0.00,10.52,60.00,0.00,31.25,5.21
2.278,1.25,9.98,782.50,0.00,31.25,5.21
2.300,1.25,11.36,323.75,0.00,31.25,5.21
2.321,0.00,10.14,888.75,0.00,31.25,5.21
2.341,-1.25,10.62,660.00,0.00,33.75,5.21
2.362,1.25,10.28,793.75,0.00,30.00,5.21
2.383,0.00,10.57,26.25,0.00,32.50,5.21
2.403,1.25,11.95,915.00,0.00,32.50,5.21
2.424,0.00,9.99,771.25,0.00,31.25,5.21
2.445,-1.25,11.13,567.50,0.00,31.25,5.21
2.465,0.00,10.14,383.75,0.00,30.00,5.21
2.486,0.00,11.87,663.75,0.00,31.25,5.21
2.507,0.00,10.30,730.00,0.00,31.25,5.21
2.528,0.00,10.99,622.50,0.00,30.00,5.21
2.548,0.00,10.50,537.50,0.00,32.50,5.21
2.569,0.00,10.11,900.00,0.00,31.25,5.21
2.590,3.75,10.50,612.50,0.00,31.25,5.21
2.610,1.25,10.16,915.00,0.00,31.25,5.21
2.630,2.50,10.51,492.50,0.76,30.00,5.21
2.650,1.25,10.36,442.50,0.00,31.25,5.21
2.670,0.00,10.02,603.75,0.00,32.50,5.21
2.689,11.25,10.50,503.75,0.00,30.00,5.21
2.709,1.25,10.06,430.00,0.00,32.50,5.21
2.729,0.00,10.51,655.00,1.30,31.25,5.21
2.750,0.00,10.26,907.50,0.00,32.50,5.21
2.770,-2.50,10.50,510.00,1.11,30.00,5.21
2.791,1.25,10.44,321.25,0.00,31.25,5.21
2.811,2.50,10.08,905.00,0.54,32.50,5.21
2.831,-8.75,10.50,57.50,0.00,31.25,5.21
2.851,2.50,10.13,906.25,0.00,32.50,5.21
2.872,1.25,10.50,572.50,0.00,32.50,5.21
2.893,0.00,10.31,738.75,0.00,31.25,5.21
2.913,1.25,10.59,82.50,0.00,31.25,5.21
2.935,0.00,10.54,905.00,0.00,33.75,5.21
2.955,0.00,9.91,818.75,0.45,31.25,5.21
2.975,1.25,10.56,173.75,0.00,31.25,5.21
2.996,0.00,10.15,878.75,0.00,30.00,5.21
3.016,2.50,10.52,33.75,0.00,30.00,5.21
3.036,0.00,10.38,916.25,0.00,30.00,5.21
3.057,0.00,10.66,568.75,0.00,32.50,5.21
3.078,0.00,11.70,915.00,0.00,31.25,5.21
3.098,1.25,9.98,763.75,0.00,32.50,5.21
3.119,0.00,12.20,661.25,0.00,33.75,5.21
3.140,0.00,10.12,833.75,0.00,28.75,5.21
3.160,2.50,10.56,487.50,0.00,32.50,5.21
3.180,0.00,10.29,812.50,0.00,31.25,5.21
3.201,0.00,11.55,702.50,0.00,31.25,5.21
3.222,-10.00,10.50,827.50,0.00,32.50,5.21
3.243,1.25,9.99,903.75,0.06,30.00,5.21
3.264,17.50,10.50,102.50,0.00,33.75,5.21
3.285,0.00,10.15,901.25,0.00,30.00,5.21
3.305,15.00,10.50,498.75,1.11,31.25,5.21
3.326,1.25,10.28,387.50,0.00,31.25,5.21
3.346,1.25,10.59,722.50,1.24,31.25,5.21
3.367,0.00,10.52,908.75,0.00,32.50,5.21
3.393,0.00,11.60,675.00,0.00,31.25,5.21
3.438,0.00,9.84,-6.25,1.29,31.25,5.21
3.474,0.00,10.22,807.50,0.00,32.50,5.21
