elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,0.00,9.52,690.00,0.00,-1.25,1.17
0.556,0.00,9.92,858.75,0.00,-2.50,1.33
1.076,1.25,9.52,107.50,0.00,1.25,1.33
1.597,1.25,11.73,688.75,0.00,0.00,1.33
2.117,2.50,9.98,700.00,0.00,0.00,1.33
2.639,0.00,9.73,785.00,0.00,0.00,1.32
3.161,-1.25,10.58,681.25,0.00,0.00,1.39
3.686,1.25,10.10,438.75,0.00,0.00,1.38
4.206,0.00,9.88,882.50,0.00,0.00,1.38
4.727,1.25,9.49,668.75,0.00,0.00,1.38
5.249,2.50,10.09,388.75,0.00,-1.25,1.35
5.770,0.00,10.01,738.75,0.00,-1.25,1.33
6.295,0.00,9.62,308.75,0.00,0.00,1.33
6.816,3.75,10.08,545.00,0.00,-1.25,1.33
7.337,-1.25,10.87,883.75,0.00,0.00,1.31
7.862,1.25,9.74,865.00,0.00,0.00,1.37
8.383,0.00,10.12,477.50,0.92,-2.50,1.36
8.903,0.00,10.92,686.25,0.00,1.25,1.39
9.426,2.50,9.85,747.50,0.00,-1.25,1.40
9.945,0.00,9.63,428.75,0.00,0.00,1.40
10.463,1.25,11.19,713.75,0.00,-1.25,1.31
10.982,2.50,10.69,837.50,0.00,-1.25,1.33
11.514,1.25,9.60,878.75,0.00,0.00,1.38
12.045,1.25,9.83,888.75,0.00,-1.25,1.31
12.582,3837.50,9.27,483.75,0.56,-1.25,1.33
13.114,3465.00,9.32,488.75,1.07,0.00,1.37
13.649,3561.25,9.55,488.75,0.66,-1.25,1.31
14.181,3662.50,9.20,246.25,0.99,0.00,1.37
14.727,4186.25,9.40,473.75,0.00,-1.25,1.35
15.273,-103.75,10.05,7.50,0.00,0.00,1.09
15.800,-10.00,10.06,745.00,0.00,-1.25,1.03
16.319,0.00,9.96,372.50,0.00,0.00,1.01
16.839,0.00,9.76,832.50,0.00,0.00,0.98
17.358,-1.25,9.66,736.25,0.00,0.00,0.97
17.877,0.00,9.47,682.50,0.00,-1.25,0.96
18.407,0.00,10.08,72.50,0.00,0.00,0.95
18.934,1.25,9.65,695.00,0.00,0.00,1.32
19.478,1.25,11.70,693.75,0.00,0.00,1.35
20.012,-1.25,9.67,68.75,0.00,-1.25,1.38
20.549,1.25,9.54,263.75,0.00,0.00,1.34
21.094,-1.25,9.94,698.75,0.00,-1.25,1.31
21.664,2.50,11.30,637.50,0.00,0.00,1.34
22.196,4090.00,9.19,292.50,0.93,-1.25,1.35
22.732,4245.00,9.57,415.00,0.00,0.00,1.35
23.274,4098.75,9.55,465.00,0.14,-1.25,1.34
23.817,4171.25,9.24,476.25,0.67,-1.25,1.40
24.351,4147.50,9.20,480.00,0.00,0.00,1.34
24.875,4170.00,9.23,51.25,0.55,1.25,1.38
25.406,1.25,11.58,483.75,0.00,-1.25,1.38
25.948,1.25,9.84,782.50,2.71,1.25,1.38
26.487,4162.50,9.24,213.75,0.66,0.00,1.33
27.023,0.00,10.27,693.75,1.10,0.00,1.40
27.566,3876.25,9.17,-90.00,0.00,0.00,1.35
28.093,3703.75,9.40,680.00,0.00,0.00,1.33
28.637,4142.50,10.17,491.25,0.66,0.00,1.32
29.163,4151.25,9.23,465.00,0.00,-1.25,1.34
29.714,4140.00,10.21,478.75,0.00,-1.25,1.40
30.244,4152.50,9.25,475.00,0.00,-1.25,1.31
30.779,1.25,11.51,703.75,0.00,0.00,1.32
31.323,3645.00,9.19,367.50,0.00,0.00,1.36
31.850,8.75,10.05,886.25,0.00,1.25,1.33
32.377,4240.00,9.22,496.25,0.00,1.25,1.31
32.925,4076.25,9.25,477.50,0.77,-1.25,1.33
33.455,4001.25,9.23,31.25,0.00,-1.25,1.32
34.001,3487.50,9.18,28.75,0.00,0.00,1.32
34.542,3790.00,9.46,70.00,0.00,-2.50,1.33
35.075,4133.75,9.20,-61.25,0.00,-1.25,1.32
35.618,4140.00,10.22,296.25,0.00,0.00,1.35
36.155,0.00,10.92,688.75,0.00,0.00,1.36
36.690,0.00,10.05,667.50,1.63,0.00,1.33
37.245,4231.25,9.92,322.50,0.00,-1.25,1.38
37.788,4208.75,9.17,508.75,0.91,-1.25,1.32
38.338,3540.00,9.34,433.75,0.00,0.00,1.35
38.898,3747.50,9.54,112.50,0.00,0.00,1.39
39.465,3645.00,10.19,413.75,0.58,-1.25,1.37
40.070,3848.75,9.38,466.25,0.51,0.00,1.34
40.718,0.00,9.65,690.00,0.00,-1.25,1.34
41.256,1.25,11.45,632.50,0.00,0.00,1.32
41.800,592.50,11.66,36.25,0.00,-2.50,1.32
42.339,4102.50,9.17,13.75,0.00,-1.25,1.38
42.868,4211.25,10.13,486.25,0.00,1.25,1.35
43.393,4210.00,9.24,412.50,1.08,0.00,1.31
43.921,4065.00,9.19,442.50,0.63,-1.25,1.37
44.503,4002.50,10.13,97.50,0.87,1.25,1.38
45.028,4118.75,10.19,473.75,0.66,0.00,1.34
45.555,4111.25,10.12,365.00,0.00,0.00,1.33
46.097,-3.75,10.04,693.75,0.00,0.00,1.35
46.634,-303.75,10.05,556.25,0.00,0.00,1.40
47.164,3777.50,9.21,352.50,0.50,0.00,1.38
47.688,0.00,10.38,48.75,0.00,0.00,1.33
48.222,4197.50,10.07,-6.25,0.00,0.00,1.38
48.787,4033.75,9.54,20.00,0.00,0.00,1.32
49.380,4098.75,10.18,463.75,0.00,-1.25,1.38
49.904,4100.00,9.42,475.00,0.43,0.00,1.39
50.444,4086.25,9.28,31.25,0.00,0.00,1.34
50.995,2.50,10.10,692.50,2.26,0.00,1.37
51.528,4077.50,9.20,6.25,0.00,-1.25,1.32
52.060,3588.75,9.18,10.00,0.00,-2.50,1.36
52.591,4175.00,9.97,500.00,0.96,-1.25,1.34
53.115,0.00,10.14,706.25,0.00,-1.25,1.33
53.654,4191.25,9.46,465.00,0.45,0.00,1.34
54.196,4086.25,10.13,466.25,0.00,0.00,1.37
54.743,3708.75,10.24,126.25,0.00,-1.25,1.33
55.274,1.25,9.44,343.75,0.00,-1.25,1.31
55.801,1.25,9.48,545.00,0.00,-2.50,1.37
56.328,0.00,10.11,697.50,0.55,-1.25,1.34
56.855,0.00,10.42,46.25,0.00,-1.25,1.39
57.386,-2.50,11.33,887.50,0.00,-1.25,1.39
57.924,0.00,10.05,833.75,0.00,-1.25,1.36
58.452,0.00,9.75,890.00,0.00,0.00,1.36
58.990,8.75,11.45,656.25,0.00,0.00,1.34
59.533,1.25,9.53,691.25,0.00,0.00,1.34
60.105,1.25,9.99,886.25,0.00,0.00,1.35
60.631,1.25,9.61,632.50,1.94,0.00,1.39
61.170,1.25,10.24,692.50,0.00,-1.25,1.35
61.712,1.25,9.81,880.00,1.83,1.25,1.33
62.255,2.50,10.18,531.25,2.38,0.00,1.39
62.785,6.25,10.06,668.75,0.00,1.25,1.34
63.314,0.00,9.72,881.25,0.00,0.00,1.34
63.854,1.25,11.40,72.50,0.00,0.00,1.33
64.398,0.00,9.72,663.75,0.36,0.00,1.33
64.942,-2.50,11.00,695.00,0.00,0.00,1.31
65.481,0.00,10.88,782.50,0.00,-1.25,1.31
66.062,1.25,10.75,785.00,0.00,0.00,1.34
66.636,1.25,10.07,882.50,0.00,0.00,1.32
67.217,1.25,9.73,875.00,0.00,-1.25,1.32
67.760,0.00,10.16,667.50,0.00,0.00,1.36
68.310,1.25,11.09,-13.75,2.04,0.00,1.35
68.851,-1.25,10.00,701.25,0.00,0.00,1.35
69.392,2.50,10.91,686.25,0.00,1.25,1.36
69.929,1.25,9.84,718.75,0.00,-1.25,1.38
70.466,2.50,10.18,686.25,0.00,-1.25,1.31
71.002,-1.25,10.00,847.50,0.00,0.00,1.34
71.534,1.25,9.57,873.75,2.04,-1.25,1.39
72.065,1.25,10.07,512.50,0.00,-1.25,1.33
72.595,0.00,9.97,695.00,0.00,-1.25,1.36
73.127,1.25,9.66,657.50,0.00,0.00,1.31
73.660,1.25,10.31,837.50,0.00,0.00,1.34
74.193,1.25,9.71,865.00,0.00,-1.25,1.38
74.725,3.75,10.08,688.75,0.00,-1.25,1.31
75.261,0.00,9.71,367.50,0.00,0.00,1.31
75.798,2.50,10.08,501.25,0.00,0.00,1.35
76.329,1.25,10.06,701.25,0.00,0.00,1.38
76.862,1.25,9.84,-32.50,2.52,1.25,1.31
77.400,2.50,9.99,523.75,0.00,0.00,1.36
77.930,1.25,9.51,676.25,0.00,-2.50,1.37
78.463,2.50,11.21,518.75,0.00,0.00,1.32
78.995,0.00,9.69,415.00,0.00,-1.25,1.34
79.532,0.00,10.07,576.25,0.00,-1.25,1.35
80.063,0.00,9.77,815.00,0.00,0.00,1.35
80.602,0.00,10.53,503.75,0.00,-2.50,1.33
81.133,7.50,9.94,861.25,0.00,0.00,1.39
81.665,0.00,11.58,645.00,0.00,-2.50,1.39
82.205,2.50,9.94,652.50,0.00,1.25,1.33
82.735,0.00,9.49,671.25,0.00,0.00,1.32
83.277,2.50,9.89,715.00,0.00,-1.25,1.36
83.809,2.50,10.06,155.00,0.00,-1.25,1.33
84.342,2.50,10.21,871.25,0.00,-1.25,1.34
84.874,1.25,9.54,716.25,2.07,-1.25,1.39
85.405,1.25,10.05,547.50,0.00,0.00,1.33
85.935,1.25,9.89,745.00,0.00,0.00,1.38
86.466,1.25,11.28,632.50,0.00,-1.25,1.31
87.002,0.00,9.65,782.50,0.00,0.00,1.13
87.544,0.00,11.84,683.75,0.00,-1.25,1.05
88.068,1.25,9.90,878.75,0.00,0.00,1.01
88.590,1.25,9.64,770.00,0.00,-1.25,0.99
89.109,0.00,9.99,-16.25,0.00,-1.25,0.97
89.627,1.25,11.52,700.00,0.00,1.25,0.96
90.146,-3.75,10.63,700.00,0.00,-1.25,0.95
90.665,0.00,9.79,725.00,0.00,0.00,0.94
91.184,0.00,9.57,426.25,0.00,1.25,0.93
91.702,0.00,10.25,626.25,0.00,0.00,0.92
92.221,-5.00,10.07,78.75,0.00,-1.25,0.92
92.740,-1.25,9.98,502.50,0.00,0.00,0.91
93.259,0.00,9.80,866.25,0.00,0.00,0.90
93.778,0.00,9.44,575.00,0.07,0.00,0.90
94.296,0.00,10.19,381.25,0.00,0.00,0.89
94.819,2.50,10.05,746.25,0.00,-1.25,0.88
95.337,0.00,9.77,692.50,0.00,-1.25,0.88
95.856,1.25,9.57,406.25,0.00,0.00,0.87
96.375,1.25,11.53,620.00,0.00,0.00,0.87
96.894,10.00,10.05,536.25,0.00,0.00,0.86
97.413,0.00,9.90,632.50,0.00,-1.25,0.85
97.931,0.00,9.80,886.25,0.00,0.00,0.85
98.450,1.25,9.58,213.75,0.35,0.00,0.85
98.969,1.25,10.06,45.00,0.00,0.00,0.84
99.488,1.25,9.99,427.50,0.00,-1.25,0.84
100.007,0.00,9.76,817.50,0.00,0.00,0.83
100.526,0.00,9.41,630.00,0.00,-1.25,0.83
101.045,1.25,11.27,636.25,1.67,0.00,0.82
101.568,-16.25,9.93,765.00,0.00,-1.25,0.82
102.086,1.25,9.67,867.50,0.00,1.25,0.81
102.605,1.25,10.17,651.25,0.00,0.00,0.81
103.125,-630.00,10.06,393.75,0.00,0.00,0.81
103.644,1.25,9.96,515.00,0.00,0.00,0.80
104.163,0.00,9.79,882.50,0.00,1.25,0.80
104.682,1.25,9.45,736.25,1.93,0.00,0.79
105.200,3.75,10.07,110.00,0.00,1.25,0.79
105.719,-2.50,11.10,877.50,0.00,-2.50,0.78
106.238,0.00,9.74,870.00,0.00,0.00,0.78
106.757,1.25,9.54,695.00,0.00,0.00,0.78
107.276,-1.25,10.18,92.50,0.00,0.00,0.77
107.794,1.25,11.24,700.00,0.00,0.00,0.77
108.313,1.25,9.80,857.50,0.00,0.00,0.77
108.832,1.25,9.53,511.25,0.00,0.00,0.76
109.351,1.25,10.68,625.00,0.00,0.00,0.76
109.870,0.00,11.60,698.75,0.00,-1.25,0.75
110.389,1.25,9.78,620.00,0.00,0.00,0.75
110.914,0.00,10.04,25.00,0.00,0.00,0.75
111.438,-1.25,10.06,727.50,0.00,-1.25,0.74
111.958,1.25,9.82,467.50,0.00,-1.25,0.74
112.477,0.00,9.71,777.50,0.00,0.00,0.74
112.996,16.25,10.05,152.50,0.00,-1.25,0.73
113.521,1.25,9.85,878.75,0.00,-2.50,0.73
114.054,0.00,11.58,431.25,0.00,0.00,0.72
