elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
2.739,4382.50,9.28,488.75,0.00,30.00,5.21
2.797,4372.50,9.42,253.75,0.00,32.50,5.21
2.855,4382.50,9.34,306.25,0.58,32.50,5.21
2.915,4362.50,9.25,243.75,0.58,30.00,5.21
2.974,4381.25,9.21,316.25,0.57,32.50,5.21
3.033,4368.75,9.25,310.00,0.58,32.50,5.21
3.090,4378.75,9.35,320.00,0.60,-2.50,5.21
3.149,4376.25,9.22,338.75,0.63,28.75,5.21
3.205,4371.25,9.20,481.25,0.00,31.25,5.21
3.265,2.50,10.31,42.50,0.00,432.50,4.89
3.326,3985.00,9.27,452.50,0.00,1431.25,5.21
3.387,3582.50,9.28,455.00,0.00,80.00,5.21
3.445,3681.25,9.29,437.50,0.00,31.25,5.21
3.502,3633.75,10.23,-5.00,0.00,30.00,5.25
3.559,3796.25,10.62,447.50,0.00,30.00,5.21
3.624,3567.50,10.05,358.75,0.00,31.25,5.21
3.709,4150.00,9.29,393.75,0.00,78.75,5.21
3.810,4141.25,10.43,442.50,0.16,30.00,5.21
3.902,3821.25,9.38,440.00,0.00,32.50,5.21
3.983,3555.00,9.36,487.50,0.60,31.25,5.21
4.071,4132.50,9.32,462.50,0.63,30.00,5.21
4.154,4145.00,9.26,366.25,0.42,31.25,5.21
4.214,3727.50,10.51,443.75,0.00,30.00,5.21
4.270,3436.25,9.27,368.75,0.46,1500.00,4.85
4.331,4148.75,9.26,430.00,0.41,521.25,5.21
4.390,4150.00,10.16,7.50,0.33,28.75,5.21
4.450,4152.50,9.29,30.00,0.99,622.50,5.21
4.507,4132.50,9.25,11.25,0.20,31.25,5.20
4.565,4143.75,9.26,443.75,0.21,30.00,5.20
4.622,4001.25,9.26,385.00,0.22,31.25,5.21
4.682,4148.75,9.26,436.25,0.74,31.25,5.21
4.742,4145.00,9.35,38.75,0.77,28.75,5.17
4.800,4147.50,9.31,36.25,0.84,32.50,5.21
4.857,4147.50,9.33,395.00,0.07,31.25,5.21
4.915,4142.50,9.25,441.25,0.10,32.50,5.21
4.974,4148.75,9.25,401.25,0.03,31.25,5.21
5.030,3726.25,9.26,448.75,0.06,916.25,4.99
5.088,3460.00,9.26,456.25,0.00,27.50,5.21
5.146,4140.00,9.26,445.00,0.82,2231.25,5.21
5.208,4147.50,9.41,116.25,0.00,155.00,5.21
5.265,4146.25,9.27,438.75,0.05,31.25,5.20
5.323,1872.50,10.70,602.50,0.25,30.00,5.21
5.382,1.25,10.89,7.50,0.00,26.25,5.21
5.450,18.75,10.11,891.25,0.00,31.25,5.21
5.513,1.25,9.81,770.00,0.00,30.00,5.21
5.572,0.00,9.54,185.00,0.00,31.25,5.21
5.644,1.25,10.07,511.25,0.00,31.25,5.09
5.718,0.00,9.65,575.00,0.00,31.25,5.21
5.778,0.00,10.14,687.50,0.00,32.50,4.98
5.837,-1.25,9.92,408.75,0.64,717.50,5.00
5.898,3985.00,9.30,408.75,0.60,30.00,4.39
5.957,4121.25,9.40,412.50,0.61,31.25,5.21
6.015,4130.00,9.28,468.75,0.00,31.25,5.21
6.070,3482.50,10.30,332.50,0.00,656.25,5.21
6.128,3522.50,10.06,326.25,0.57,31.25,5.21
6.191,4132.50,9.37,30.00,0.00,31.25,5.21
6.254,-10.00,10.14,686.25,0.00,600.00,5.21
6.313,3.75,10.14,655.00,0.00,30.00,5.21
6.373,-1.25,10.39,840.00,0.00,31.25,5.21
6.432,0.00,10.06,895.00,0.00,32.50,5.21
6.488,8.75,9.88,885.00,0.31,1536.25,5.21
6.554,3382.50,9.48,471.25,0.00,31.25,5.21
6.612,3588.75,9.49,477.50,0.00,27.50,5.21
6.670,4057.50,10.11,473.75,0.00,10.00,5.21
6.728,3737.50,9.22,467.50,0.00,1146.25,5.21
6.787,3742.50,9.22,463.75,0.00,746.25,5.21
6.848,4380.00,9.26,98.75,0.81,11.25,5.21
6.910,4368.75,10.01,-211.25,0.00,27.50,5.21
6.971,3666.25,9.22,470.00,0.00,740.00,5.21
7.029,3776.25,9.22,478.75,0.00,10.00,5.21
7.088,4383.75,9.19,473.75,0.00,1167.50,5.21
7.146,3901.25,10.20,470.00,0.00,33.75,5.21
7.203,4338.75,10.39,465.00,0.00,32.50,5.21
7.263,3842.50,9.33,477.50,0.00,28.75,5.15
7.320,3943.75,9.98,472.50,0.00,31.25,5.21
7.376,4372.50,9.57,71.25,0.63,31.25,5.21
7.439,4360.00,10.46,342.50,0.00,30.00,5.21
7.511,21.25,10.13,27.50,0.00,30.00,5.21
7.584,3573.75,9.46,468.75,0.00,31.25,5.21
7.659,2.50,9.82,398.75,0.00,3196.25,4.73
7.747,1.25,9.93,765.00,0.00,32.50,5.22
7.840,1.25,10.14,900.00,0.00,2861.25,5.21
7.914,1.25,9.57,582.50,0.00,1793.75,5.20
7.992,2.50,10.12,885.00,1.26,28.75,5.21
8.074,1.25,10.15,826.25,0.00,31.25,4.45
