elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,3801.25,9.97,267.50,0.00,-1.25,1.34
0.087,4045.00,10.14,45.00,0.00,0.00,1.34
0.150,4038.75,9.18,470.00,0.00,-2.50,1.33
0.213,4016.25,9.23,320.00,0.98,0.00,1.32
0.277,4053.75,9.69,-51.25,0.00,0.00,1.34
0.375,4026.25,9.18,75.00,0.00,-1.25,1.31
0.472,4011.25,9.20,75.00,0.00,0.00,1.40
0.553,4040.00,9.17,47.50,0.57,-1.25,1.35
0.603,4048.75,10.13,346.25,0.00,0.00,1.34
0.645,4043.75,9.22,453.75,0.00,1.25,1.35
0.683,4042.50,9.16,-16.25,0.51,-1.25,1.34
0.724,3796.25,9.17,478.75,0.00,0.00,1.33
0.767,3433.75,10.00,375.00,0.00,1.25,1.33
0.808,4008.75,9.17,412.50,1.02,-1.25,1.34
0.846,4040.00,10.19,241.25,0.00,-1.25,1.34
0.883,4036.25,10.09,368.75,0.00,-1.25,1.33
0.925,3780.00,9.16,420.00,0.00,-1.25,1.34
0.964,4036.25,10.09,261.25,0.00,1.25,1.34
1.006,4036.25,9.17,101.25,0.91,0.00,1.35
1.044,3470.00,10.20,482.50,0.00,-1.25,1.35
1.082,3948.75,9.17,476.25,0.39,0.00,1.35
1.121,4038.75,9.18,80.00,0.00,0.00,1.38
1.173,4035.00,9.17,-3.75,0.00,0.00,1.32
1.210,3547.50,10.11,423.75,0.55,0.00,1.33
1.248,3995.00,10.21,297.50,0.00,-1.25,1.31
1.292,4051.25,9.17,476.25,0.54,1.25,1.32
1.328,3483.75,10.02,433.75,0.00,0.00,1.34
1.365,4016.25,9.19,450.00,0.79,0.00,1.35
1.402,3672.50,9.44,473.75,0.00,0.00,1.37
1.439,4035.00,9.18,-66.25,0.24,0.00,1.38
1.478,3957.50,10.00,13.75,0.00,0.00,1.35
1.522,4045.00,9.17,27.50,0.00,0.00,1.37
1.558,4003.75,9.22,482.50,0.42,0.00,1.40
1.595,4031.25,9.19,87.50,0.00,0.00,1.32
1.633,3998.75,9.29,462.50,0.00,1.25,1.31
1.670,3573.75,10.11,423.75,0.00,1.25,1.34
1.705,4033.75,10.05,48.75,0.00,-1.25,1.36
1.742,3795.00,10.12,425.00,0.00,1.25,1.33
1.788,4036.25,9.86,248.75,0.16,0.00,1.32
1.828,4035.00,9.46,35.00,0.79,0.00,1.33
1.867,3558.75,9.26,482.50,0.00,0.00,1.33
1.907,3950.00,9.17,485.00,0.50,-1.25,1.33
1.946,4028.75,9.17,2.50,0.00,0.00,1.34
1.983,3596.25,9.23,463.75,0.56,0.00,1.34
2.025,3498.75,9.21,476.25,0.58,0.00,1.35
2.062,4030.00,9.72,427.50,0.00,0.00,1.37
2.098,4017.50,9.16,457.50,0.47,0.00,1.38
