Time(s),Fret_Current(mA),Fret_Voltage(V),Damper_Current(mA),Damper_Voltage(V),Pick_Current(mA),Pick_Voltage(V)
0.003,,,,,,
0.014,1.25,12.49625,-1.25,,-1.25,
0.025,2.5,12.4975,,0.01375,-1.25,
0.035,3390.0,11.571250000000001,,0.05375,-1.25,
0.045,4748.75,11.2925,-1.25,0.0975,-1.25,
0.055,3621.25,11.73,,0.03375,-1.25,
0.066,5050.0,11.213750000000001,-2.5,0.0675,,0.0025
0.076,5022.5,11.09875,-1.25,0.11125,,0.0025
0.087,5076.25,11.115,,0.08,,0.0025
0.097,5096.25,11.1275,,0.10250000000000001,,0.0025
0.107,5095.0,11.1425,-2.5,0.0825,,0.0025
0.118,5098.75,11.11625,,0.0825,-1.25,
0.128,5097.5,11.12125,-1.25,0.115,-1.25,
0.139,5097.5,11.12625,,0.08125,-1.25,
0.149,5095.0,11.135,-1.25,0.1125,-1.25,
0.159,5103.75,11.13875,-1.25,0.09375,-1.25,
0.169,5100.0,11.13,-2.5,0.0775,-1.25,
0.179,5100.0,11.13125,-1.25,0.10250000000000001,-1.25,
0.190,5095.0,11.135,,0.09375,-1.25,
0.200,5097.5,11.13625,-1.25,0.11375,-1.25,
0.210,5098.75,11.12875,,0.0925,-1.25,
0.221,5097.5,11.12375,-1.25,0.09875,1.25,
0.231,5102.5,11.11125,,0.08375,1.25,
0.241,5102.5,11.11125,-2.5,0.11875000000000001,1.25,
0.251,5097.5,11.13,-2.5,0.11875000000000001,1.25,
0.262,5092.5,11.11875,,0.1,1.25,
0.272,5097.5,11.137500000000001,,0.0925,,
0.283,5100.0,11.135,-1.25,0.1125,,
0.293,5096.25,11.13625,,0.09125,,
0.303,5095.0,11.133750000000001,,0.09125,,
0.313,5098.75,11.1075,,0.10250000000000001,-1.25,
0.324,5096.25,11.133750000000001,-2.5,0.09625,-1.25,
0.334,5086.25,11.13875,-1.25,0.09375,-1.25,
0.345,5086.25,11.13875,-1.25,0.09375,-1.25,
0.355,5097.5,11.1175,,0.0925,-1.25,
0.365,5097.5,11.1175,,0.07625,-1.25,0.0025
0.375,5097.5,11.120000000000001,,0.115,-1.25,0.0025
0.386,5096.25,11.135,-1.25,0.09875,-1.25,0.0025
0.396,5095.0,11.135,,0.08875,-1.25,0.0025
0.406,5095.0,11.106250000000001,-1.25,0.10875,-1.25,0.0025
0.417,5095.0,11.106250000000001,-1.25,0.09125,,
0.427,5093.75,11.1275,-2.5,0.09625,,
0.437,5092.5,11.1325,,0.095,,
0.448,5091.25,11.120000000000001,-1.25,0.0975,,
0.458,5091.25,11.120000000000001,,0.11,,
0.468,5088.75,11.13875,,0.08875,,
0.478,5090.0,11.120000000000001,,0.10125,,
0.489,5095.0,11.135,,0.0825,,
0.499,5097.5,11.125,,0.0925,,
0.509,5095.0,11.12875,-1.25,0.10125,-1.25,
0.520,5092.5,11.095,-1.25,0.09375,-1.25,
0.530,5091.25,11.106250000000001,-1.25,0.11125,-1.25,
0.540,5087.5,11.13,1.25,0.0925,-1.25,
0.550,5090.0,11.125,-1.25,0.09625,-1.25,
0.561,5096.25,11.10375,,0.10375000000000001,-1.25,0.00375
0.571,5088.75,11.1125,-2.5,0.0775,-1.25,0.00375
0.581,5091.25,11.125,,0.1125,-1.25,0.00375
