elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,-1.25,9.72,-71.25,0.00,0.00,1.33
0.092,1.25,10.21,751.25,0.00,-1.25,1.33
0.147,0.00,9.89,888.75,0.00,0.00,1.36
0.206,1.25,9.56,456.25,0.00,0.00,1.36
0.279,1.25,10.12,898.75,0.00,-1.25,1.39
0.335,2.50,10.05,748.75,0.00,0.00,1.31
0.391,1.25,9.81,621.25,0.00,0.00,1.39
0.456,0.00,10.20,498.75,0.00,-1.25,1.33
0.526,1.25,10.12,877.50,0.00,0.00,1.31
0.571,107.50,10.27,763.75,0.00,0.00,1.39
0.615,0.00,10.84,420.00,0.00,0.00,1.34
0.664,-165.00,10.57,676.25,0.00,0.00,1.34
0.705,5.00,10.29,53.75,0.00,-2.50,1.32
0.749,1.25,11.02,-181.25,1.34,0.00,1.39
0.797,0.00,11.72,415.00,0.41,2.50,1.34
0.844,0.00,10.31,583.75,0.00,0.00,1.33
0.887,1.25,9.59,316.25,0.00,0.00,1.37
0.935,1.25,9.56,568.75,0.00,-1.25,1.35
0.980,0.00,9.82,682.50,0.00,-1.25,1.35
1.041,1.25,11.38,903.75,0.00,-1.25,1.32
1.110,1.25,10.05,776.25,0.00,-1.25,1.35
1.162,0.00,9.98,355.00,1.06,0.00,1.36
1.219,0.00,9.57,676.25,0.00,0.00,1.31
1.271,0.00,9.79,548.75,0.00,1.25,1.34
1.323,0.00,9.64,625.00,0.00,0.00,1.32
1.368,1.25,9.61,58.75,0.00,0.00,1.36
1.419,3.75,10.05,165.00,0.00,1.25,1.32
1.469,-1.25,10.09,681.25,0.00,0.00,1.39
1.514,0.00,9.83,-157.50,1.86,1.25,1.36
1.560,1.25,9.67,678.75,0.00,-1.25,1.31
1.611,2.50,9.64,620.00,0.00,1.25,1.37
1.653,2.50,9.77,870.00,0.00,0.00,1.39
1.694,2.50,9.94,757.50,0.00,-1.25,1.38
1.738,-92.50,10.11,792.50,0.00,0.00,1.35
1.782,1.25,10.12,655.00,0.00,0.00,1.32
1.827,1.25,10.24,871.25,0.00,0.00,1.31
1.870,52.50,10.29,471.25,0.00,0.00,1.31
1.911,8.75,11.69,556.25,0.00,0.00,1.38
1.957,0.00,10.21,352.50,0.00,0.00,1.32
2.006,0.00,10.20,500.00,0.00,-1.25,1.39
2.055,0.00,11.78,-172.50,0.00,-1.25,1.34
2.105,2.50,11.11,600.00,0.00,-1.25,1.31
2.152,0.00,10.29,675.00,0.00,-1.25,1.39
2.196,1.25,11.13,685.00,0.00,0.00,1.31
2.250,-2.50,11.83,-73.75,0.00,-1.25,1.32
2.314,-2.50,9.91,627.50,0.00,-1.25,1.33
2.387,0.00,11.52,275.00,0.00,0.00,1.35
2.444,0.00,10.20,758.75,0.00,-1.25,1.34
2.504,56.25,10.78,882.50,0.00,0.00,1.36
2.563,-1.25,9.86,890.00,0.00,0.00,1.40
2.615,0.00,9.78,760.00,0.00,-1.25,1.32
2.668,0.00,9.56,438.75,0.00,0.00,1.37
2.745,10.00,10.08,767.50,0.00,-2.50,1.33
2.807,0.00,9.70,645.00,1.57,0.00,1.37
2.877,0.00,10.29,656.25,0.00,-2.50,1.38
2.937,1.25,10.08,708.75,0.00,0.00,1.40
2.996,0.00,9.85,735.00,0.00,-1.25,1.31
3.053,0.00,9.67,650.00,0.00,-2.50,1.33
3.109,2.50,10.67,215.00,0.00,-2.50,1.34
3.165,1.25,10.30,97.50,0.00,-2.50,1.32
3.214,1.25,10.20,680.00,0.00,0.00,1.32
3.269,-1.25,10.05,718.75,0.00,-1.25,1.33
3.346,1.25,10.35,548.75,0.00,0.00,1.32
3.411,10.00,11.13,666.25,0.00,0.00,1.33
3.467,1.25,10.27,757.50,0.00,0.00,1.30
3.511,21.25,10.22,693.75,0.00,-1.25,1.32
3.549,-1.25,10.22,321.25,1.59,0.00,1.34
3.609,0.00,10.04,786.25,0.00,-1.25,1.30
3.677,2.50,10.28,372.50,0.00,0.00,1.33
3.745,1.25,10.69,618.75,0.00,0.00,1.35
3.783,1.25,9.65,366.25,1.48,1.25,1.33
3.825,0.00,9.79,875.00,0.00,-1.25,1.34
3.863,58.75,10.10,866.25,0.00,-2.50,1.36
3.898,1.25,10.19,578.75,0.00,0.00,1.39
3.936,0.00,10.32,682.50,0.00,0.00,1.36
3.973,0.00,9.70,571.25,0.00,-1.25,1.31
4.012,0.00,9.97,811.25,0.00,0.00,1.31
4.050,1.25,10.19,897.50,0.00,0.00,1.31
4.091,-1.25,10.20,-33.75,0.00,0.00,1.32
4.130,1.25,11.30,562.50,0.00,0.00,1.31
4.169,1.25,9.67,690.00,0.00,0.00,1.32
4.208,0.00,9.90,556.25,0.00,1.25,1.33
4.246,-156.25,10.38,771.25,0.00,0.00,1.33
4.286,-2.50,10.28,605.00,0.00,-1.25,1.33
4.327,6.25,10.25,581.25,0.00,-1.25,1.31
4.369,-1.25,10.29,678.75,0.00,0.00,1.31
4.410,0.00,9.65,557.50,0.00,0.00,1.32
4.453,1.25,9.80,737.50,0.00,-1.25,1.34
4.494,2.50,10.02,881.25,0.00,-1.25,1.38
4.535,0.00,10.25,902.50,0.00,0.00,1.35
4.582,1.25,10.16,796.25,0.00,-1.25,1.32
4.633,56.25,9.96,853.75,0.13,0.00,1.32
4.689,0.00,9.82,756.25,2.68,0.00,1.34
4.744,0.00,9.81,720.00,0.76,-1.25,1.31
4.791,0.00,9.77,816.25,0.00,-1.25,1.39
4.834,1.25,9.96,740.00,0.00,0.00,1.31
4.872,1.25,10.75,901.25,0.00,-1.25,1.32
4.908,0.00,10.20,236.25,0.00,0.00,1.33
4.946,1.25,9.62,550.00,0.00,-1.25,1.34
4.984,0.00,9.81,892.50,0.00,-1.25,1.35
5.022,-1.25,10.22,836.25,0.00,1.25,1.37
5.059,-1.25,10.21,682.50,0.00,0.00,1.37
5.098,1.25,11.58,668.75,0.00,0.00,1.36
