Time(s),Fret_Current(mA),Fret_Voltage(V),Damper_Current(mA),Damper_Voltage(V),Pick_Current(mA),Pick_Voltage(V)
0.004,,,,,,
0.019,-1.25,10.0725,2.5,10.713750000000001,1.25,0.0025
0.047,0.0,10.06625,0.0,10.84875,1.25,0.0025
0.059,1.25,10.06375,0.0,10.805,1.25,0.0025
0.069,2.5,10.0675,1150.0,5.04875,0.0,0.0
0.080,1.25,10.06625,1692.5,0.0,0.0,0.0
0.090,0.0,10.06625,713.75,10.24,0.0,0.0
0.100,2.5,10.07,3836.25,9.9625,0.0,0.0
0.110,-1.25,10.06375,3836.25,9.9625,0.0,0.0
0.121,1.25,10.06125,3843.75,9.98375,0.0,0.00375
0.131,1.25,10.06125,3622.5,9.9725,0.0,0.00375
0.141,-1.25,10.0725,3517.5,9.950000000000001,0.0,0.00375
0.152,3.75,10.06375,4007.5,9.945,0.0,0.00375
0.162,-1.25,10.07875,4007.5,9.945,0.0,0.00375
0.172,-1.25,10.07875,3978.75,9.935,0.0,0.005
0.183,-2.5,10.05625,3685.0,9.9225,0.0,0.005
0.193,1.25,10.07,4118.75,9.45875,0.0,0.005
0.204,1.25,10.06375,4063.75,9.905,0.0,0.005
0.214,1.25,10.04875,3995.0,9.92125,0.0,0.005
0.224,2736.25,9.22625,4152.5,9.505,-1.25,0.005
0.234,3593.75,9.26625,4136.25,9.64125,-1.25,0.005
0.245,3126.25,9.3025,4130.0,10.071250000000001,-1.25,0.005
0.255,3685.0,9.15,3007.5,9.8975,-1.25,0.005
0.265,3737.5,9.120000000000001,3922.5,9.9575,0.0,0.00375
0.276,4010.0,9.10875,4113.75,9.66375,0.0,0.00375
0.286,4012.5,9.11875,4146.25,9.815,0.0,0.00375
0.296,4000.0,9.125,3683.75,9.91,0.0,0.00375
0.307,4000.0,9.125,2213.75,9.9025,0.0,0.00375
0.317,3696.25,9.1275,4146.25,9.85,0.0,0.0025
0.327,4003.75,9.11625,3757.5,9.9025,0.0,0.0025
0.337,4007.5,9.1275,2203.75,10.86125,0.0,0.0025
0.348,3997.5,9.1225,1.25,10.852500000000001,0.0,0.0025
0.358,3997.5,9.1225,1.25,10.845,0.0,0.0025
0.368,4006.25,9.12125,0.0,10.68875,-1.25,0.0025
0.378,4027.5,9.115,-1.25,10.55375,-1.25,0.0025
0.389,4006.25,9.12625,53.75,10.86625,-1.25,0.0025
0.399,3968.75,9.125,-1.25,10.651250000000001,-1.25,0.0025
0.409,3906.25,9.125,-1.25,10.651250000000001,-1.25,0.0025
0.420,4008.75,9.12625,2.5,10.4825,-1.25,0.0025
0.430,3997.5,9.1175,0.0,10.755,-1.25,0.0025
0.440,3996.25,9.1275,5.0,10.5925,-1.25,0.0025
0.450,3785.0,9.13125,-3.75,10.58125,-1.25,0.0025
0.461,3992.5,9.13125,-3.75,10.58125,-1.25,0.0025
0.471,3992.5,9.13125,-11.25,10.807500000000001,-1.25,0.005
0.481,3993.75,9.125,-22.5,10.5375,-1.25,0.005
0.491,4007.5,9.133750000000001,6.25,10.8625,-1.25,0.005
0.502,4003.75,9.13,1.25,10.762500000000001,-1.25,0.005
0.512,4001.25,9.12125,-16.25,10.63,-1.25,0.00125
0.522,4003.75,9.12375,-7.5,10.5075,-1.25,0.00125
0.533,3997.5,9.13,-1.25,10.88125,-1.25,0.00125
0.543,4010.0,9.11875,-5.0,10.77,-1.25,0.00125
0.553,3946.25,9.11875,-1.25,10.63,-1.25,0.00125
0.564,3975.0,9.12625,-2.5,10.852500000000001,1.25,0.0
0.574,4001.25,9.11875,-1.25,10.86375,1.25,0.0
0.584,4006.25,9.12125,-30.0,10.7125,1.25,0.0
0.595,4001.25,9.1275,-1.25,10.5725,1.25,0.0
0.606,4012.5,9.1225,0.0,10.8725,1.25,0.0
0.616,4008.75,9.102500000000001,37.5,10.82875,-1.25,0.00375
0.627,4008.75,9.102500000000001,8.75,10.63125,-1.25,0.00375
0.637,3938.75,9.120000000000001,-31.25,10.49125,-1.25,0.00375
0.648,3872.5,9.12875,0.0,10.86125,-1.25,0.00375
0.658,4000.0,9.115,1.25,10.84125,-1.25,0.00375
0.668,3997.5,9.12125,-3.75,10.9025,-1.25,0.0
0.678,3995.0,9.14,-2.5,10.61125,-1.25,0.0
0.688,3995.0,9.14,0.0,10.30375,-1.25,0.0
0.699,4011.25,9.13,1.25,10.875,-1.25,0.0
0.709,4011.25,9.13,-1.25,10.84125,-1.25,0.0
0.719,3992.5,9.12375,-1.25,10.8325,0.0,0.0
0.730,4002.5,9.1125,1.25,10.80625,0.0,0.0
0.740,3981.25,9.12625,0.0,10.295,0.0,0.0
0.750,4006.25,9.125,0.0,10.295,0.0,0.0
0.760,4006.25,9.125,1.25,10.93125,0.0,0.0
0.771,3990.0,9.120000000000001,2.5,10.86,0.0,0.00375
0.781,4003.75,9.12375,0.0,10.790000000000001,0.0,0.00375
0.791,3940.0,9.125,-2.5,10.5525,0.0,0.00375
0.801,3998.75,9.133750000000001,-2.5,10.5525,0.0,0.00375
0.812,4008.75,9.12875,-5.0,10.85125,-1.25,0.0
0.822,4015.0,9.11875,1.25,10.8425,-1.25,0.0
0.832,3992.5,9.1225,1.25,10.8425,-1.25,0.0
0.843,4016.25,9.12625,-3.75,10.85375,-1.25,0.0
0.853,4013.75,9.12625,-3.75,10.50625,-1.25,0.0
0.863,3997.5,9.120000000000001,-1.25,10.20625,-1.25,0.0
0.873,3918.75,9.10875,8.75,10.84375,-1.25,0.0
0.884,3881.25,9.120000000000001,1.25,10.85,-1.25,0.0
0.894,4007.5,9.1225,25.0,10.90625,-1.25,0.0
0.904,4005.0,9.11375,1.25,10.7225,-1.25,0.0
0.914,3995.0,9.125,1.25,10.4525,0.0,0.0
0.925,4002.5,9.120000000000001,-1.25,10.22625,0.0,0.0
0.935,3975.0,9.120000000000001,0.0,10.83625,0.0,0.0
0.945,4002.5,9.115,-2.5,10.758750000000001,0.0,0.0
0.956,4010.0,9.10375,5.0,10.83125,0.0,0.0
0.966,3997.5,9.120000000000001,3.75,10.6475,-1.25,0.0
0.976,4012.5,9.120000000000001,0.0,10.42125,-1.25,0.0
0.986,4007.5,9.11875,-1.25,10.18375,-1.25,0.0
0.997,4006.25,9.1275,16.25,10.8825,-1.25,0.0
1.007,3998.75,9.11,1.25,10.8425,-1.25,0.0
1.017,3913.75,9.120000000000001,0.0,10.83625,0.0,0.005
1.028,3906.25,9.12375,-1.25,10.4375,0.0,0.005
1.038,4006.25,9.12375,-1.25,10.305,0.0,0.005
1.048,4007.5,9.11875,6.25,10.84875,0.0,0.005
1.058,4000.0,9.12875,-2.5,10.86,0.0,0.005
1.069,3945.0,9.1325,-2.5,10.86,-2.5,0.00125
1.079,4010.0,9.125,0.0,10.82375,-2.5,0.00125
1.090,4001.25,9.13625,-1.25,10.54625,-2.5,0.00125
1.100,4000.0,9.11375,-2.5,10.3325,-2.5,0.00125
1.110,3998.75,9.13,6.25,10.8475,0.0,0.00125
1.120,3918.75,9.120000000000001,0.0,10.845,0.0,0.00125
1.131,3823.75,9.1325,-1.25,10.838750000000001,0.0,0.00125
1.141,4007.5,9.133750000000001,-1.25,10.7725,0.0,0.00125
1.151,4007.5,9.1275,-1.25,10.543750000000001,0.0,0.00125
1.161,4007.5,9.11875,0.0,10.26125,0.0,0.00125
1.172,3995.0,9.106250000000001,0.0,10.84875,0.0,0.005
1.182,3993.75,9.1275,50.0,10.852500000000001,0.0,0.005
1.192,4010.0,9.135,-40.0,10.8275,0.0,0.005
1.203,3991.25,9.10875,-1.25,10.75125,0.0,0.005
1.213,4007.5,9.12375,-1.25,9.9475,0.0,0.005
1.224,4000.0,9.12625,-6.25,10.86875,1.25,0.0025
1.234,3998.75,9.120000000000001,16.25,10.8475,1.25,0.0025
1.244,3995.0,9.105,-1.25,10.845,1.25,0.0025
1.254,3995.0,9.105,1.25,10.85125,1.25,0.0025
1.265,3892.5,9.1225,2.5,10.68875,1.25,0.0025
1.275,4000.0,9.13,-20.0,10.3825,-2.5,0.005
1.285,3998.75,9.11375,11.25,10.713750000000001,-2.5,0.005
1.296,3995.0,9.11625,-1.25,10.8275,-2.5,0.005
1.306,3988.75,9.1175,1.25,10.8425,-2.5,0.005
1.316,3988.75,9.1175,-10.0,10.88,-1.25,0.005
1.327,4010.0,9.125,1.25,10.58375,-1.25,0.005
1.337,3996.25,9.11875,-21.25,10.40625,-1.25,0.005
1.347,3898.75,9.115,-1.25,10.24875,-1.25,0.005
1.357,4002.5,9.13,-1.25,10.835,-1.25,0.005
1.368,4002.5,9.13,0.0,10.8425,2.5,0.00125
1.378,4002.5,9.11625,8.75,10.84375,2.5,0.00125
1.388,4015.0,9.1225,-3.75,10.668750000000001,2.5,0.00125
1.398,3823.75,9.135,0.0,10.37125,2.5,0.00125
1.409,3973.75,9.125,-2.5,10.92375,2.5,0.00125
1.419,3973.75,9.125,-10.0,10.85125,0.0,0.0
1.430,3998.75,9.115,-10.0,10.8,0.0,0.0
1.440,4007.5,9.12375,1.25,10.83625,0.0,0.0
1.450,4007.5,9.11875,-2.5,10.64625,0.0,0.0
1.460,4006.25,9.115,-11.25,10.34625,0.0,0.0
1.471,4006.25,9.115,0.0,10.81875,0.0,0.00625
1.481,4001.25,9.12375,-1.25,10.870000000000001,0.0,0.00625
1.491,3931.25,9.1225,0.0,10.84,0.0,0.00625
1.502,3853.75,9.12375,-8.75,10.82625,0.0,0.00625
1.512,4001.25,9.1325,-7.5,10.585,0.0,0.00625
1.522,4001.25,9.1325,3.75,10.205,-1.25,0.00375
1.533,3862.5,9.1175,0.0,10.765,-1.25,0.00375
1.543,3958.75,9.12875,-2.5,10.89125,-1.25,0.00375
1.554,4016.25,9.1275,0.0,10.6875,-1.25,0.00375
1.564,4003.75,9.12125,0.0,10.6875,-1.25,0.00375
1.574,3992.5,9.115,0.0,10.3275,0.0,0.00375
1.585,4006.25,9.11875,0.0,10.84125,0.0,0.00375
1.595,3958.75,9.120000000000001,48.75,10.895,0.0,0.00375
1.605,4005.0,9.11625,2.5,10.80875,0.0,0.00375
1.616,3997.5,9.135,2.5,10.80875,0.0,0.0025
1.626,3983.75,9.12875,0.0,10.235,0.0,0.0025
1.636,3886.25,9.12125,0.0,10.82375,0.0,0.0025
1.646,3912.5,9.12625,-1.25,10.84125,0.0,0.0025
1.657,4000.0,9.11875,-5.0,10.81875,0.0,0.0025
1.667,3993.75,9.13125,-5.0,10.81875,0.0,0.00375
1.677,3952.5,9.12875,0.0,10.38875,0.0,0.00375
1.687,4010.0,9.125,-1.25,10.86875,0.0,0.00375
1.698,4002.5,9.11375,5.0,10.84625,0.0,0.00375
1.708,4000.0,9.120000000000001,-10.0,10.84875,0.0,0.00375
1.718,4003.75,9.12625,-10.0,10.84875,-1.25,0.005
1.728,4002.5,9.120000000000001,-6.25,10.28875,-1.25,0.005
1.739,3963.75,9.12375,46.25,10.84875,-1.25,0.005
1.749,4002.5,9.1275,30.0,10.84625,-1.25,0.005
1.759,4003.75,9.11625,0.0,10.84375,-1.25,0.005
1.770,3997.5,9.11625,0.0,10.84375,0.0,0.005
1.780,4000.0,9.1075,2.5,10.385,0.0,0.005
1.790,3985.0,9.12875,40.0,10.8125,0.0,0.005
1.800,4005.0,9.12125,-10.0,10.84375,0.0,0.005
1.811,4005.0,9.120000000000001,7.5,10.85125,0.0,0.005
1.821,3992.5,9.135,7.5,10.85125,0.0,0.005
1.832,4007.5,9.1225,1.25,10.39875,0.0,0.005
1.842,3996.25,9.115,0.0,10.24,0.0,0.005
1.852,3992.5,9.13625,1.25,10.85125,0.0,0.005
1.862,3992.5,9.13625,1.25,10.845,0.0,0.005
1.873,3873.75,9.1225,-1.25,10.81125,0.0,0.00375
1.883,4007.5,9.11625,0.0,10.56375,0.0,0.00375
1.893,4001.25,9.1275,-5.0,10.36,0.0,0.00375
1.903,3997.5,9.125,-3.75,10.85125,0.0,0.00375
1.914,3997.5,9.125,0.0,10.80625,0.0,0.00375
1.924,3983.75,9.13125,-163.75,10.82,0.0,0.0025
1.935,4002.5,9.13875,3.75,10.65,0.0,0.0025
1.945,4001.25,9.1125,-5.0,10.42625,0.0,0.0025
1.955,4003.75,9.11875,6.25,10.26125,0.0,0.0025
1.965,4003.75,9.11875,0.0,10.795,2.5,0.00875
1.976,4012.5,9.120000000000001,-5.0,10.84,2.5,0.00875
