elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,0.00,9.55,678.75,0.00,33.75,5.18
0.122,1.25,11.34,837.50,0.00,31.25,5.21
0.204,2.50,9.67,528.75,0.00,32.50,5.21
0.272,-2.50,10.11,887.50,1.23,2963.75,5.28
0.363,2.50,9.91,727.50,0.00,33.75,5.21
0.434,0.00,10.39,655.00,1.62,26.25,5.21
0.503,1.25,10.16,846.25,0.00,42.50,5.19
0.578,1.25,9.62,597.50,1.03,32.50,5.20
0.638,0.00,10.16,42.50,0.00,31.25,5.21
0.704,-1.25,10.05,623.75,0.00,28.75,5.21
0.768,1.25,10.75,11.25,0.00,31.25,5.21
0.828,0.00,11.23,625.00,0.00,31.25,5.15
0.873,0.00,10.16,562.50,0.00,23.75,5.21
0.917,1.25,11.91,657.50,0.00,31.25,5.21
0.965,1.25,10.43,478.75,0.00,31.25,5.20
1.016,0.00,10.68,592.50,0.00,30.00,5.21
1.061,2.50,11.62,106.25,0.00,32.50,5.21
1.105,1.25,10.12,605.00,0.00,31.25,4.78
1.153,1.25,11.33,215.00,0.00,28.75,5.21
1.197,1.25,10.09,383.75,0.00,31.25,5.21
1.279,1.25,9.59,661.25,0.00,30.00,5.21
1.351,-5.00,9.89,843.75,1.67,2210.00,5.21
1.425,1.25,9.62,670.00,1.48,25.00,5.21
1.478,0.00,10.09,663.75,0.00,30.00,5.21
1.550,-2.50,9.79,895.00,0.00,32.50,4.96
1.610,1.25,9.63,665.00,1.12,31.25,5.21
1.670,3.75,10.09,887.50,1.91,33.75,5.03
1.756,0.00,10.95,542.50,0.00,23.75,5.21
1.823,0.00,9.80,828.75,1.54,31.25,5.21
1.887,1.25,9.71,748.75,0.00,31.25,5.20
1.942,1.25,10.09,592.50,0.00,28.75,5.21
2.008,1.25,9.91,841.25,1.18,31.25,5.21
2.069,1.25,9.47,481.25,0.00,30.00,5.15
2.134,1.25,10.51,541.25,0.00,31.25,5.21
2.192,1.25,10.62,476.25,0.00,30.00,5.21
2.249,1.25,9.74,881.25,0.00,31.25,5.21
2.303,1.25,9.80,408.75,0.00,32.50,5.01
2.352,0.00,9.50,-26.25,0.00,31.25,5.21
2.424,0.00,10.03,810.00,0.00,31.25,5.20
2.501,0.00,11.03,671.25,0.00,31.25,5.21
2.567,1.25,9.92,708.75,0.00,31.25,5.20
2.633,0.00,9.63,530.00,0.29,27.50,5.21
2.681,0.00,9.56,663.75,0.00,32.50,5.21
2.724,-1.25,9.78,660.00,0.00,31.25,5.20
2.781,0.00,9.45,682.50,1.22,31.25,5.21
2.825,0.00,9.51,56.25,0.00,32.50,5.09
2.874,1.25,10.21,70.00,0.00,31.25,5.20
2.938,1.25,9.88,796.25,0.00,30.00,5.21
2.998,0.00,9.84,885.00,0.00,33.75,5.21
3.046,1.25,9.76,878.75,0.00,28.75,5.19
3.094,1.25,9.70,325.00,0.00,32.50,5.21
3.141,-1.25,9.78,883.75,0.00,30.00,5.21
3.184,1.25,9.86,811.25,0.00,31.25,5.21
3.229,1.25,9.88,886.25,0.00,30.00,5.23
3.274,1.25,9.93,803.75,0.00,32.50,5.21
3.324,0.00,9.64,243.75,0.00,30.00,5.18
3.392,2.50,10.90,203.75,0.00,30.00,5.21
3.443,1.25,11.85,22.50,0.00,31.25,5.20
3.497,0.00,10.41,882.50,0.00,31.25,5.21
3.545,1.25,11.84,766.25,0.00,32.50,5.21
3.589,0.00,10.08,893.75,0.00,30.00,5.21
3.637,0.00,10.08,895.00,0.00,33.75,5.21
3.681,0.00,10.10,768.75,0.00,30.00,5.21
3.727,-1.25,9.98,443.75,0.00,2177.50,5.21
3.780,-1.25,10.08,681.25,0.00,32.50,5.21
3.824,-1.25,10.19,866.25,0.00,32.50,5.20
3.874,0.00,10.08,893.75,0.00,27.50,5.21
3.920,8.75,11.49,466.25,0.00,32.50,5.21
3.964,-1.25,10.09,887.50,0.00,32.50,4.47
4.010,1.25,10.94,747.50,0.00,28.75,5.20
4.057,1.25,10.13,898.75,0.00,27.50,5.21
4.101,22.50,11.51,670.00,0.00,31.25,5.21
4.148,2.50,10.08,830.00,0.00,32.50,5.22
4.192,-7.50,10.15,373.75,0.00,31.25,5.21
4.234,1.25,11.21,651.25,0.00,27.50,5.21
4.280,0.00,10.20,502.50,0.00,31.25,5.21
4.324,1.25,10.11,68.75,0.00,32.50,4.47
4.371,1.25,11.48,271.25,0.00,30.00,5.21
4.423,1.25,10.15,717.50,0.00,26.25,5.21
4.476,1.25,10.77,761.25,0.00,31.25,5.21
4.526,0.00,9.97,885.00,0.00,32.50,5.22
4.575,1.25,9.99,887.50,0.00,30.00,5.21
4.626,0.00,9.76,883.75,0.00,1256.25,5.21
4.680,1.25,9.67,881.25,0.00,31.25,5.21
4.728,2.50,9.78,473.75,1.43,31.25,5.22
4.776,1.25,9.74,696.25,0.00,31.25,5.22
4.835,2.50,11.60,908.75,0.00,40.00,5.21
4.901,0.00,10.23,825.00,0.00,31.25,5.21
4.948,1.25,10.05,816.25,0.00,2061.25,5.21
5.002,1.25,9.94,797.50,0.00,31.25,4.97
5.051,-1.25,9.66,885.00,0.00,33.75,4.42
5.111,0.00,10.13,148.75,0.00,30.00,5.21
5.176,-8.75,10.01,796.25,0.00,31.25,4.73
5.230,0.00,9.90,886.25,0.00,357.50,5.20
5.279,1.25,9.88,887.50,0.00,31.25,5.21
5.328,3.75,9.92,881.25,0.00,31.25,5.21
5.377,0.00,9.73,872.50,0.00,30.00,5.21
5.429,1.25,9.63,878.75,0.00,31.25,5.22
5.474,0.00,9.75,888.75,0.00,28.75,5.21
5.518,0.00,9.81,822.50,0.00,27.50,5.21
5.562,-1.25,9.97,612.50,0.00,32.50,5.21
5.607,0.00,9.86,858.75,0.00,31.25,5.21
5.653,-2.50,10.09,743.75,0.00,865.00,5.21
5.699,1.25,9.93,891.25,0.00,33.75,5.21
5.742,7.50,10.00,691.25,0.00,33.75,5.21
5.789,1.25,10.01,882.50,0.00,31.25,5.20
5.836,2.50,10.03,657.50,0.00,28.75,5.21
5.880,0.00,9.98,887.50,0.00,31.25,5.21
5.925,0.00,10.08,901.25,0.00,31.25,5.21
5.968,-5.00,10.96,802.50,0.00,346.25,5.21
6.024,1.25,10.00,522.50,0.00,28.75,5.21
6.080,0.00,9.69,592.50,0.09,32.50,5.21
6.130,1.25,9.63,591.25,0.46,31.25,5.21
6.174,0.00,9.66,733.75,0.00,31.25,5.21
6.225,-1.25,9.45,661.25,0.00,27.50,5.20
6.277,0.00,9.56,675.00,0.00,32.50,5.21
6.328,2.50,10.48,30.00,0.00,31.25,5.21
6.375,0.00,10.15,53.75,0.00,30.00,5.21
6.423,1.25,10.10,653.75,0.00,30.00,4.87
6.471,1.25,10.10,401.25,0.00,141.25,5.20
6.518,0.00,11.37,558.75,0.00,32.50,5.21
6.565,1.25,10.09,670.00,0.00,32.50,5.18
6.610,1.25,11.78,661.25,0.00,23.75,5.21
6.657,0.00,10.19,677.50,0.00,31.25,5.21
6.700,1.25,10.02,497.50,0.00,31.25,5.21
6.744,1.25,9.60,43.75,0.00,31.25,5.12
6.791,0.00,9.47,453.75,0.00,26.25,5.20
6.836,0.00,9.55,502.50,0.00,28.75,5.21
6.883,1.25,9.52,561.25,0.00,32.50,5.21
6.927,1.25,9.60,493.75,0.00,32.50,5.18
6.971,1.25,9.72,801.25,0.00,31.25,5.04
7.011,0.00,9.85,408.75,0.00,57.50,5.21
7.059,1.25,9.79,763.75,0.00,28.75,5.21
7.105,1.25,9.73,885.00,0.00,30.00,5.12
7.153,1.25,9.67,882.50,1.43,1962.50,5.21
7.201,1.25,9.70,800.00,0.00,30.00,5.21
7.245,1.25,9.74,485.00,0.27,32.50,5.22
7.295,0.00,9.85,661.25,0.00,27.50,5.21
7.341,1.25,9.69,785.00,0.00,31.25,4.95
7.390,1.25,9.64,860.00,0.00,188.75,5.20
7.437,0.00,9.59,813.75,0.00,31.25,5.21
7.484,1.25,9.64,802.50,0.04,32.50,5.12
7.531,0.00,9.63,876.25,0.00,31.25,5.20
7.575,1.25,9.69,796.25,0.00,183.75,5.21
7.620,0.00,9.80,672.50,0.00,30.00,5.21
7.665,0.00,9.75,808.75,0.00,31.25,5.25
7.712,0.00,9.68,880.00,0.00,31.25,5.21
7.762,0.00,9.63,683.75,0.00,31.25,5.21
7.815,1.25,10.09,670.00,0.00,1176.25,5.21
7.884,11.25,10.05,882.50,0.00,817.50,5.21
7.942,0.00,9.92,875.00,0.00,32.50,5.21
7.995,0.00,9.64,665.00,0.00,30.00,5.17
8.051,1.25,10.22,270.00,0.89,31.25,5.21
8.103,0.00,11.33,172.50,1.00,30.00,5.21
8.149,0.00,11.29,562.50,0.00,31.25,5.21
8.194,1.25,10.56,31.25,0.00,1183.75,5.21
8.239,0.00,10.11,667.50,0.00,32.50,5.21
8.285,1.25,11.71,653.75,0.00,30.00,5.21
8.335,2.50,11.51,601.25,0.09,26.25,5.21
8.379,1.25,10.12,675.00,0.00,32.50,5.21
8.426,0.00,10.26,561.25,0.00,31.25,5.21
8.470,0.00,9.52,-15.00,1.61,30.00,5.21
8.514,1.25,9.54,262.50,1.29,27.50,5.21
8.560,2.50,9.59,575.00,0.00,32.50,5.25
8.612,0.00,10.12,656.25,0.00,796.25,5.21
8.659,2.50,9.42,542.50,0.00,31.25,5.21
8.702,-1.25,9.55,746.25,0.00,31.25,5.21
8.740,1.25,9.69,880.00,0.00,32.50,5.21
8.784,0.00,9.76,810.00,0.00,31.25,5.21
8.828,0.00,9.96,316.25,0.00,32.50,5.21
8.878,2.50,9.65,872.50,0.00,31.25,5.20
8.931,2.50,9.55,573.75,0.00,27.50,5.21
8.984,2.50,10.16,386.25,0.00,32.50,5.21
9.048,-28.75,9.98,885.00,0.00,31.25,5.01
9.113,1.25,9.44,642.50,0.00,30.00,5.21
9.183,7.50,10.02,635.00,0.00,30.00,5.21
9.257,1.25,9.43,646.25,0.00,32.50,5.20
9.314,0.00,11.93,586.25,0.00,31.25,5.21
9.367,15.00,11.56,897.50,0.00,105.00,5.21
9.422,0.00,9.90,816.25,0.00,31.25,5.16
9.496,2.50,11.65,687.50,0.00,31.25,5.21
9.566,2.50,9.97,891.25,0.00,12.50,5.21
