Time(s),Fret_Current(mA),Fret_Voltage(V),Damper_Current(mA),Damper_Voltage(V),Pick_Current(mA),Pick_Voltage(V)
0.003,,,,,,
0.019,0.0,10.1325,-1.25,0.0,0.0,0.0
0.031,0.0,10.1325,-1.25,0.0,0.0,0.0
0.047,1.25,10.12875,0.0,0.01,0.0,0.0
0.057,-1.25,10.13125,1.25,0.01,0.0,0.0
0.067,1.25,10.1275,2.5,0.0025,-1.25,0.0
0.078,-1.25,10.1325,0.0,0.00125,-1.25,0.0
0.088,0.0,10.13125,1.25,0.0,-1.25,0.0
0.098,1.25,10.13125,0.0,0.00125,-1.25,0.0
0.109,-1.25,10.13125,1.25,0.00125,-1.25,0.0
0.119,0.0,10.1275,0.0,0.0,-1.25,0.0
0.129,1.25,10.12875,-1.25,0.0025,-1.25,0.0
0.139,2.5,10.13,-2.5,0.0,-1.25,0.0
0.149,1.25,10.13125,-1.25,0.00125,-1.25,0.0
0.160,2.5,10.12875,-1.25,0.00125,1.25,0.0
0.170,0.0,10.13125,0.0,0.00125,1.25,0.0
0.180,1.25,10.13,0.0,0.0,1.25,0.0
0.190,-1.25,10.13125,0.0,0.0,1.25,0.0
0.200,0.0,10.13,-2.5,0.0025,1.25,0.0
0.210,1.25,10.12875,0.0,0.0,2.5,0.0
0.222,0.0,10.1275,0.0,0.0,2.5,0.0
0.232,1.25,10.13,-1.25,0.0025,2.5,0.0
0.242,0.0,10.13,0.0,0.00125,2.5,0.0
0.253,0.0,10.13125,-1.25,0.00125,2.5,0.0
0.263,0.0,10.13125,-1.25,0.00125,0.0,0.0
0.273,0.0,10.12625,0.0,0.00125,0.0,0.0
0.283,0.0,10.1275,-1.25,0.00125,0.0,0.0
0.294,1.25,10.13125,-1.25,0.0,0.0,0.0
0.304,1.25,10.133750000000001,2.5,0.00125,0.0,0.0
0.314,0.0,10.1275,1.25,0.0025,-1.25,0.0
0.324,0.0,10.12875,-1.25,0.00125,-1.25,0.0
0.335,1.25,10.1325,1.25,0.0,-1.25,0.0
0.345,1.25,10.133750000000001,0.0,0.0,-1.25,0.0
0.355,0.0,10.13125,0.0,0.00125,-1.25,0.0
0.365,1.25,10.13,0.0,0.0025,0.0,0.00125
0.376,0.0,10.1275,0.0,0.0,0.0,0.00125
0.386,1.25,10.13125,1.25,0.0025,0.0,0.00125
0.396,1.25,10.13,0.0,0.0,0.0,0.00125
0.406,-1.25,10.12875,-1.25,0.0025,-1.25,0.0
0.416,1.25,10.12875,0.0,0.0025,-1.25,0.0
0.426,0.0,10.12875,1.25,0.00375,-1.25,0.0
0.436,0.0,10.1275,0.0,0.0,-1.25,0.0
0.447,1.25,10.13125,-1.25,0.00125,-1.25,0.0
0.457,1.25,10.1275,0.0,0.0,0.0,0.0
0.467,1.25,10.13,0.0,0.0,0.0,0.0
0.477,1.25,10.12875,0.0,0.0,0.0,0.0
0.487,1.25,10.1275,0.0,0.00125,0.0,0.0
0.498,1.25,10.12875,-1.25,0.0025,0.0,0.0
0.514,1.25,10.12875,0.0,0.00125,0.0,0.0
0.524,0.0,10.13125,-2.5,0.00125,0.0,0.0
0.534,1.25,10.13125,1.25,0.0,0.0,0.0
0.545,1.25,10.1325,0.0,0.00125,0.0,0.0
0.555,0.0,10.13125,1.25,0.00125,0.0,0.0
0.565,1.25,10.12625,-1.25,0.0025,-1.25,0.0
0.575,0.0,10.1275,0.0,0.0,-1.25,0.0
0.585,0.0,10.1325,-1.25,0.0,-1.25,0.0
0.598,1.25,10.13125,-1.25,0.00125,-1.25,0.0
0.608,-1.25,10.13,-2.5,0.00125,0.0,0.0
0.619,0.0,10.12875,0.0,0.0025,0.0,0.0
0.629,0.0,10.13125,0.0,0.0,0.0,0.0
0.640,0.0,10.1325,0.0,0.0,0.0,0.0
0.650,1.25,10.1325,0.0,0.00125,0.0,0.0
0.661,0.0,10.13,0.0,0.0025,-1.25,0.0
0.671,2.5,10.1275,-2.5,0.00125,-1.25,0.0
0.682,0.0,10.12875,0.0,0.0,-1.25,0.0
0.692,1.25,10.12875,0.0,0.0,-1.25,0.0
0.703,1.25,10.1325,1.25,0.0,-1.25,0.0
0.713,0.0,10.13125,-2.5,0.0,-1.25,0.0
0.723,1.25,10.12875,0.0,0.0,0.0,0.00125
0.733,1.25,10.1325,1.25,0.0,0.0,0.00125
0.744,1.25,10.1275,0.0,0.00125,0.0,0.00125
