elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,1.25,9.71,572.50,0.00,31.25,5.20
0.071,12.50,10.36,210.00,0.00,31.25,5.21
0.119,1.25,10.36,690.00,0.00,710.00,5.21
0.167,0.00,10.58,38.75,0.00,242.50,5.21
0.206,1.25,9.92,581.25,0.00,31.25,5.21
0.276,-5.00,10.18,893.75,2.05,31.25,5.21
0.335,1.25,10.13,886.25,0.00,30.00,5.21
0.406,0.00,11.69,611.25,0.00,27.50,5.21
0.449,0.00,9.82,233.75,0.00,1296.25,5.21
0.488,1.25,9.99,895.00,0.00,27.50,5.20
0.526,1.25,10.47,383.75,0.00,32.50,5.22
0.564,18.75,10.43,673.75,0.00,31.25,5.21
0.604,2.50,10.49,673.75,0.00,31.25,5.16
0.643,-1.25,9.75,-27.50,0.08,31.25,5.04
0.680,0.00,10.02,900.00,0.00,31.25,5.21
0.718,1.25,10.29,683.75,0.00,31.25,5.21
0.756,3.75,10.92,660.00,0.00,32.50,5.21
0.791,1.25,11.73,543.75,0.00,28.75,5.21
0.827,1.25,9.92,752.50,0.02,28.75,5.21
0.868,2.50,10.14,901.25,0.00,32.50,5.21
0.909,1.25,11.08,838.75,0.00,31.25,5.21
0.946,2.50,10.47,681.25,0.30,28.75,5.21
0.984,0.00,9.68,45.00,0.00,31.25,5.21
1.021,1.25,9.95,891.25,0.00,33.75,5.21
1.058,1.25,10.20,800.00,0.00,32.50,5.21
1.097,7.50,10.42,817.50,0.00,31.25,5.21
1.136,1.25,10.36,13.75,1.62,32.50,5.21
1.174,0.00,9.81,502.50,0.00,31.25,5.21
1.211,-1.25,10.06,560.00,0.00,31.25,5.21
1.260,2.50,10.06,621.25,0.00,31.25,5.21
1.297,1.25,10.43,906.25,0.00,31.25,5.21
1.336,0.00,10.38,657.50,0.00,31.25,5.21
1.376,0.00,10.36,263.75,0.11,31.25,5.21
1.414,-1.25,9.82,886.25,0.00,32.50,5.21
1.451,2.50,10.15,532.50,0.00,10.00,5.21
1.489,-1.25,10.58,862.50,0.00,993.75,5.21
1.526,0.00,10.37,483.75,0.00,26.25,5.21
1.564,1.25,11.59,118.75,0.00,31.25,5.23
1.603,1.25,9.92,883.75,2.09,31.25,4.84
1.640,-2.50,10.25,827.50,0.00,32.50,5.21
1.679,12.50,10.43,910.00,0.00,32.50,5.21
1.717,0.00,11.67,38.75,0.00,31.25,5.21
1.755,1.25,9.77,608.75,0.00,32.50,5.21
1.794,0.00,9.95,888.75,0.39,32.50,5.21
1.834,1.25,10.17,376.25,0.00,31.25,5.21
1.874,1.25,11.63,802.50,0.00,27.50,5.21
1.937,0.00,9.99,895.00,0.00,31.25,5.21
1.976,1.25,10.25,496.25,0.00,31.25,5.21
2.014,2.50,10.42,582.50,0.00,32.50,5.21
2.053,-1.25,10.39,516.25,0.00,33.75,5.21
2.091,2.50,9.88,65.00,0.00,30.00,5.21
2.130,1.25,10.05,815.00,0.00,408.75,5.21
2.168,1.25,10.40,771.25,0.00,497.50,5.20
2.206,6.25,10.77,688.75,0.00,31.25,5.20
2.244,0.00,10.38,670.00,1.37,31.25,5.25
2.283,0.00,10.00,555.00,0.00,31.25,4.95
2.320,1.25,10.12,898.75,0.00,32.50,5.21
2.359,1.25,10.36,906.25,0.00,31.25,5.21
2.401,0.00,10.35,568.75,0.00,32.50,5.16
2.440,0.00,11.76,540.00,0.00,30.00,5.21
2.479,0.00,9.76,588.75,0.96,31.25,5.21
2.515,-1.25,10.19,783.75,0.00,31.25,5.21
2.553,0.00,10.36,907.50,0.00,30.00,5.21
2.590,5.00,12.17,638.75,0.00,32.50,5.21
2.629,1.25,10.01,676.25,0.00,31.25,5.21
2.667,1.25,10.00,692.50,0.00,32.50,5.21
2.702,1.25,10.25,902.50,0.00,30.00,5.21
2.740,0.00,11.64,712.50,0.00,32.50,5.21
2.778,1.25,10.36,681.25,0.32,30.00,5.21
