elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,0.00,11.96,787.50,0.00,458.75,5.21
0.052,1.25,10.38,120.00,0.00,31.25,5.21
0.087,1.25,9.83,768.75,0.74,31.25,5.21
0.110,0.00,10.24,821.25,0.00,31.25,5.21
0.139,0.00,9.61,462.50,0.00,31.25,5.21
0.169,0.00,10.08,902.50,0.00,30.00,5.21
0.189,2.50,10.31,92.50,0.00,31.25,5.21
0.213,1.25,9.97,825.00,0.00,31.25,5.21
0.265,0.00,9.80,593.75,0.00,32.50,5.21
0.324,1.25,9.66,642.50,0.00,23.75,5.21
0.345,-1.25,11.35,677.50,0.00,26.25,5.21
0.369,1.25,10.16,817.50,0.00,30.00,5.21
0.420,0.00,9.75,896.25,0.03,32.50,5.21
0.439,-3.75,10.24,291.25,0.00,32.50,5.21
0.459,0.00,9.79,553.75,0.00,32.50,5.21
0.479,-6.25,10.25,605.00,1.08,32.50,5.21
0.500,1.25,9.96,706.25,0.00,31.25,5.21
0.520,-1.25,11.95,686.25,0.05,31.25,5.21
0.540,6.25,10.13,838.75,0.00,30.00,5.21
0.559,0.00,9.65,891.25,0.00,31.25,5.21
0.579,-1.25,11.47,683.75,0.00,31.25,5.21
0.598,1.25,9.86,848.75,0.00,30.00,5.21
0.619,0.00,11.85,661.25,0.00,31.25,5.21
0.639,1.25,9.97,727.50,0.00,30.00,5.21
0.660,1.25,11.06,677.50,0.00,30.00,5.21
0.680,-2.50,10.16,828.75,0.00,31.25,5.21
0.700,0.00,9.67,710.00,0.00,31.25,5.21
0.720,1.25,11.65,667.50,0.00,30.00,5.21
0.740,0.00,9.83,842.50,0.00,32.50,5.21
0.760,0.00,10.74,656.25,0.00,31.25,5.21
0.779,1.25,10.00,830.00,0.00,31.25,5.21
0.799,0.00,10.34,310.00,0.00,27.50,5.21
0.829,1.25,10.10,867.50,0.00,31.25,5.21
0.849,-6.25,10.24,207.50,0.00,31.25,5.21
0.870,0.00,10.13,778.75,0.00,31.25,5.21
0.892,0.00,10.50,80.00,0.00,31.25,5.21
0.915,1.25,10.14,423.75,0.00,31.25,5.21
0.936,1.25,9.65,666.25,0.57,31.25,5.21
0.958,10.00,10.24,610.00,0.00,31.25,5.21
0.977,1.25,9.79,890.00,0.00,28.75,5.21
0.997,13.75,10.24,568.75,0.00,31.25,5.21
1.017,1.25,9.94,816.25,0.00,32.50,5.21
1.037,0.00,11.35,573.75,1.62,32.50,5.21
1.058,12.50,10.12,557.50,0.00,31.25,5.21
1.077,0.00,9.65,641.25,0.00,31.25,5.21
1.097,11.25,10.24,741.25,0.00,32.50,5.21
1.120,1.25,9.69,842.50,0.91,30.00,5.21
1.143,-1.25,11.74,875.00,0.00,28.75,5.21
1.165,0.00,9.75,758.75,0.00,31.25,5.21
1.185,1.25,11.20,668.75,0.01,28.75,5.21
1.205,1.25,9.91,885.00,0.00,26.25,5.21
1.224,1.25,10.25,127.50,0.00,23.75,5.21
1.244,1.25,10.19,897.50,0.00,23.75,5.21
