Time(s),Fret_Current(mA),Fret_Voltage(V),Damper_Current(mA),Damper_Voltage(V),Pick_Current(mA),Pick_Voltage(V)
0.003,,,,,,
0.018,1.25,10.12625,0.0,8.97625,0.0,0.0025
0.032,1.25,10.120000000000001,-1.25,8.49,0.0,0.0025
0.042,0.0,10.1225,-6.25,9.07,0.0,0.0025
0.052,0.0,10.12125,-1.25,8.6775,0.0,0.0025
0.063,-1.25,10.125,2892.5,8.35,-1.25,0.0
0.073,0.0,10.1175,3390.0,8.34375,-1.25,0.0
0.083,2.5,10.125,3375.0,8.26875,-1.25,0.0
0.094,1.25,10.120000000000001,3290.0,8.31625,-1.25,0.0
0.105,1.25,10.125,3428.75,8.33375,-1.25,0.0
0.115,0.0,10.125,3428.75,8.3125,0.0,0.00125
0.125,1.25,10.120000000000001,3468.75,9.10375,0.0,0.00125
0.136,1.25,10.120000000000001,-5.0,9.08625,0.0,0.00125
0.146,1.25,10.12125,3.75,9.120000000000001,0.0,0.00125
0.157,1.25,10.12125,-1.25,8.9825,0.0,0.00125
0.167,1.25,10.12625,0.0,8.77,0.0,0.0
0.177,1.25,10.120000000000001,-1.25,8.55375,0.0,0.0
0.187,0.0,10.11875,0.0,9.07875,0.0,0.0
0.198,-1.25,10.125,-10.0,9.01125,0.0,0.0
0.208,-1.25,10.125,-1.25,8.72875,0.0,0.0
0.218,2.5,10.12375,-1.25,8.48125,0.0,0.0
0.228,1.25,10.1225,0.0,9.0825,0.0,0.0
0.239,-1.25,10.1225,0.0,8.98875,0.0,0.0
0.249,1.25,10.1275,0.0,8.71875,0.0,0.0
0.259,1.25,10.1275,0.0,8.83375,0.0,0.0
0.270,2.5,10.12375,0.0,8.83375,0.0,0.0
0.280,1.25,10.120000000000001,-158.75,9.07,0.0,0.0
0.290,0.0,10.1225,0.0,8.82625,0.0,0.0
0.300,1.25,10.12125,-1.25,8.56375,0.0,0.0
0.311,1.25,10.125,0.0,9.0725,0.0,0.0
0.321,0.0,10.11875,1.25,8.9425,-1.25,0.0
0.331,1.25,10.120000000000001,-1.25,8.71875,-1.25,0.0
0.341,0.0,10.125,0.0,8.51,-1.25,0.0
0.352,-1.25,10.12125,-5.0,9.088750000000001,-1.25,0.0
0.362,1.25,10.12375,1.25,8.99,-1.25,0.0
0.373,1.25,10.1225,-1.25,8.776250000000001,-1.25,0.0
0.383,1.25,10.1225,-2.5,8.5525,-1.25,0.0
0.393,1.25,10.1225,-1.25,9.0775,-1.25,0.0
0.403,0.0,10.12375,-13.75,9.06,-1.25,0.0
0.413,1.25,10.1225,-1.25,8.775,-1.25,0.0
0.424,1.25,10.12125,2.5,8.64625,-1.25,0.0
0.434,-1.25,10.11875,-2.5,9.08375,-1.25,0.0
0.444,1.25,10.1225,-1.25,9.06375,-1.25,0.0
0.455,1.25,10.120000000000001,0.0,8.77875,-1.25,0.0
0.465,0.0,10.1225,0.0,8.51125,-1.25,0.0
0.476,0.0,10.1225,0.0,8.51125,0.0,0.0
0.486,0.0,10.1225,-1.25,8.8975,0.0,0.0
0.497,1.25,10.12125,0.0,8.6675,0.0,0.0
0.507,2.5,10.12375,-1.25,9.09125,0.0,0.0
0.517,2.5,10.12375,-2.5,9.05875,-1.25,0.0
0.528,1.25,10.12125,-3.75,8.835,-1.25,0.0
0.538,0.0,10.12125,1.25,8.62125,-1.25,0.0
0.548,1.25,10.11875,-1.25,9.08125,-1.25,0.0
0.558,0.0,10.1225,-1.25,9.0775,-1.25,0.0
0.569,0.0,10.1225,0.0,8.78625,-1.25,0.0
0.579,1.25,10.1225,-1.25,8.575000000000001,-1.25,0.0
0.589,-1.25,10.11875,-1.25,9.08,-1.25,0.0
0.600,1.25,10.11625,-2.5,9.075000000000001,-1.25,0.0
0.610,3.75,10.12625,-2.5,8.835,-1.25,0.0
0.620,1.25,10.1175,0.0,8.61875,0.0,0.0
0.631,0.0,10.11875,-1.25,9.0975,0.0,0.0
0.641,1.25,10.1175,-3.75,9.07625,0.0,0.0
0.652,2.5,10.1225,0.0,8.887500000000001,0.0,0.0
0.662,1.25,10.12125,0.0,8.62625,0.0,0.0
0.672,2.5,10.1225,-160.0,9.07,0.0,0.0
0.683,2.5,10.120000000000001,0.0,9.0675,0.0,0.0
0.693,0.0,10.11625,-2.5,8.84875,0.0,0.0
0.703,1.25,10.12875,2.5,8.633750000000001,0.0,0.0
0.714,0.0,10.1275,0.0,9.07625,0.0,0.0
0.724,-1.25,10.120000000000001,-2.5,9.02125,1.25,0.0
0.734,0.0,10.1225,0.0,8.805,1.25,0.0
0.745,1.25,10.120000000000001,-2.5,9.1225,1.25,0.0
0.755,0.0,10.1225,0.0,9.0775,1.25,0.0
0.765,0.0,10.1225,0.0,8.9025,-1.25,0.0025
0.775,1.25,10.1175,0.0,8.6875,-1.25,0.0025
0.786,1.25,10.11375,0.0,8.6875,-1.25,0.0025
0.796,0.0,10.12375,2.5,9.09,-1.25,0.0025
0.806,1.25,10.1225,2.5,9.071250000000001,-1.25,0.0025
0.817,2.5,10.1225,0.0,8.793750000000001,-1.25,0.0025
0.827,1.25,10.11875,1008.75,8.68875,-2.5,0.00125
0.837,1.25,10.11625,2563.75,8.3575,-2.5,0.00125
0.848,0.0,10.125,2563.75,8.3575,-2.5,0.00125
0.858,1.25,10.1225,3373.75,8.321250000000001,-2.5,0.00125
0.868,1.25,10.1225,3376.25,8.325,-1.25,0.00375
0.879,1.25,10.1225,3421.25,8.555,-1.25,0.00375
0.889,3210.0,9.26125,3458.75,8.34375,-1.25,0.00375
0.900,3705.0,9.2975,3467.5,8.305,-1.25,0.00375
0.910,3290.0,9.29625,2726.25,8.307500000000001,-1.25,0.00375
0.920,4005.0,9.15375,-10.0,9.07875,0.0,0.0
0.931,4110.0,9.12875,-2.5,9.14875,0.0,0.0
0.941,4123.75,9.13,-1.25,9.06375,0.0,0.0
0.952,4181.25,9.135,-10.0,8.795,0.0,0.0
0.962,4188.75,9.1425,-10.0,8.795,0.0,0.0
0.972,4161.25,9.133750000000001,0.0,9.0775,-1.25,0.0
0.983,4166.25,9.133750000000001,-1.25,9.075000000000001,-1.25,0.0
0.993,4147.5,9.14,1.25,8.84625,-1.25,0.0
1.003,4187.5,9.13125,25.0,8.57625,-1.25,0.0
1.014,4186.25,9.14875,25.0,8.57625,-1.25,0.0
1.024,4116.25,9.1225,-1.25,9.04125,0.0,0.005
1.034,4190.0,9.13125,0.0,8.2625,0.0,0.005
1.044,4185.0,9.12875,-5.0,8.5125,0.0,0.005
1.055,4185.0,9.145,-5.0,8.5125,0.0,0.005
1.065,2603.75,10.1225,1.25,9.088750000000001,0.0,0.005
1.075,2603.75,10.1225,-10.0,8.7225,0.0,0.005
1.086,2.5,10.12625,-1.25,8.585,0.0,0.005
1.096,1.25,10.12625,0.0,9.07875,0.0,0.005
1.106,1.25,10.125,-3.75,9.0625,0.0,0.005
1.117,1.25,10.125,1.25,8.73,0.0,0.0
1.127,0.0,10.1225,-1.25,8.625,0.0,0.0
1.137,2.5,10.12625,-1.25,9.088750000000001,0.0,0.0
1.147,1.25,10.12375,-2.5,9.06375,0.0,0.0
1.158,1.25,10.12375,0.0,8.78125,0.0,0.0
1.168,1.25,10.12375,-5.0,8.485,-1.25,0.0
1.178,0.0,10.11875,0.0,9.08625,-1.25,0.0
1.189,1.25,10.1175,-6.25,9.055,-1.25,0.0
1.199,1.25,10.1225,2.5,8.83625,-1.25,0.0
1.209,1.25,10.1225,1.25,8.5675,-1.25,0.0
1.220,1.25,10.1225,1.25,9.07875,1.25,0.0
1.230,-1.25,10.120000000000001,0.0,8.99625,1.25,0.0
1.240,1.25,10.12375,-3.75,8.835,1.25,0.0
1.251,1.25,10.125,-2.5,8.6225,1.25,0.0
