elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,-1.25,10.22,660.00,0.00,31.25,5.21
0.068,1.25,11.13,283.75,0.00,32.50,5.21
0.115,10.00,10.21,667.50,0.00,28.75,5.21
0.163,-1.25,10.12,412.50,0.00,28.75,5.20
0.203,-1.25,10.12,593.75,0.00,700.00,5.21
0.259,16.25,10.88,897.50,0.00,30.00,5.21
0.309,0.00,11.31,777.50,0.00,30.00,5.21
0.356,0.00,10.15,928.75,0.00,662.50,5.21
0.430,2.50,11.52,715.00,0.00,31.25,5.20
0.519,1.25,9.55,652.50,0.00,31.25,5.21
0.568,1.25,11.52,658.75,0.00,31.25,5.21
0.628,1.25,10.39,890.00,0.00,32.50,5.21
0.688,1.25,9.97,891.25,0.00,31.25,5.21
0.745,1.25,9.70,521.25,0.00,30.00,5.21
0.803,2.50,10.19,243.75,0.89,30.00,5.21
0.861,1.25,10.19,738.75,0.00,31.25,5.21
0.920,2.50,10.09,890.00,0.00,27.50,5.21
0.983,0.00,9.56,546.25,2.11,31.25,5.21
1.040,1.25,11.07,646.25,0.00,32.50,5.21
1.099,1.25,10.15,490.00,0.00,32.50,5.21
1.164,1.25,9.69,885.00,0.00,31.25,5.21
1.223,0.00,10.16,605.00,0.00,31.25,5.21
1.282,2.50,10.13,830.00,0.00,31.25,5.21
1.353,3817.50,10.69,485.00,0.67,33.75,5.21
1.419,4195.00,10.52,473.75,0.00,32.50,5.21
1.488,4133.75,10.41,-56.25,0.00,1591.25,5.21
1.546,4196.25,10.16,-200.00,0.00,1357.50,5.21
1.603,4158.75,10.38,635.00,0.00,2356.25,5.21
1.665,1.25,9.60,735.00,0.16,1550.00,5.21
1.724,0.00,10.82,675.00,0.00,25.00,5.21
1.781,-1.25,11.63,893.75,0.00,31.25,5.22
1.840,2.50,9.89,823.75,0.00,1370.00,5.21
1.902,0.00,9.54,643.75,0.00,32.50,5.21
1.971,1.25,11.48,897.50,0.00,32.50,5.21
2.029,1.25,9.89,692.50,0.00,1586.25,5.21
2.084,0.00,9.71,367.50,0.00,1450.00,4.86
2.145,3685.00,10.78,198.75,0.00,31.25,5.21
2.205,3438.75,9.27,203.75,0.00,1038.75,5.21
2.263,3666.25,9.85,338.75,0.00,28.75,5.21
2.322,4057.50,10.51,330.00,0.00,32.50,5.21
2.379,4185.00,9.33,-33.75,0.05,31.25,5.21
2.435,4190.00,9.31,291.25,1.08,31.25,5.21
2.495,3801.25,9.24,408.75,0.00,316.25,4.97
2.563,-3.75,9.98,887.50,0.00,431.25,5.20
2.625,1.25,10.22,30.00,1.39,1605.00,5.21
2.687,2.50,10.11,698.75,0.00,167.50,5.21
2.741,2.50,10.10,885.00,0.00,870.00,5.21
2.806,2116.25,0.15,432.50,0.00,1597.50,5.21
2.864,3418.75,9.30,452.50,0.00,1851.25,5.21
2.924,3733.75,9.22,463.75,0.00,1462.50,5.21
2.982,4365.00,9.72,458.75,0.00,26.25,5.06
3.039,4263.75,10.29,462.50,0.00,32.50,4.69
3.097,4311.25,10.35,-282.50,0.00,30.00,4.49
3.154,3587.50,10.36,-525.00,0.00,32.50,4.94
3.212,4342.50,9.95,262.50,0.52,1322.50,5.21
3.268,4360.00,9.43,248.75,0.66,1583.75,5.21
3.326,4368.75,9.22,281.25,0.00,2305.00,5.21
