elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,-1.25,12.02,627.50,0.00,30.00,4.64
0.060,-1.25,12.02,570.00,0.12,32.50,5.21
0.119,0.00,12.16,593.75,0.00,31.25,5.19
0.177,1.25,12.04,577.50,0.13,31.25,4.57
0.234,1.25,12.01,600.00,0.00,32.50,4.99
0.292,1.25,12.02,567.50,0.17,31.25,5.21
0.350,5.00,12.01,721.25,0.00,27.50,5.21
0.408,2.50,12.02,561.25,0.15,30.00,5.21
0.467,1.25,12.01,610.00,0.00,32.50,5.21
0.525,1.25,12.02,592.50,0.00,15.00,5.21
0.583,23.75,12.01,720.00,0.00,25.00,5.21
0.641,12.50,12.02,721.25,0.00,32.50,5.21
0.700,1.25,12.02,616.25,0.24,495.00,5.21
0.763,12.50,13.63,726.25,0.00,1507.50,4.87
0.827,4941.25,11.10,411.25,0.77,32.50,5.21
0.886,5095.00,11.02,455.00,0.00,31.25,4.50
0.953,5093.75,12.03,515.00,0.00,31.25,5.21
1.017,5096.25,10.99,100.00,0.60,30.00,5.21
1.083,12.50,12.00,503.75,0.00,615.00,5.05
1.140,6.25,13.42,57.50,0.00,31.25,4.66
1.197,2.50,12.57,22.50,0.00,30.00,5.21
1.267,0.00,12.11,58.75,0.00,31.25,5.21
1.333,1.25,12.08,722.50,0.00,30.00,5.21
1.403,1.25,12.05,275.00,0.00,31.25,5.21
1.478,0.00,12.97,67.50,0.00,28.75,5.21
1.555,6.25,12.00,582.50,1.41,32.50,5.21
1.623,0.00,12.01,636.25,0.00,31.25,5.21
