Time(s),Fret_Current(mA),Fret_Voltage(V),Damper_Current(mA),Damper_Voltage(V),Pick_Current(mA),Pick_Voltage(V)
0.003,,,,,,
0.014,1.25,10.1325,3285.0,8.338750000000001,0.0,0.005
0.030,1.25,10.1325,3285.0,8.338750000000001,0.0,0.005
0.046,2.5,10.14,3313.75,8.31875,0.0,0.005
0.056,0.0,10.135,3313.75,8.3225,0.0,0.005
0.066,0.0,10.145,3312.5,8.15375,-1.25,0.00375
0.076,0.0,10.14125,3300.0,8.31875,-1.25,0.00375
0.087,1.25,10.135,3321.25,8.3325,-1.25,0.00375
0.097,1.25,10.13125,3313.75,8.35375,-1.25,0.00375
0.107,2.5,10.14,2380.0,9.102500000000001,-1.25,0.00125
0.120,3.75,10.137500000000001,-1.25,9.08375,-1.25,0.00125
0.130,1.25,10.14,0.0,9.085,-1.25,0.00125
0.141,1.25,10.14125,-1.25,8.87625,-1.25,0.00125
0.151,1.25,10.14125,-1.25,8.87625,-1.25,0.00125
0.162,1.25,10.14125,0.0,8.61625,0.0,0.00625
0.172,1.25,10.14,0.0,9.08125,0.0,0.00625
0.182,0.0,10.133750000000001,-1.25,9.06125,0.0,0.00625
0.193,1.25,10.13625,-3.75,8.78375,0.0,0.00625
0.203,2.5,10.1425,5.0,8.52125,0.0,0.00625
0.213,1.25,10.14,0.0,9.085,-1.25,0.00625
0.223,0.0,10.13625,-1.25,8.99375,-1.25,0.00625
0.234,0.0,10.13625,-2.5,8.7775,-1.25,0.00625
0.244,1.25,10.13875,-1.25,8.52,-1.25,0.00625
0.254,1.25,10.145,-1.25,9.07625,-1.25,0.00625
0.272,0.0,10.13625,-1.25,8.7725,0.0,0.0
0.282,0.0,10.13875,1.25,8.565,0.0,0.0
0.292,0.0,10.1425,0.0,9.088750000000001,0.0,0.0
0.303,0.0,10.13875,-5.0,8.883750000000001,0.0,0.0
0.313,1.25,10.14,-5.0,8.883750000000001,-1.25,0.00375
0.323,1.25,10.137500000000001,1.25,8.557500000000001,-1.25,0.00375
0.334,0.0,10.13,-1.25,9.085,-1.25,0.00375
0.344,1.25,10.14,0.0,8.8325,-1.25,0.00375
0.354,0.0,10.14,0.0,8.62375,-1.25,0.00375
0.364,0.0,10.14,0.0,8.62375,-1.25,0.00625
0.375,-1.25,10.133750000000001,0.0,9.085,-1.25,0.00625
0.385,1.25,10.13875,0.0,8.83625,-1.25,0.00625
0.395,-1.25,10.13625,1.25,8.6275,-1.25,0.00625
0.405,1.25,10.1325,0.0,9.1075,-1.25,0.00625
0.416,1.25,10.1325,0.0,9.1075,-1.25,0.00625
0.426,-1.25,10.14125,-5.0,8.8325,-1.25,0.00625
0.436,0.0,10.14,0.0,8.61625,-1.25,0.00625
0.447,0.0,10.14375,0.0,9.09,-1.25,0.00625
0.457,1.25,10.137500000000001,0.0,9.065,-1.25,0.00625
0.467,1.25,10.137500000000001,0.0,9.065,-1.25,0.005
0.477,1.25,10.14125,-1.25,8.56375,-1.25,0.005
0.488,0.0,10.133750000000001,-5.0,9.0925,-1.25,0.005
0.498,2.5,10.13875,0.0,9.05625,-1.25,0.005
0.508,0.0,10.1425,-1.25,8.84625,-1.25,0.005
0.519,0.0,10.1425,-1.25,8.52,0.0,0.0025
0.529,1.25,10.13875,-2.5,9.085,0.0,0.0025
0.539,2.5,10.13625,-1.25,9.05875,0.0,0.0025
0.550,1.25,10.14,-1.25,8.8325,0.0,0.0025
0.560,2.5,10.13625,0.0,8.5725,0.0,0.0025
0.570,0.0,10.12625,-1.25,9.09,0.0,0.0025
0.580,2.5,10.137500000000001,1.25,9.05125,0.0,0.0025
0.591,0.0,10.14125,-1.25,8.8375,0.0,0.0025
0.601,0.0,10.14,-1.25,8.565,0.0,0.0025
0.612,0.0,10.13625,-1.25,9.095,0.0,0.005
0.622,1.25,10.145,0.0,9.0875,0.0,0.005
0.632,1.25,10.14,-6.25,8.883750000000001,0.0,0.005
0.642,1.25,10.14,1.25,8.62875,0.0,0.005
0.653,1.25,10.14,-1.25,9.09125,0.0,0.005
0.663,0.0,10.145,-1.25,9.05625,0.0,0.0025
0.673,0.0,10.14,-2.5,8.8325,0.0,0.0025
0.684,-1.25,10.135,1.25,8.57,0.0,0.0025
0.694,0.0,10.1425,-1.25,9.095,0.0,0.0025
0.704,0.0,10.13875,0.0,9.04125,0.0,0.0025
0.715,0.0,10.14125,-3.75,8.77,0.0,0.0025
0.725,0.0,10.14,0.0,9.0925,0.0,0.00375
0.735,0.0,10.14375,0.0,9.0925,0.0,0.00375
0.746,1.25,10.1425,-1.25,9.071250000000001,0.0,0.00375
0.756,2.5,10.13625,0.0,8.61625,0.0,0.00375
0.766,1.25,10.135,-1.25,9.095,1.25,0.00375
0.776,1.25,10.135,-1.25,9.095,1.25,0.00375
0.787,0.0,10.133750000000001,0.0,9.08625,1.25,0.00375
0.797,0.0,10.14,-1.25,8.776250000000001,1.25,0.00375
0.807,0.0,10.13875,0.0,8.56375,1.25,0.00375
0.818,-1.25,10.133750000000001,-7.5,9.08625,0.0,0.0
0.828,-1.25,10.14,1.25,8.99,0.0,0.0
0.838,1.25,10.13875,0.0,8.77875,0.0,0.0
0.849,1.25,10.13875,0.0,8.571250000000001,0.0,0.0
0.859,3.75,10.13875,-1.25,9.088750000000001,0.0,0.0
0.870,1.25,10.1425,-3.75,9.00625,-2.5,0.0
0.880,0.0,10.13875,-1.25,8.56875,-2.5,0.0
0.890,0.0,10.137500000000001,1.25,9.085,-2.5,0.0
0.900,0.0,10.13625,-1.25,9.06375,-2.5,0.0
0.911,0.0,10.1425,-1.25,9.06375,-2.5,0.0
0.921,1.25,10.13625,0.0,8.785,0.0,0.00125
0.931,1.25,10.13875,-2.5,8.51875,0.0,0.00125
0.942,1.25,10.14125,1.25,9.07,0.0,0.00125
0.952,1.25,10.137500000000001,0.0,8.8225,0.0,0.00125
0.962,0.0,10.13875,-1.25,8.56125,0.0,0.00125
0.973,0.0,10.133750000000001,0.0,9.075000000000001,0.0,0.005
0.983,0.0,10.13125,0.0,9.0725,0.0,0.005
0.993,1.25,10.14,-2.5,8.8375,0.0,0.005
1.003,1.25,10.137500000000001,0.0,8.620000000000001,0.0,0.005
1.014,1.25,10.137500000000001,0.0,9.0925,0.0,0.005
1.024,0.0,10.1325,0.0,8.9975,-1.25,0.00375
1.034,1.25,10.14125,-1.25,8.83625,-1.25,0.00375
1.045,0.0,10.14125,-2.5,8.6575,-1.25,0.00375
1.055,0.0,10.133750000000001,1965.0,8.46625,-1.25,0.00375
1.065,0.0,10.133750000000001,3151.25,8.36125,-2.5,0.00375
1.076,0.0,10.13125,3111.25,8.383750000000001,-2.5,0.00375
1.086,0.0,10.13,2977.5,8.42125,-2.5,0.00375
1.097,-1.25,10.13875,2672.5,8.39875,-2.5,0.00375
1.107,0.0,10.14,2998.75,8.38625,-2.5,0.00375
1.118,2.5,10.133750000000001,2998.75,8.38625,0.0,0.0
1.128,0.0,10.13625,2797.5,8.33125,0.0,0.0
1.138,0.0,10.13625,-2.5,9.102500000000001,0.0,0.0
1.149,0.0,10.13875,0.0,9.0925,0.0,0.0
1.159,1.25,10.14375,2.5,9.07875,0.0,0.0
1.169,0.0,10.137500000000001,-1.25,8.93125,0.0,0.0025
1.180,0.0,10.13875,0.0,8.76,0.0,0.0025
1.190,2.5,10.135,-3.75,8.51,0.0,0.0025
1.200,1.25,10.14,-1.25,9.0925,0.0,0.0025
1.211,1.25,10.14,-1.25,8.97375,0.0,0.0025
1.221,1.25,10.13625,1.25,8.605,-1.25,0.0025
1.232,1.25,10.137500000000001,-2.5,9.1175,-1.25,0.0025
1.242,1.25,10.137500000000001,0.0,9.071250000000001,-1.25,0.0025
1.252,0.0,10.14125,0.0,8.95125,-1.25,0.0025
1.263,0.0,10.14125,0.0,8.68125,-1.25,0.0025
1.273,1.25,10.135,0.0,8.68125,-2.5,0.0
1.283,1.25,10.14125,1.25,9.09,-2.5,0.0
1.294,0.0,10.137500000000001,-1.25,8.94875,-2.5,0.0
1.304,0.0,10.13875,-1.25,8.67875,-2.5,0.0
1.314,0.0,10.137500000000001,-1.25,8.5225,-2.5,0.0
1.324,1.25,10.14125,1.25,9.08625,0.0,0.0
1.335,1.25,10.133750000000001,1.25,8.72375,0.0,0.0
1.345,-1.25,10.14,2.5,8.51375,0.0,0.0
1.355,0.0,10.14,-1.25,9.09375,0.0,0.0
1.365,3.75,10.137500000000001,-1.25,9.09375,0.0,0.0025
1.376,0.0,10.13,1.25,8.77875,0.0,0.0025
1.386,1.25,10.14,1.25,8.51875,0.0,0.0025
1.396,2.5,10.1475,0.0,9.088750000000001,0.0,0.0025
1.407,0.0,10.14,-1.25,9.008750000000001,0.0,0.0025
1.417,1.25,10.137500000000001,0.0,8.78625,1.25,0.00375
1.427,3.75,10.137500000000001,0.0,8.58125,1.25,0.00375
1.437,0.0,10.15,-1.25,9.09,1.25,0.00375
1.448,1.25,10.14,-1.25,9.07375,1.25,0.00375
1.458,1.25,10.13875,-1.25,8.7825,1.25,0.00375
1.468,0.0,10.13625,-1.25,8.58125,0.0,0.005
1.478,-1.25,10.13875,-1.25,9.09125,0.0,0.005
1.489,1.25,10.14,2.5,9.06875,0.0,0.005
1.499,0.0,10.14375,-1.25,8.84375,0.0,0.005
1.509,1.25,10.13875,-1.25,8.58,0.0,0.005
1.520,1.25,10.137500000000001,0.0,9.105,0.0,0.00625
