elapsed_s,FRET_mA,DAMPER_mA,PICK_mA,FRET_V,DAMPER_V,PICK_V
0.000,0.00,10.46,-70.00,0.00,25.00,5.21
0.066,16.25,10.50,547.50,0.00,31.25,5.21
0.112,6.25,11.46,73.75,0.00,31.25,5.21
0.161,0.00,12.12,177.50,0.00,28.75,5.21
0.204,1.25,11.06,341.25,0.00,30.00,5.21
0.273,-16.25,9.86,375.00,0.00,31.25,5.21
0.339,0.00,9.89,511.25,0.00,32.50,5.21
0.408,-1.25,10.55,688.75,0.00,32.50,5.21
0.447,0.00,10.75,107.50,0.00,31.25,5.21
0.486,-1.25,9.95,516.25,0.00,533.75,5.21
0.525,1.25,10.12,901.25,0.00,27.50,5.21
0.562,20.00,11.74,797.50,0.00,26.25,5.21
0.601,0.00,10.47,666.25,0.00,31.25,5.21
0.639,1.25,12.22,647.50,0.00,32.50,4.53
0.677,-1.25,9.99,893.75,0.00,32.50,5.21
0.714,0.00,10.34,742.50,0.00,31.25,5.21
0.752,-18.75,10.53,906.25,0.00,31.25,5.21
0.791,0.00,10.45,123.75,0.00,31.25,5.21
0.831,2.50,10.45,655.00,0.00,30.00,5.21
0.871,1.25,10.08,828.75,0.00,32.50,5.21
0.909,0.00,10.20,902.50,0.00,32.50,5.21
0.947,1.25,10.45,765.00,0.00,28.75,5.21
0.986,-13.75,11.26,678.75,0.00,1387.50,5.21
1.024,0.00,10.19,0.00,0.07,1155.00,5.21
1.062,2.50,10.02,782.50,0.00,28.75,5.21
1.100,1.25,10.26,901.25,0.00,30.00,5.04
1.138,1.25,11.89,872.50,0.00,31.25,4.68
1.176,1.25,10.45,656.25,1.22,31.25,5.21
1.230,0.00,10.46,230.00,0.00,31.25,5.21
1.271,-2.50,10.45,236.25,0.00,28.75,5.21
1.311,1.25,9.84,658.75,0.00,31.25,5.21
1.354,-1.25,10.11,811.25,0.00,31.25,5.21
1.392,1.25,10.15,801.25,0.00,31.25,4.66
1.439,1.25,10.17,682.50,0.00,31.25,5.21
1.482,0.00,10.33,842.50,0.00,31.25,5.21
1.531,1.25,10.32,832.50,0.00,31.25,5.21
1.572,1.25,11.28,442.50,0.00,28.75,5.21
1.610,62.50,10.45,1.25,1.59,31.25,5.21
1.646,1.25,9.94,38.75,0.00,2355.00,5.21
1.684,0.00,10.12,900.00,0.00,106.25,5.21
1.722,0.00,10.41,368.75,0.00,31.25,5.22
1.760,0.00,10.52,565.00,0.00,33.75,4.66
1.799,1.25,10.50,52.50,0.00,31.25,4.95
1.837,-1.25,10.07,870.00,0.00,32.50,4.98
1.877,0.00,10.19,905.00,0.00,30.00,5.21
1.914,1.25,11.36,775.00,0.00,32.50,5.21
1.951,7.50,10.56,675.00,0.00,32.50,5.21
1.991,1.25,9.77,617.50,0.00,31.25,5.21
2.027,0.00,10.03,908.75,0.61,1426.25,5.21
2.064,1.25,10.30,691.25,0.00,227.50,5.21
2.102,-12.50,10.92,708.75,0.00,31.25,5.21
2.141,0.00,10.46,117.50,0.05,30.00,4.87
2.178,0.00,9.88,140.00,0.00,32.50,5.05
2.217,1.25,10.14,903.75,0.00,30.00,5.21
2.254,0.00,11.38,890.00,0.00,31.25,5.21
2.290,1.25,11.43,593.75,0.00,31.25,5.21
2.328,1.25,9.79,657.50,0.00,32.50,5.21
2.365,2.50,10.06,422.50,0.00,2335.00,5.21
2.403,8.75,10.35,875.00,0.00,116.25,5.21
2.442,0.00,10.44,441.25,0.00,30.00,5.21
2.481,-1.25,10.46,672.50,1.04,26.25,5.21
2.521,1.25,9.80,675.00,0.00,31.25,4.97
2.558,1.25,10.06,707.50,0.00,32.50,4.98
2.597,1.25,10.34,511.25,0.00,31.25,5.22
2.639,0.00,10.46,548.75,0.00,28.75,5.21
2.681,1.25,10.46,46.25,0.00,26.25,5.21
2.722,0.00,10.46,-22.50,0.00,25.00,5.21
2.761,1.25,9.86,240.00,1.25,31.25,4.91
2.796,1.25,10.19,785.00,0.00,32.50,5.21
2.835,11.25,10.43,910.00,0.00,32.50,5.21
2.873,1.25,11.25,595.00,0.00,30.00,5.21
2.912,1.25,11.19,436.25,0.00,30.00,5.21
2.950,1.25,9.91,867.50,0.83,31.25,5.21
2.988,0.00,10.30,845.00,0.00,31.25,5.21
3.026,1.25,10.45,911.25,0.00,937.50,5.21
3.064,2.50,12.01,313.75,0.00,25.00,5.21
3.101,0.00,9.78,687.50,0.00,32.50,5.15
3.139,0.00,10.17,848.75,0.00,32.50,4.57
3.177,25.00,10.31,903.75,0.00,31.25,5.21
3.214,0.00,11.33,502.50,0.00,31.25,5.21
3.253,6.25,11.90,566.25,0.00,31.25,5.21
3.292,2.50,9.82,416.25,0.05,30.00,5.21
3.329,1.25,10.18,812.50,0.00,32.50,5.21
3.367,2.50,10.35,385.00,0.00,707.50,5.21
3.403,-3.75,10.90,665.00,0.98,27.50,5.21
3.440,0.00,10.48,678.75,0.45,31.25,5.06
3.480,1.25,10.05,828.75,0.00,31.25,4.65
3.517,0.00,10.26,905.00,0.00,31.25,5.21
3.555,1.25,11.42,793.75,0.00,31.25,5.21
3.593,2.50,10.46,657.50,0.57,32.50,5.21
3.630,1.25,9.80,63.75,0.00,31.25,5.21
3.669,1.25,9.94,767.50,0.31,31.25,5.21
3.713,-1.25,10.10,525.00,0.00,32.50,5.21
3.753,-1.25,10.38,867.50,0.00,31.25,5.21
3.791,2.50,10.45,486.25,0.00,32.50,5.21
3.829,0.00,10.81,201.25,0.00,30.00,5.21
3.868,1.25,9.95,898.75,1.56,1196.25,5.21
3.906,0.00,10.16,806.25,0.00,368.75,5.21
3.944,6.25,10.51,806.25,0.00,32.50,5.21
3.986,0.00,10.45,502.50,0.00,2483.75,4.70
4.036,7.50,11.81,447.50,0.00,31.25,5.21
4.084,1.25,10.91,710.00,0.00,32.50,5.21
4.134,0.00,10.48,907.50,0.00,1067.50,5.21
4.201,0.00,10.69,593.75,0.00,31.25,5.21
4.306,1.25,10.66,816.25,0.00,28.75,5.21
4.404,2.50,10.60,907.50,0.00,31.25,5.21
4.489,0.00,10.04,630.00,0.00,27.50,5.21
4.543,0.00,9.88,665.00,0.00,31.25,4.93
4.598,-2.50,10.46,653.75,0.00,32.50,5.28
4.659,0.00,10.45,910.00,0.00,32.50,5.09
4.717,11.25,10.29,547.50,0.00,30.00,5.21
4.774,1.25,10.20,525.00,0.00,32.50,5.21
4.831,0.00,9.94,85.00,1.07,2168.75,5.21
4.887,1.25,10.53,100.00,0.00,36.25,5.21
4.945,1.25,10.47,846.25,0.00,498.75,5.21
5.005,1.25,10.33,847.50,0.00,31.25,5.21
5.063,0.00,10.10,845.00,0.98,31.25,5.20
5.121,0.00,9.87,677.50,0.00,31.25,5.21
5.177,0.00,10.46,667.50,0.00,31.25,5.16
5.236,0.00,10.45,883.75,0.00,31.25,5.21
