Time(s),Fret_Current(mA),Fret_Voltage(V),Damper_Current(mA),Damper_Voltage(V),Pick_Current(mA),Pick_Voltage(V)
0.003,,,,,,
0.015,1.25,10.133750000000001,,,1.25,0.0
0.026,1.25,10.133750000000001,0.0,8.91625,1.25,0.0
0.042,2.5,10.13125,0.0,9.0,1.25,0.0
0.053,1.25,10.135,0.0,9.0,1.25,0.0
0.063,-1.25,10.14,-1.25,8.78875,-1.25,0.0
0.074,0.0,10.133750000000001,-2.5,8.42125,-1.25,0.0
0.084,0.0,10.133750000000001,2898.75,8.31125,-1.25,0.0
0.094,0.0,10.13125,2898.75,8.31125,-1.25,0.0
0.105,0.0,10.1225,3262.5,8.28125,-1.25,0.0
0.116,1.25,10.1325,3271.25,8.28625,-1.25,0.0
0.126,2.5,10.14,3258.75,8.26625,-1.25,0.0
0.136,0.0,10.13625,2983.75,8.305,-1.25,0.0
0.147,0.0,10.125,3.75,9.03875,-1.25,0.0
0.157,0.0,10.125,0.0,9.01625,-1.25,0.0
0.168,-1.25,10.14,-5.0,9.00375,-2.5,0.0
0.178,1.25,10.137500000000001,-2.5,8.88125,-2.5,0.0
0.188,-1.25,10.135,-1.25,8.615,-2.5,0.0
0.199,1.25,10.13125,0.0,9.012500000000001,-2.5,0.0
0.209,1.25,10.13875,0.0,9.005,-2.5,0.0
0.219,0.0,10.14,-1.25,8.73,0.0,0.0
0.229,1.25,10.13,-2.5,8.58125,0.0,0.0
0.240,1.25,10.13125,3.75,9.00625,0.0,0.0
0.250,0.0,10.133750000000001,0.0,8.9975,0.0,0.0
0.266,0.0,10.133750000000001,0.0,8.77,0.0,0.0
0.277,0.0,10.1325,1.25,8.53625,-1.25,0.00375
0.287,1.25,10.13875,-1.25,8.98,-1.25,0.00375
0.297,1.25,10.13875,1.25,8.855,-1.25,0.00375
0.308,1.25,10.135,-1.25,8.5875,-1.25,0.00375
0.318,-1.25,10.1325,1.25,9.0075,0.0,0.0025
0.328,2.5,10.133750000000001,-1.25,9.008750000000001,0.0,0.0025
0.339,0.0,10.133750000000001,-2.5,8.85375,0.0,0.0025
0.349,-1.25,10.12875,0.0,8.69,0.0,0.0025
0.359,0.0,10.13625,0.0,8.43125,0.0,0.0025
0.369,-1.25,10.13625,0.0,9.00625,1.25,0.0
0.380,0.0,10.13625,-2.5,8.67125,1.25,0.0
0.390,1.25,10.135,-2.5,8.67125,1.25,0.0
0.400,1.25,10.13625,1.25,8.42125,1.25,0.0
0.410,2.5,10.137500000000001,-3.75,9.008750000000001,1.25,0.0
0.421,0.0,10.135,0.0,8.77375,-1.25,0.0
0.431,1.25,10.14125,1.25,8.41125,-1.25,0.0
0.441,0.0,10.13625,-1.25,9.01375,-1.25,0.0
0.452,0.0,10.13125,-1.25,8.87875,-1.25,0.0
0.462,1.25,10.13625,-1.25,8.87875,0.0,0.0
0.472,1.25,10.13125,-1.25,8.54875,0.0,0.0
0.482,0.0,10.13125,-3.75,9.005,0.0,0.0
0.493,1.25,10.13,0.0,8.85375,0.0,0.0
0.503,0.0,10.12875,1.25,8.5875,0.0,0.0
0.513,0.0,10.135,1.25,8.5875,0.0,0.0025
0.523,0.0,10.137500000000001,-1.25,9.01625,0.0,0.0025
0.534,1.25,10.133750000000001,-1.25,8.85125,0.0,0.0025
0.544,0.0,10.133750000000001,-1.25,8.64125,0.0,0.0025
0.554,-1.25,10.135,0.0,9.0725,0.0,0.0025
